# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		912	88
200	2.0000		530	470
300	3.0000		200	800
400	4.0000		123	877
500	5.0000		106	894
600	6.0000		140	860
700	7.0000		110	890
800	8.0000		121	879
900	9.0000		115	885
1000	10.0000		114	886
1100	11.0000		125	875
1200	12.0000		132	868
1300	13.0000		109	891
1400	14.0000		127	873
1500	15.0000		118	882
1600	16.0000		120	880
1700	17.0000		141	859
1800	18.0000		120	880
1900	19.0000		120	880
2000	20.0000		135	865
2100	21.0000		119	881
2200	22.0000		125	875
2300	23.0000		108	892
2400	24.0000		130	870
2500	25.0000		111	889
2600	26.0000		134	866
2700	27.0000		120	880
2800	28.0000		101	899
2900	29.0000		117	883
3000	30.0000		121	879
3100	31.0000		127	873
3200	32.0000		118	882
3300	33.0000		134	866
3400	34.0000		127	873
3500	35.0000		121	879
3600	36.0000		111	889
3700	37.0000		120	880
3800	38.0000		122	878
3900	39.0000		103	897
4000	40.0000		123	877
4100	41.0000		115	885
4200	42.0000		135	865
4300	43.0000		155	845
4400	44.0000		126	874
4500	45.0000		126	874
4600	46.0000		129	871
4700	47.0000		136	864
4800	48.0000		116	884
4900	49.0000		111	889
5000	50.0000		135	865
5100	51.0000		122	878
5200	52.0000		114	886
5300	53.0000		122	878
5400	54.0000		104	896
5500	55.0000		111	889
5600	56.0000		127	873
5700	57.0000		139	861
5800	58.0000		110	890
5900	59.0000		106	894
6000	60.0000		134	866
6100	61.0000		124	876
6200	62.0000		120	880
6300	63.0000		136	864
6400	64.0000		118	882
6500	65.0000		104	896
6600	66.0000		102	898
6700	67.0000		120	880
6800	68.0000		121	879
6900	69.0000		112	888
7000	70.0000		139	861
7100	71.0000		127	873
7200	72.0000		119	881
7300	73.0000		133	867
7400	74.0000		131	869
7500	75.0000		121	879
7600	76.0000		134	866
7700	77.0000		139	861
7800	78.0000		137	863
7900	79.0000		115	885
8000	80.0000		130	870
