# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		938	62
200	2.0000		616	384
300	3.0000		174	826
400	4.0000		126	874
500	5.0000		115	885
600	6.0000		118	882
700	7.0000		127	873
800	8.0000		128	872
900	9.0000		108	892
1000	10.0000		125	875
1100	11.0000		137	863
1200	12.0000		120	880
1300	13.0000		125	875
1400	14.0000		121	879
1500	15.0000		128	872
1600	16.0000		97	903
1700	17.0000		124	876
1800	18.0000		124	876
1900	19.0000		107	893
2000	20.0000		125	875
2100	21.0000		148	852
2200	22.0000		117	883
2300	23.0000		117	883
2400	24.0000		129	871
2500	25.0000		120	880
2600	26.0000		120	880
2700	27.0000		112	888
2800	28.0000		109	891
2900	29.0000		134	866
3000	30.0000		98	902
3100	31.0000		117	883
3200	32.0000		117	883
3300	33.0000		125	875
3400	34.0000		135	865
3500	35.0000		116	884
3600	36.0000		116	884
3700	37.0000		142	858
3800	38.0000		134	866
3900	39.0000		115	885
4000	40.0000		132	868
4100	41.0000		130	870
4200	42.0000		147	853
4300	43.0000		123	877
4400	44.0000		126	874
4500	45.0000		117	883
4600	46.0000		139	861
4700	47.0000		132	868
4800	48.0000		125	875
4900	49.0000		117	883
5000	50.0000		133	867
5100	51.0000		111	889
5200	52.0000		130	870
5300	53.0000		128	872
5400	54.0000		137	863
5500	55.0000		117	883
5600	56.0000		119	881
5700	57.0000		138	862
5800	58.0000		117	883
5900	59.0000		147	853
6000	60.0000		126	874
6100	61.0000		130	870
6200	62.0000		111	889
6300	63.0000		125	875
6400	64.0000		126	874
6500	65.0000		119	881
6600	66.0000		123	877
6700	67.0000		136	864
6800	68.0000		112	888
6900	69.0000		127	873
7000	70.0000		135	865
7100	71.0000		109	891
7200	72.0000		130	870
7300	73.0000		103	897
7400	74.0000		144	856
7500	75.0000		133	867
7600	76.0000		116	884
7700	77.0000		112	888
7800	78.0000		140	860
7900	79.0000		123	877
8000	80.0000		102	898
8100	81.0000		99	901
8200	82.0000		110	890
8300	83.0000		129	871
8400	84.0000		119	881
8500	85.0000		106	894
8600	86.0000		135	865
8700	87.0000		126	874
8800	88.0000		125	875
8900	89.0000		125	875
9000	90.0000		120	880
9100	91.0000		120	880
9200	92.0000		113	887
9300	93.0000		113	887
9400	94.0000		128	872
9500	95.0000		103	897
9600	96.0000		129	871
9700	97.0000		133	867
9800	98.0000		135	865
9900	99.0000		131	869
10000	100.0000		122	878
10100	101.0000		128	872
10200	102.0000		115	885
10300	103.0000		146	854
10400	104.0000		114	886
10500	105.0000		114	886
10600	106.0000		129	871
10700	107.0000		114	886
10800	108.0000		133	867
10900	109.0000		133	867
11000	110.0000		139	861
11100	111.0000		136	864
11200	112.0000		117	883
11300	113.0000		132	868
11400	114.0000		129	871
11500	115.0000		141	859
11600	116.0000		116	884
11700	117.0000		137	863
11800	118.0000		125	875
11900	119.0000		127	873
12000	120.0000		105	895
12100	121.0000		146	854
12200	122.0000		136	864
12300	123.0000		112	888
12400	124.0000		116	884
12500	125.0000		115	885
12600	126.0000		124	876
12700	127.0000		131	869
12800	128.0000		135	865
12900	129.0000		131	869
13000	130.0000		115	885
13100	131.0000		130	870
13200	132.0000		129	871
13300	133.0000		121	879
13400	134.0000		137	863
13500	135.0000		112	888
13600	136.0000		122	878
13700	137.0000		133	867
13800	138.0000		120	880
13900	139.0000		123	877
14000	140.0000		134	866
14100	141.0000		112	888
14200	142.0000		115	885
14300	143.0000		116	884
14400	144.0000		113	887
14500	145.0000		115	885
14600	146.0000		130	870
14700	147.0000		109	891
14800	148.0000		111	889
14900	149.0000		130	870
15000	150.0000		92	908
15100	151.0000		138	862
15200	152.0000		131	869
15300	153.0000		129	871
15400	154.0000		128	872
15500	155.0000		119	881
15600	156.0000		140	860
15700	157.0000		142	858
15800	158.0000		124	876
15900	159.0000		133	867
16000	160.0000		125	875
16100	161.0000		102	898
16200	162.0000		116	884
16300	163.0000		110	890
16400	164.0000		138	862
16500	165.0000		139	861
16600	166.0000		153	847
16700	167.0000		109	891
16800	168.0000		140	860
16900	169.0000		140	860
17000	170.0000		131	869
17100	171.0000		131	869
17200	172.0000		118	882
