# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		983	17
200	2.0000		902	98
300	3.0000		586	414
400	4.0000		201	799
500	5.0000		116	884
600	6.0000		102	898
700	7.0000		120	880
800	8.0000		115	885
900	9.0000		132	868
1000	10.0000		118	882
1100	11.0000		126	874
1200	12.0000		115	885
1300	13.0000		122	878
1400	14.0000		141	859
1500	15.0000		119	881
1600	16.0000		135	865
1700	17.0000		144	856
1800	18.0000		129	871
1900	19.0000		120	880
2000	20.0000		133	867
2100	21.0000		104	896
2200	22.0000		113	887
2300	23.0000		130	870
2400	24.0000		143	857
2500	25.0000		113	887
2600	26.0000		126	874
2700	27.0000		118	882
2800	28.0000		112	888
2900	29.0000		109	891
3000	30.0000		117	883
3100	31.0000		116	884
3200	32.0000		114	886
3300	33.0000		140	860
3400	34.0000		124	876
3500	35.0000		136	864
3600	36.0000		130	870
3700	37.0000		118	882
3800	38.0000		108	892
3900	39.0000		128	872
4000	40.0000		127	873
4100	41.0000		119	881
4200	42.0000		118	882
4300	43.0000		108	892
4400	44.0000		115	885
4500	45.0000		117	883
4600	46.0000		125	875
4700	47.0000		115	885
4800	48.0000		121	879
4900	49.0000		153	847
5000	50.0000		144	856
5100	51.0000		139	861
5200	52.0000		124	876
5300	53.0000		100	900
5400	54.0000		128	872
5500	55.0000		134	866
5600	56.0000		129	871
5700	57.0000		120	880
5800	58.0000		133	867
5900	59.0000		117	883
6000	60.0000		140	860
6100	61.0000		115	885
6200	62.0000		153	847
6300	63.0000		136	864
6400	64.0000		115	885
6500	65.0000		141	859
6600	66.0000		133	867
6700	67.0000		125	875
6800	68.0000		128	872
6900	69.0000		122	878
7000	70.0000		116	884
7100	71.0000		147	853
7200	72.0000		134	866
7300	73.0000		135	865
7400	74.0000		108	892
7500	75.0000		123	877
7600	76.0000		127	873
7700	77.0000		123	877
7800	78.0000		131	869
7900	79.0000		138	862
8000	80.0000		158	842
8100	81.0000		147	853
8200	82.0000		127	873
8300	83.0000		127	873
8400	84.0000		132	868
8500	85.0000		122	878
8600	86.0000		112	888
8700	87.0000		134	866
8800	88.0000		119	881
8900	89.0000		127	873
9000	90.0000		114	886
9100	91.0000		124	876
9200	92.0000		116	884
9300	93.0000		133	867
9400	94.0000		132	868
9500	95.0000		110	890
9600	96.0000		132	868
9700	97.0000		114	886
9800	98.0000		135	865
9900	99.0000		129	871
10000	100.0000		119	881
10100	101.0000		117	883
10200	102.0000		137	863
10300	103.0000		137	863
10400	104.0000		120	880
10500	105.0000		141	859
10600	106.0000		145	855
10700	107.0000		136	864
10800	108.0000		125	875
10900	109.0000		116	884
11000	110.0000		110	890
11100	111.0000		120	880
11200	112.0000		134	866
11300	113.0000		127	873
11400	114.0000		119	881
11500	115.0000		130	870
11600	116.0000		97	903
11700	117.0000		121	879
11800	118.0000		151	849
11900	119.0000		113	887
12000	120.0000		120	880
12100	121.0000		130	870
12200	122.0000		124	876
12300	123.0000		128	872
12400	124.0000		117	883
12500	125.0000		112	888
12600	126.0000		148	852
12700	127.0000		127	873
12800	128.0000		105	895
12900	129.0000		120	880
13000	130.0000		120	880
13100	131.0000		138	862
13200	132.0000		134	866
13300	133.0000		125	875
13400	134.0000		130	870
13500	135.0000		127	873
13600	136.0000		136	864
13700	137.0000		120	880
13800	138.0000		121	879
13900	139.0000		137	863
14000	140.0000		115	885
14100	141.0000		127	873
14200	142.0000		131	869
14300	143.0000		133	867
14400	144.0000		138	862
14500	145.0000		151	849
14600	146.0000		134	866
14700	147.0000		128	872
14800	148.0000		115	885
14900	149.0000		123	877
15000	150.0000		127	873
15100	151.0000		133	867
15200	152.0000		113	887
15300	153.0000		157	843
15400	154.0000		121	879
15500	155.0000		128	872
15600	156.0000		118	882
15700	157.0000		138	862
15800	158.0000		104	896
15900	159.0000		109	891
16000	160.0000		128	872
16100	161.0000		121	879
16200	162.0000		137	863
16300	163.0000		142	858
16400	164.0000		143	857
16500	165.0000		141	859
16600	166.0000		113	887
16700	167.0000		146	854
16800	168.0000		115	885
16900	169.0000		137	863
17000	170.0000		126	874
17100	171.0000		147	853
17200	172.0000		108	892
17300	173.0000		137	863
17400	174.0000		128	872
17500	175.0000		117	883
17600	176.0000		126	874
17700	177.0000		133	867
17800	178.0000		121	879
17900	179.0000		112	888
18000	180.0000		126	874
18100	181.0000		124	876
18200	182.0000		114	886
18300	183.0000		128	872
18400	184.0000		133	867
18500	185.0000		110	890
18600	186.0000		122	878
18700	187.0000		138	862
18800	188.0000		133	867
18900	189.0000		140	860
19000	190.0000		121	879
19100	191.0000		113	887
19200	192.0000		117	883
19300	193.0000		123	877
19400	194.0000		110	890
19500	195.0000		149	851
19600	196.0000		111	889
19700	197.0000		125	875
19800	198.0000		109	891
19900	199.0000		117	883
20000	200.0000		113	887
20100	201.0000		123	877
20200	202.0000		116	884
20300	203.0000		112	888
20400	204.0000		132	868
20500	205.0000		117	883
20600	206.0000		132	868
20700	207.0000		118	882
20800	208.0000		128	872
20900	209.0000		144	856
21000	210.0000		121	879
21100	211.0000		123	877
21200	212.0000		119	881
21300	213.0000		97	903
21400	214.0000		128	872
21500	215.0000		119	881
21600	216.0000		122	878
21700	217.0000		117	883
21800	218.0000		121	879
21900	219.0000		122	878
22000	220.0000		128	872
22100	221.0000		134	866
22200	222.0000		111	889
22300	223.0000		121	879
22400	224.0000		115	885
22500	225.0000		129	871
22600	226.0000		121	879
22700	227.0000		122	878
22800	228.0000		110	890
22900	229.0000		128	872
23000	230.0000		104	896
23100	231.0000		122	878
23200	232.0000		129	871
23300	233.0000		127	873
23400	234.0000		117	883
23500	235.0000		119	881
23600	236.0000		131	869
23700	237.0000		127	873
23800	238.0000		114	886
23900	239.0000		132	868
24000	240.0000		104	896
24100	241.0000		122	878
24200	242.0000		125	875
24300	243.0000		126	874
24400	244.0000		130	870
24500	245.0000		111	889
24600	246.0000		123	877
24700	247.0000		122	878
24800	248.0000		133	867
24900	249.0000		133	867
25000	250.0000		114	886
25100	251.0000		129	871
25200	252.0000		132	868
25300	253.0000		111	889
25400	254.0000		142	858
25500	255.0000		131	869
25600	256.0000		118	882
25700	257.0000		125	875
25800	258.0000		117	883
25900	259.0000		127	873
26000	260.0000		108	892
26100	261.0000		104	896
26200	262.0000		121	879
26300	263.0000		138	862
26400	264.0000		136	864
26500	265.0000		128	872
26600	266.0000		118	882
26700	267.0000		120	880
26800	268.0000		141	859
26900	269.0000		140	860
27000	270.0000		104	896
27100	271.0000		134	866
27200	272.0000		125	875
27300	273.0000		123	877
27400	274.0000		120	880
27500	275.0000		128	872
27600	276.0000		118	882
27700	277.0000		138	862
27800	278.0000		118	882
27900	279.0000		132	868
28000	280.0000		136	864
28100	281.0000		126	874
28200	282.0000		109	891
28300	283.0000		121	879
28400	284.0000		112	888
28500	285.0000		127	873
28600	286.0000		148	852
28700	287.0000		154	846
28800	288.0000		123	877
28900	289.0000		120	880
29000	290.0000		117	883
29100	291.0000		114	886
29200	292.0000		123	877
29300	293.0000		130	870
29400	294.0000		116	884
29500	295.0000		118	882
29600	296.0000		116	884
29700	297.0000		107	893
29800	298.0000		124	876
29900	299.0000		133	867
30000	300.0000		119	881
30100	301.0000		119	881
30200	302.0000		128	872
30300	303.0000		111	889
30400	304.0000		129	871
30500	305.0000		127	873
30600	306.0000		122	878
30700	307.0000		126	874
30800	308.0000		92	908
30900	309.0000		136	864
31000	310.0000		126	874
31100	311.0000		125	875
31200	312.0000		120	880
31300	313.0000		124	876
31400	314.0000		123	877
31500	315.0000		119	881
31600	316.0000		114	886
31700	317.0000		109	891
31800	318.0000		113	887
31900	319.0000		133	867
32000	320.0000		133	867
32100	321.0000		142	858
32200	322.0000		115	885
32300	323.0000		113	887
32400	324.0000		131	869
32500	325.0000		133	867
32600	326.0000		136	864
32700	327.0000		135	865
32800	328.0000		126	874
32900	329.0000		137	863
33000	330.0000		112	888
33100	331.0000		141	859
33200	332.0000		120	880
33300	333.0000		122	878
33400	334.0000		116	884
33500	335.0000		122	878
33600	336.0000		129	871
33700	337.0000		127	873
33800	338.0000		133	867
33900	339.0000		131	869
34000	340.0000		123	877
34100	341.0000		106	894
34200	342.0000		106	894
34300	343.0000		134	866
34400	344.0000		121	879
34500	345.0000		124	876
34600	346.0000		142	858
34700	347.0000		126	874
34800	348.0000		126	874
34900	349.0000		119	881
35000	350.0000		117	883
35100	351.0000		100	900
35200	352.0000		111	889
35300	353.0000		117	883
35400	354.0000		134	866
35500	355.0000		117	883
35600	356.0000		128	872
35700	357.0000		115	885
35800	358.0000		125	875
35900	359.0000		134	866
36000	360.0000		125	875
36100	361.0000		119	881
36200	362.0000		147	853
36300	363.0000		129	871
36400	364.0000		113	887
36500	365.0000		125	875
36600	366.0000		121	879
36700	367.0000		126	874
36800	368.0000		119	881
36900	369.0000		137	863
37000	370.0000		111	889
37100	371.0000		122	878
37200	372.0000		114	886
37300	373.0000		117	883
37400	374.0000		101	899
37500	375.0000		113	887
37600	376.0000		110	890
37700	377.0000		124	876
37800	378.0000		120	880
37900	379.0000		116	884
38000	380.0000		132	868
38100	381.0000		138	862
38200	382.0000		113	887
38300	383.0000		114	886
38400	384.0000		119	881
38500	385.0000		129	871
38600	386.0000		137	863
38700	387.0000		118	882
38800	388.0000		122	878
38900	389.0000		132	868
39000	390.0000		115	885
39100	391.0000		123	877
39200	392.0000		125	875
39300	393.0000		116	884
39400	394.0000		124	876
39500	395.0000		135	865
39600	396.0000		130	870
39700	397.0000		140	860
39800	398.0000		130	870
39900	399.0000		112	888
40000	400.0000		144	856
40100	401.0000		137	863
40200	402.0000		135	865
40300	403.0000		107	893
40400	404.0000		143	857
40500	405.0000		115	885
40600	406.0000		112	888
40700	407.0000		125	875
40800	408.0000		124	876
