# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		906	94
200	2.0000		650	350
300	3.0000		235	765
400	4.0000		132	868
500	5.0000		133	867
600	6.0000		134	866
700	7.0000		110	890
800	8.0000		134	866
900	9.0000		115	885
1000	10.0000		136	864
1100	11.0000		113	887
1200	12.0000		121	879
1300	13.0000		109	891
1400	14.0000		118	882
1500	15.0000		109	891
1600	16.0000		106	894
1700	17.0000		112	888
1800	18.0000		126	874
1900	19.0000		110	890
2000	20.0000		125	875
2100	21.0000		128	872
2200	22.0000		114	886
2300	23.0000		106	894
2400	24.0000		139	861
2500	25.0000		102	898
2600	26.0000		101	899
2700	27.0000		109	891
2800	28.0000		118	882
2900	29.0000		136	864
3000	30.0000		121	879
3100	31.0000		137	863
3200	32.0000		125	875
3300	33.0000		130	870
3400	34.0000		150	850
3500	35.0000		111	889
3600	36.0000		121	879
3700	37.0000		123	877
3800	38.0000		93	907
3900	39.0000		128	872
4000	40.0000		126	874
4100	41.0000		121	879
4200	42.0000		123	877
4300	43.0000		119	881
4400	44.0000		118	882
4500	45.0000		112	888
4600	46.0000		129	871
4700	47.0000		137	863
4800	48.0000		112	888
4900	49.0000		113	887
5000	50.0000		128	872
5100	51.0000		108	892
5200	52.0000		120	880
5300	53.0000		106	894
5400	54.0000		117	883
5500	55.0000		135	865
5600	56.0000		123	877
5700	57.0000		148	852
5800	58.0000		136	864
5900	59.0000		117	883
6000	60.0000		130	870
6100	61.0000		139	861
6200	62.0000		128	872
6300	63.0000		106	894
6400	64.0000		120	880
6500	65.0000		135	865
6600	66.0000		121	879
6700	67.0000		145	855
6800	68.0000		131	869
6900	69.0000		127	873
7000	70.0000		129	871
7100	71.0000		139	861
7200	72.0000		134	866
7300	73.0000		119	881
7400	74.0000		118	882
7500	75.0000		125	875
7600	76.0000		132	868
7700	77.0000		129	871
7800	78.0000		122	878
7900	79.0000		113	887
8000	80.0000		129	871
8100	81.0000		109	891
8200	82.0000		113	887
8300	83.0000		113	887
8400	84.0000		131	869
8500	85.0000		124	876
8600	86.0000		128	872
8700	87.0000		113	887
8800	88.0000		125	875
8900	89.0000		127	873
9000	90.0000		133	867
9100	91.0000		124	876
9200	92.0000		117	883
9300	93.0000		113	887
9400	94.0000		112	888
9500	95.0000		126	874
9600	96.0000		132	868
9700	97.0000		125	875
9800	98.0000		124	876
9900	99.0000		146	854
10000	100.0000		130	870
10100	101.0000		126	874
10200	102.0000		105	895
10300	103.0000		128	872
10400	104.0000		123	877
10500	105.0000		122	878
10600	106.0000		122	878
10700	107.0000		118	882
10800	108.0000		130	870
10900	109.0000		125	875
11000	110.0000		127	873
11100	111.0000		117	883
11200	112.0000		139	861
11300	113.0000		136	864
11400	114.0000		126	874
11500	115.0000		119	881
11600	116.0000		134	866
11700	117.0000		123	877
11800	118.0000		130	870
11900	119.0000		132	868
12000	120.0000		134	866
12100	121.0000		113	887
12200	122.0000		120	880
12300	123.0000		111	889
12400	124.0000		127	873
12500	125.0000		118	882
12600	126.0000		121	879
12700	127.0000		106	894
12800	128.0000		99	901
12900	129.0000		122	878
13000	130.0000		126	874
13100	131.0000		129	871
13200	132.0000		115	885
13300	133.0000		145	855
13400	134.0000		126	874
13500	135.0000		129	871
13600	136.0000		141	859
13700	137.0000		119	881
13800	138.0000		103	897
13900	139.0000		116	884
14000	140.0000		125	875
14100	141.0000		122	878
14200	142.0000		118	882
14300	143.0000		123	877
14400	144.0000		125	875
14500	145.0000		111	889
14600	146.0000		110	890
14700	147.0000		125	875
14800	148.0000		104	896
14900	149.0000		112	888
15000	150.0000		139	861
15100	151.0000		118	882
15200	152.0000		130	870
15300	153.0000		119	881
15400	154.0000		120	880
15500	155.0000		131	869
15600	156.0000		128	872
15700	157.0000		132	868
15800	158.0000		137	863
15900	159.0000		110	890
16000	160.0000		118	882
16100	161.0000		128	872
16200	162.0000		117	883
16300	163.0000		113	887
16400	164.0000		142	858
16500	165.0000		129	871
16600	166.0000		119	881
16700	167.0000		124	876
16800	168.0000		120	880
16900	169.0000		134	866
17000	170.0000		124	876
17100	171.0000		128	872
17200	172.0000		129	871
17300	173.0000		121	879
17400	174.0000		138	862
17500	175.0000		125	875
17600	176.0000		108	892
17700	177.0000		113	887
17800	178.0000		119	881
17900	179.0000		143	857
18000	180.0000		140	860
18100	181.0000		121	879
18200	182.0000		102	898
18300	183.0000		112	888
18400	184.0000		134	866
18500	185.0000		126	874
18600	186.0000		119	881
18700	187.0000		115	885
18800	188.0000		112	888
18900	189.0000		122	878
19000	190.0000		132	868
