# Step	Time	mean_S	stderr_S	mean_I	stderr_I
8200	82.0000	334.960000	52.870354	665.040000	52.870354
8300	83.0000	334.660000	52.895789	665.340000	52.895789
8400	84.0000	334.740000	52.887388	665.260000	52.887388
8500	85.0000	335.340000	52.841549	664.660000	52.841549
8600	86.0000	332.520000	53.066669	667.480000	53.066669
8700	87.0000	333.060000	53.016793	666.940000	53.016793
8800	88.0000	335.400000	52.836275	664.600000	52.836275
8900	89.0000	333.820000	52.964288	666.180000	52.964288
9000	90.0000	332.000000	53.097917	668.000000	53.097917
9100	91.0000	334.020000	52.954180	665.980000	52.954180
9200	92.0000	331.940000	53.115221	668.060000	53.115221
9300	93.0000	333.200000	53.006143	666.800000	53.006143
9400	94.0000	335.860000	52.794363	664.140000	52.794363
9500	95.0000	334.420000	52.911678	665.580000	52.911678
9600	96.0000	336.360000	52.754213	663.640000	52.754213
9700	97.0000	332.320000	53.077509	667.680000	53.077509
9800	98.0000	332.720000	53.057185	667.280000	53.057185
9900	99.0000	335.680000	52.815047	664.320000	52.815047
10000	100.0000	334.260000	52.929892	665.740000	52.929892
10100	101.0000	334.400000	52.918398	665.600000	52.918398
10200	102.0000	336.500000	52.747392	663.500000	52.747392
10300	103.0000	334.060000	52.941382	665.940000	52.941382
10400	104.0000	337.780000	52.646962	662.220000	52.646962
10500	105.0000	333.300000	53.001421	666.700000	53.001421
10600	106.0000	336.640000	52.738500	663.360000	52.738500
10700	107.0000	333.400000	52.991471	666.600000	52.991471
10800	108.0000	335.180000	52.847567	664.820000	52.847567
10900	109.0000	334.220000	52.920161	665.780000	52.920161
11000	110.0000	334.260000	52.925531	665.740000	52.925531
11100	111.0000	335.780000	52.809357	664.220000	52.809357
11200	112.0000	333.860000	52.953157	666.140000	52.953157
11300	113.0000	334.200000	52.938553	665.800000	52.938553
11400	114.0000	335.100000	52.862246	664.900000	52.862246
11500	115.0000	334.020000	52.942652	665.980000	52.942652
11600	116.0000	333.640000	52.972300	666.360000	52.972300
11700	117.0000	335.240000	52.842177	664.760000	52.842177
11800	118.0000	335.380000	52.838107	664.620000	52.838107
11900	119.0000	334.400000	52.910884	665.600000	52.910884
12000	120.0000	333.460000	52.988831	666.540000	52.988831
12100	121.0000	334.820000	52.888809	665.180000	52.888809
12200	122.0000	335.220000	52.843832	664.780000	52.843832
12300	123.0000	334.880000	52.870216	665.120000	52.870216
12400	124.0000	335.100000	52.858651	664.900000	52.858651
12500	125.0000	335.480000	52.827040	664.520000	52.827040
12600	126.0000	334.720000	52.889046	665.280000	52.889046
12700	127.0000	332.800000	53.037413	667.200000	53.037413
12800	128.0000	334.260000	52.932960	665.740000	52.932960
12900	129.0000	333.600000	52.976191	666.400000	52.976191
13000	130.0000	333.300000	53.007518	666.700000	53.007518
13100	131.0000	332.500000	53.064461	667.500000	53.064461
13200	132.0000	331.740000	53.128590	668.260000	53.128590
13300	133.0000	334.020000	52.939479	665.980000	52.939479
13400	134.0000	334.160000	52.933622	665.840000	52.933622
13500	135.0000	332.500000	53.061038	667.500000	53.061038
13600	136.0000	333.460000	52.982285	666.540000	52.982285
13700	137.0000	333.480000	52.984883	666.520000	52.984883
13800	138.0000	333.100000	53.021937	666.900000	53.021937
13900	139.0000	331.240000	53.162863	668.760000	53.162863
14000	140.0000	333.500000	52.986204	666.500000	52.986204
14100	141.0000	333.340000	52.999250	666.660000	52.999250
14200	142.0000	336.180000	52.768291	663.820000	52.768291
14300	143.0000	336.100000	52.774018	663.900000	52.774018
14400	144.0000	333.800000	52.954139	666.200000	52.954139
14500	145.0000	333.220000	53.005775	666.780000	53.005775
14600	146.0000	332.460000	53.069164	667.540000	53.069164
14700	147.0000	335.560000	52.828100	664.440000	52.828100
14800	148.0000	331.920000	53.114946	668.080000	53.114946
14900	149.0000	334.860000	52.877602	665.140000	52.877602
15000	150.0000	335.260000	52.850482	664.740000	52.850482
15100	151.0000	335.460000	52.829160	664.540000	52.829160
15200	152.0000	335.640000	52.816632	664.360000	52.816632
15300	153.0000	334.980000	52.872076	665.020000	52.872076
15400	154.0000	335.760000	52.802656	664.240000	52.802656
15500	155.0000	333.380000	52.987990	666.620000	52.987990
15600	156.0000	332.500000	53.058784	667.500000	53.058784
15700	157.0000	337.800000	52.650721	662.200000	52.650721
15800	158.0000	333.220000	53.009005	666.780000	53.009005
15900	159.0000	334.100000	52.935555	665.900000	52.935555
16000	160.0000	334.620000	52.890505	665.380000	52.890505
16100	161.0000	334.520000	52.904421	665.480000	52.904421
16200	162.0000	334.440000	52.916827	665.560000	52.916827
16300	163.0000	335.280000	52.842907	664.720000	52.842907
16400	164.0000	335.180000	52.849876	664.820000	52.849876
16500	165.0000	335.140000	52.850559	664.860000	52.850559
16600	166.0000	336.520000	52.752124	663.480000	52.752124
16700	167.0000	333.840000	52.958840	666.160000	52.958840
16800	168.0000	332.440000	53.066345	667.560000	53.066345
16900	169.0000	333.280000	52.999978	666.720000	52.999978
17000	170.0000	336.540000	52.740984	663.460000	52.740984
17100	171.0000	332.980000	53.029007	667.020000	53.029007
17200	172.0000	333.620000	52.981453	666.380000	52.981453
17300	173.0000	334.720000	52.889946	665.280000	52.889946
17400	174.0000	335.580000	52.818111	664.420000	52.818111
17500	175.0000	334.400000	52.913938	665.600000	52.913938
17600	176.0000	334.000000	52.944794	666.000000	52.944794
17700	177.0000	334.100000	52.935699	665.900000	52.935699
17800	178.0000	333.000000	53.028121	667.000000	53.028121
17900	179.0000	331.660000	53.130606	668.340000	53.130606
18000	180.0000	333.680000	52.977304	666.320000	52.977304
18100	181.0000	333.240000	53.004125	666.760000	53.004125
18200	182.0000	333.480000	52.992182	666.520000	52.992182
18300	183.0000	334.460000	52.910447	665.540000	52.910447
18400	184.0000	336.180000	52.767844	663.820000	52.767844
18500	185.0000	332.240000	53.079710	667.760000	53.079710
18600	186.0000	331.020000	53.180271	668.980000	53.180271
18700	187.0000	333.380000	52.995863	666.620000	52.995863
18800	188.0000	333.160000	53.012205	666.840000	53.012205
18900	189.0000	332.780000	53.042355	667.220000	53.042355
19000	190.0000	333.620000	52.978380	666.380000	52.978380
19100	191.0000	335.920000	52.803612	664.080000	52.803612
19200	192.0000	334.260000	52.923052	665.740000	52.923052
19300	193.0000	336.400000	52.753737	663.600000	52.753737
19400	194.0000	334.160000	52.940656	665.840000	52.940656
19500	195.0000	334.360000	52.918713	665.640000	52.918713
19600	196.0000	335.000000	52.864521	665.000000	52.864521
19700	197.0000	333.460000	52.984981	666.540000	52.984981
19800	198.0000	332.400000	53.079683	667.600000	53.079683
19900	199.0000	333.580000	52.985614	666.420000	52.985614
20000	200.0000	334.580000	52.901207	665.420000	52.901207
20100	201.0000	332.620000	53.051830	667.380000	53.051830
20200	202.0000	332.200000	53.086081	667.800000	53.086081
20300	203.0000	334.120000	52.935384	665.880000	52.935384
20400	204.0000	334.580000	52.900163	665.420000	52.900163
20500	205.0000	334.800000	52.881626	665.200000	52.881626
20600	206.0000	333.980000	52.946384	666.020000	52.946384
20700	207.0000	332.700000	53.040175	667.300000	53.040175
20800	208.0000	335.140000	52.854313	664.860000	52.854313
20900	209.0000	332.960000	53.028105	667.040000	53.028105
21000	210.0000	333.340000	52.991264	666.660000	52.991264
21100	211.0000	331.300000	53.160092	668.700000	53.160092
21200	212.0000	334.800000	52.877413	665.200000	52.877413
21300	213.0000	332.160000	53.094191	667.840000	53.094191
21400	214.0000	331.680000	53.127269	668.320000	53.127269
21500	215.0000	334.360000	52.917254	665.640000	52.917254
21600	216.0000	334.660000	52.895320	665.340000	52.895320
21700	217.0000	334.960000	52.868327	665.040000	52.868327
21800	218.0000	335.220000	52.852469	664.780000	52.852469
21900	219.0000	333.280000	53.005094	666.720000	53.005094
22000	220.0000	333.280000	53.005540	666.720000	53.005540
22100	221.0000	333.560000	52.976245	666.440000	52.976245
22200	222.0000	333.280000	53.000725	666.720000	53.000725
22300	223.0000	333.080000	53.016042	666.920000	53.016042
22400	224.0000	333.440000	52.996182	666.560000	52.996182
22500	225.0000	332.840000	53.032838	667.160000	53.032838
22600	226.0000	335.100000	52.857834	664.900000	52.857834
22700	227.0000	333.720000	52.966458	666.280000	52.966458
22800	228.0000	333.980000	52.948069	666.020000	52.948069
22900	229.0000	333.900000	52.956565	666.100000	52.956565
23000	230.0000	334.080000	52.939965	665.920000	52.939965
23100	231.0000	334.300000	52.913856	665.700000	52.913856
23200	232.0000	336.260000	52.764525	663.740000	52.764525
23300	233.0000	334.360000	52.917383	665.640000	52.917383
23400	234.0000	334.400000	52.911020	665.600000	52.911020
23500	235.0000	334.140000	52.929735	665.860000	52.929735
23600	236.0000	334.720000	52.886626	665.280000	52.886626
23700	237.0000	333.040000	53.016940	666.960000	53.016940
23800	238.0000	331.260000	53.158110	668.740000	53.158110
23900	239.0000	334.980000	52.863655	665.020000	52.863655
24000	240.0000	334.200000	52.934760	665.800000	52.934760
24100	241.0000	334.780000	52.882430	665.220000	52.882430
24200	242.0000	331.660000	53.130809	668.340000	53.130809
24300	243.0000	335.040000	52.861971	664.960000	52.861971
24400	244.0000	334.260000	52.926242	665.740000	52.926242
24500	245.0000	334.600000	52.903535	665.400000	52.903535
24600	246.0000	335.740000	52.808240	664.260000	52.808240
24700	247.0000	333.800000	52.957183	666.200000	52.957183
24800	248.0000	334.300000	52.926275	665.700000	52.926275
24900	249.0000	333.840000	52.951573	666.160000	52.951573
25000	250.0000	331.980000	53.105333	668.020000	53.105333
25100	251.0000	332.280000	53.087460	667.720000	53.087460
25200	252.0000	332.440000	53.071108	667.560000	53.071108
25300	253.0000	333.140000	53.016601	666.860000	53.016601
25400	254.0000	336.600000	52.742173	663.400000	52.742173
25500	255.0000	333.020000	53.024624	666.980000	53.024624
25600	256.0000	332.300000	53.086859	667.700000	53.086859
25700	257.0000	334.680000	52.885525	665.320000	52.885525
25800	258.0000	333.640000	52.970020	666.360000	52.970020
25900	259.0000	332.360000	53.072439	667.640000	53.072439
26000	260.0000	333.540000	52.981153	666.460000	52.981153
26100	261.0000	332.700000	53.048056	667.300000	53.048056
26200	262.0000	335.780000	52.803426	664.220000	52.803426
26300	263.0000	334.600000	52.895384	665.400000	52.895384
26400	264.0000	334.000000	52.946343	666.000000	52.946343
26500	265.0000	333.100000	53.012521	666.900000	53.012521
26600	266.0000	334.320000	52.917486	665.680000	52.917486
26700	267.0000	332.580000	53.060118	667.420000	53.060118
26800	268.0000	333.900000	52.950749	666.100000	52.950749
26900	269.0000	332.940000	53.030726	667.060000	53.030726
27000	270.0000	330.980000	53.189852	669.020000	53.189852
27100	271.0000	332.640000	53.048331	667.360000	53.048331
27200	272.0000	334.200000	52.927180	665.800000	52.927180
27300	273.0000	335.380000	52.841876	664.620000	52.841876
27400	274.0000	335.060000	52.860075	664.940000	52.860075
27500	275.0000	333.520000	52.984852	666.480000	52.984852
27600	276.0000	333.160000	53.025091	666.840000	53.025091
27700	277.0000	332.460000	53.072925	667.540000	53.072925
27800	278.0000	335.160000	52.848783	664.840000	52.848783
27900	279.0000	332.360000	53.074007	667.640000	53.074007
28000	280.0000	336.660000	52.730777	663.340000	52.730777
28100	281.0000	332.420000	53.068583	667.580000	53.068583
28200	282.0000	335.960000	52.784422	664.040000	52.784422
28300	283.0000	335.280000	52.843884	664.720000	52.843884
28400	284.0000	335.580000	52.822185	664.420000	52.822185
28500	285.0000	336.440000	52.746717	663.560000	52.746717
28600	286.0000	333.860000	52.952605	666.140000	52.952605
28700	287.0000	332.800000	53.047368	667.200000	53.047368
28800	288.0000	333.560000	52.989079	666.440000	52.989079
28900	289.0000	335.360000	52.837439	664.640000	52.837439
29000	290.0000	333.320000	52.996026	666.680000	52.996026
29100	291.0000	331.660000	53.136636	668.340000	53.136636
29200	292.0000	333.940000	52.946527	666.060000	52.946527
29300	293.0000	338.400000	52.596661	661.600000	52.596661
29400	294.0000	333.640000	52.967747	666.360000	52.967747
29500	295.0000	333.500000	52.981893	666.500000	52.981893
29600	296.0000	334.940000	52.877333	665.060000	52.877333
29700	297.0000	334.140000	52.930271	665.860000	52.930271
29800	298.0000	332.900000	53.037294	667.100000	53.037294
29900	299.0000	333.020000	53.026231	666.980000	53.026231
30000	300.0000	332.500000	53.059410	667.500000	53.059410
30100	301.0000	333.600000	52.972619	666.400000	52.972619
30200	302.0000	335.860000	52.792431	664.140000	52.792431
30300	303.0000	333.680000	52.968439	666.320000	52.968439
30400	304.0000	333.800000	52.961518	666.200000	52.961518
30500	305.0000	332.720000	53.040792	667.280000	53.040792
30600	306.0000	334.820000	52.885542	665.180000	52.885542
30700	307.0000	334.040000	52.943660	665.960000	52.943660
30800	308.0000	335.280000	52.851369	664.720000	52.851369
30900	309.0000	331.960000	53.109856	668.040000	53.109856
31000	310.0000	331.640000	53.134160	668.360000	53.134160
31100	311.0000	333.340000	53.002035	666.660000	53.002035
31200	312.0000	332.560000	53.056537	667.440000	53.056537
31300	313.0000	333.740000	52.963737	666.260000	52.963737
31400	314.0000	333.800000	52.963285	666.200000	52.963285
31500	315.0000	335.620000	52.817814	664.380000	52.817814
31600	316.0000	332.500000	53.058053	667.500000	53.058053
31700	317.0000	333.200000	53.021928	666.800000	53.021928
31800	318.0000	332.280000	53.080234	667.720000	53.080234
31900	319.0000	335.600000	52.815982	664.400000	52.815982
32000	320.0000	335.540000	52.824079	664.460000	52.824079
32100	321.0000	333.340000	52.997755	666.660000	52.997755
32200	322.0000	330.580000	53.213879	669.420000	53.213879
32300	323.0000	333.500000	52.983705	666.500000	52.983705
32400	324.0000	334.480000	52.905366	665.520000	52.905366
32500	325.0000	332.800000	53.052532	667.200000	53.052532
32600	326.0000	335.560000	52.819180	664.440000	52.819180
32700	327.0000	331.740000	53.126775	668.260000	53.126775
32800	328.0000	334.640000	52.899836	665.360000	52.899836
32900	329.0000	334.860000	52.876831	665.140000	52.876831
33000	330.0000	331.660000	53.131577	668.340000	53.131577
33100	331.0000	334.320000	52.919867	665.680000	52.919867
33200	332.0000	333.960000	52.945897	666.040000	52.945897
33300	333.0000	332.860000	53.037164	667.140000	53.037164
33400	334.0000	333.760000	52.957814	666.240000	52.957814
33500	335.0000	333.700000	52.963355	666.300000	52.963355
33600	336.0000	332.600000	53.055850	667.400000	53.055850
33700	337.0000	335.140000	52.860670	664.860000	52.860670
33800	338.0000	333.980000	52.943219	666.020000	52.943219
33900	339.0000	332.220000	53.088698	667.780000	53.088698
34000	340.0000	333.100000	53.017342	666.900000	53.017342
34100	341.0000	333.200000	53.011818	666.800000	53.011818
34200	342.0000	333.740000	52.973698	666.260000	52.973698
34300	343.0000	334.360000	52.911796	665.640000	52.911796
34400	344.0000	334.620000	52.896661	665.380000	52.896661
34500	345.0000	333.440000	52.979748	666.560000	52.979748
34600	346.0000	334.320000	52.922913	665.680000	52.922913
34700	347.0000	335.320000	52.841131	664.680000	52.841131
34800	348.0000	335.000000	52.871951	665.000000	52.871951
34900	349.0000	332.760000	53.043647	667.240000	53.043647
35000	350.0000	334.080000	52.946493	665.920000	52.946493
35100	351.0000	334.180000	52.937576	665.820000	52.937576
35200	352.0000	335.560000	52.826146	664.440000	52.826146
35300	353.0000	333.440000	52.988921	666.560000	52.988921
35400	354.0000	334.380000	52.908403	665.620000	52.908403
35500	355.0000	330.520000	53.217638	669.480000	53.217638
35600	356.0000	332.160000	53.094560	667.840000	53.094560
35700	357.0000	333.360000	53.000111	666.640000	53.000111
35800	358.0000	335.000000	52.860609	665.000000	52.860609
35900	359.0000	333.820000	52.955972	666.180000	52.955972
36000	360.0000	335.940000	52.791813	664.060000	52.791813
36100	361.0000	333.880000	52.958464	666.120000	52.958464
36200	362.0000	334.440000	52.914854	665.560000	52.914854
36300	363.0000	332.100000	53.096329	667.900000	53.096329
36400	364.0000	335.140000	52.849969	664.860000	52.849969
36500	365.0000	334.060000	52.941473	665.940000	52.941473
36600	366.0000	333.160000	53.007647	666.840000	53.007647
36700	367.0000	335.440000	52.832559	664.560000	52.832559
36800	368.0000	333.240000	53.004766	666.760000	53.004766
36900	369.0000	333.120000	53.020454	666.880000	53.020454
37000	370.0000	329.920000	53.273377	670.080000	53.273377
37100	371.0000	334.960000	52.870589	665.040000	52.870589
37200	372.0000	334.400000	52.913968	665.600000	52.913968
37300	373.0000	331.840000	53.118617	668.160000	53.118617
37400	374.0000	335.200000	52.848145	664.800000	52.848145
37500	375.0000	334.700000	52.884964	665.300000	52.884964
37600	376.0000	333.420000	52.985855	666.580000	52.985855
37700	377.0000	332.320000	53.079333	667.680000	53.079333
37800	378.0000	333.440000	53.004990	666.560000	53.004990
37900	379.0000	332.120000	53.090968	667.880000	53.090968
38000	380.0000	335.260000	52.846539	664.740000	52.846539
38100	381.0000	335.420000	52.837442	664.580000	52.837442
38200	382.0000	333.240000	53.010252	666.760000	53.010252
38300	383.0000	334.760000	52.880503	665.240000	52.880503
38400	384.0000	334.280000	52.928858	665.720000	52.928858
38500	385.0000	334.380000	52.919772	665.620000	52.919772
38600	386.0000	334.980000	52.869345	665.020000	52.869345
38700	387.0000	334.380000	52.924693	665.620000	52.924693
38800	388.0000	331.740000	53.118907	668.260000	53.118907
38900	389.0000	332.780000	53.036706	667.220000	53.036706
39000	390.0000	332.740000	53.046657	667.260000	53.046657
39100	391.0000	334.420000	52.911043	665.580000	52.911043
39200	392.0000	332.400000	53.072449	667.600000	53.072449
39300	393.0000	334.760000	52.883106	665.240000	52.883106
39400	394.0000	334.900000	52.870319	665.100000	52.870319
39500	395.0000	332.900000	53.034345	667.100000	53.034345
39600	396.0000	334.240000	52.929051	665.760000	52.929051
39700	397.0000	335.500000	52.822338	664.500000	52.822338
39800	398.0000	333.440000	52.993103	666.560000	52.993103
39900	399.0000	334.000000	52.954343	666.000000	52.954343
40000	400.0000	335.420000	52.843278	664.580000	52.843278
40100	401.0000	332.480000	53.064408	667.520000	53.064408
40200	402.0000	334.360000	52.913482	665.640000	52.913482
40300	403.0000	333.780000	52.963975	666.220000	52.963975
40400	404.0000	334.320000	52.916783	665.680000	52.916783
40500	405.0000	333.340000	53.002661	666.660000	53.002661
40600	406.0000	336.140000	52.778200	663.860000	52.778200
40700	407.0000	331.600000	53.129525	668.400000	53.129525
40800	408.0000	334.560000	52.895279	665.440000	52.895279
40900	409.0000	334.360000	52.914450	665.640000	52.914450
41000	410.0000	333.460000	52.989812	666.540000	52.989812
41100	411.0000	331.400000	53.154055	668.600000	53.154055
41200	412.0000	334.480000	52.902138	665.520000	52.902138
41300	413.0000	336.200000	52.783081	663.800000	52.783081
41400	414.0000	332.920000	53.026189	667.080000	53.026189
41500	415.0000	334.560000	52.898175	665.440000	52.898175
41600	416.0000	334.100000	52.934716	665.900000	52.934716
41700	417.0000	334.240000	52.924222	665.760000	52.924222
41800	418.0000	335.600000	52.818762	664.400000	52.818762
41900	419.0000	332.280000	53.081070	667.720000	53.081070
42000	420.0000	333.140000	53.014896	666.860000	53.014896
42100	421.0000	332.900000	53.038712	667.100000	53.038712
42200	422.0000	335.000000	52.858680	665.000000	52.858680
42300	423.0000	333.680000	52.969557	666.320000	52.969557
42400	424.0000	334.300000	52.929910	665.700000	52.929910
42500	425.0000	334.180000	52.936458	665.820000	52.936458
42600	426.0000	334.460000	52.912412	665.540000	52.912412
42700	427.0000	334.560000	52.897774	665.440000	52.897774
42800	428.0000	333.800000	52.955219	666.200000	52.955219
42900	429.0000	334.540000	52.903710	665.460000	52.903710
43000	430.0000	334.840000	52.881077	665.160000	52.881077
43100	431.0000	334.880000	52.869497	665.120000	52.869497
43200	432.0000	335.480000	52.823716	664.520000	52.823716
43300	433.0000	334.180000	52.936359	665.820000	52.936359
43400	434.0000	334.820000	52.877297	665.180000	52.877297
43500	435.0000	334.500000	52.902274	665.500000	52.902274
43600	436.0000	333.880000	52.953811	666.120000	52.953811
43700	437.0000	332.780000	53.042483	667.220000	53.042483
43800	438.0000	334.960000	52.866541	665.040000	52.866541
43900	439.0000	333.060000	53.020912	666.940000	53.020912
44000	440.0000	332.200000	53.082788	667.800000	53.082788
44100	441.0000	333.740000	52.962196	666.260000	52.962196
44200	442.0000	333.360000	52.994866	666.640000	52.994866
44300	443.0000	331.260000	53.165491	668.740000	53.165491
44400	444.0000	335.040000	52.862448	664.960000	52.862448
44500	445.0000	336.200000	52.778276	663.800000	52.778276
44600	446.0000	332.880000	53.033760	667.120000	53.033760
44700	447.0000	332.540000	53.066194	667.460000	53.066194
44800	448.0000	337.300000	52.674869	662.700000	52.674869
44900	449.0000	334.920000	52.866245	665.080000	52.866245
45000	450.0000	334.200000	52.934480	665.800000	52.934480
45100	451.0000	332.920000	53.030933	667.080000	53.030933
45200	452.0000	334.500000	52.899257	665.500000	52.899257
45300	453.0000	335.200000	52.849159	664.800000	52.849159
45400	454.0000	335.440000	52.835747	664.560000	52.835747
45500	455.0000	335.320000	52.844167	664.680000	52.844167
45600	456.0000	332.900000	53.027391	667.100000	53.027391
45700	457.0000	336.360000	52.762690	663.640000	52.762690
45800	458.0000	333.160000	53.009406	666.840000	53.009406
45900	459.0000	331.240000	53.162645	668.760000	53.162645
46000	460.0000	331.720000	53.130188	668.280000	53.130188
46100	461.0000	332.520000	53.059923	667.480000	53.059923
46200	462.0000	335.740000	52.810785	664.260000	52.810785
46300	463.0000	333.020000	53.025047	666.980000	53.025047
46400	464.0000	333.200000	53.006505	666.800000	53.006505
46500	465.0000	332.820000	53.038768	667.180000	53.038768
46600	466.0000	334.440000	52.910696	665.560000	52.910696
46700	467.0000	333.540000	52.975619	666.460000	52.975619
46800	468.0000	333.280000	53.002596	666.720000	53.002596
46900	469.0000	335.980000	52.790025	664.020000	52.790025
47000	470.0000	334.700000	52.888413	665.300000	52.888413
47100	471.0000	332.620000	53.052155	667.380000	53.052155
47200	472.0000	334.940000	52.876077	665.060000	52.876077
47300	473.0000	333.520000	52.990514	666.480000	52.990514
47400	474.0000	333.380000	52.998241	666.620000	52.998241
47500	475.0000	335.160000	52.848655	664.840000	52.848655
47600	476.0000	334.140000	52.941281	665.860000	52.941281
47700	477.0000	334.060000	52.943505	665.940000	52.943505
47800	478.0000	330.500000	53.218134	669.500000	53.218134
47900	479.0000	335.320000	52.834734	664.680000	52.834734
48000	480.0000	332.560000	53.060209	667.440000	53.060209
48100	481.0000	334.020000	52.945077	665.980000	52.945077
48200	482.0000	334.720000	52.891572	665.280000	52.891572
48300	483.0000	332.540000	53.064536	667.460000	53.064536
48400	484.0000	333.760000	52.962655	666.240000	52.962655
48500	485.0000	335.120000	52.859819	664.880000	52.859819
48600	486.0000	334.480000	52.904988	665.520000	52.904988
48700	487.0000	334.520000	52.906947	665.480000	52.906947
48800	488.0000	335.300000	52.843673	664.700000	52.843673
48900	489.0000	334.300000	52.918876	665.700000	52.918876
49000	490.0000	332.840000	53.034022	667.160000	53.034022
49100	491.0000	334.360000	52.915939	665.640000	52.915939
49200	492.0000	334.820000	52.883598	665.180000	52.883598
49300	493.0000	333.400000	52.989825	666.600000	52.989825
49400	494.0000	331.960000	53.109170	668.040000	53.109170
49500	495.0000	334.900000	52.877816	665.100000	52.877816
49600	496.0000	335.380000	52.832421	664.620000	52.832421
49700	497.0000	335.140000	52.850219	664.860000	52.850219
