# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		984	16
200	2.0000		911	89
300	3.0000		641	359
400	4.0000		183	817
500	5.0000		114	886
600	6.0000		123	877
700	7.0000		117	883
800	8.0000		119	881
900	9.0000		125	875
1000	10.0000		124	876
1100	11.0000		135	865
1200	12.0000		121	879
1300	13.0000		129	871
1400	14.0000		126	874
1500	15.0000		147	853
1600	16.0000		131	869
1700	17.0000		119	881
1800	18.0000		108	892
1900	19.0000		132	868
2000	20.0000		123	877
2100	21.0000		132	868
2200	22.0000		129	871
2300	23.0000		129	871
2400	24.0000		126	874
2500	25.0000		114	886
2600	26.0000		128	872
2700	27.0000		111	889
2800	28.0000		143	857
2900	29.0000		112	888
3000	30.0000		133	867
3100	31.0000		134	866
3200	32.0000		134	866
3300	33.0000		116	884
3400	34.0000		122	878
3500	35.0000		122	878
3600	36.0000		105	895
3700	37.0000		127	873
3800	38.0000		121	879
3900	39.0000		127	873
4000	40.0000		109	891
4100	41.0000		113	887
4200	42.0000		133	867
4300	43.0000		137	863
4400	44.0000		118	882
4500	45.0000		131	869
4600	46.0000		125	875
4700	47.0000		126	874
4800	48.0000		132	868
4900	49.0000		147	853
5000	50.0000		121	879
5100	51.0000		120	880
5200	52.0000		125	875
5300	53.0000		150	850
5400	54.0000		126	874
5500	55.0000		128	872
5600	56.0000		123	877
5700	57.0000		147	853
5800	58.0000		114	886
5900	59.0000		119	881
6000	60.0000		132	868
6100	61.0000		124	876
6200	62.0000		92	908
6300	63.0000		141	859
6400	64.0000		135	865
6500	65.0000		116	884
6600	66.0000		138	862
6700	67.0000		131	869
6800	68.0000		136	864
6900	69.0000		132	868
7000	70.0000		122	878
7100	71.0000		164	836
7200	72.0000		118	882
7300	73.0000		125	875
7400	74.0000		119	881
7500	75.0000		148	852
7600	76.0000		130	870
7700	77.0000		115	885
7800	78.0000		137	863
7900	79.0000		123	877
8000	80.0000		131	869
8100	81.0000		116	884
8200	82.0000		139	861
8300	83.0000		129	871
8400	84.0000		125	875
8500	85.0000		127	873
