# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		998	2
40	0.4000		997	3
50	0.5000		997	3
60	0.6000		997	3
70	0.7000		997	3
80	0.8000		998	2
90	0.9000		998	2
100	1.0000		998	2
110	1.1000		998	2
120	1.2000		998	2
130	1.3000		998	2
140	1.4000		998	2
150	1.5000		996	4
160	1.6000		997	3
170	1.7000		996	4
180	1.8000		996	4
190	1.9000		995	5
200	2.0000		996	4
210	2.1000		997	3
220	2.2000		996	4
230	2.3000		996	4
240	2.4000		996	4
250	2.5000		996	4
260	2.6000		995	5
270	2.7000		994	6
280	2.8000		993	7
290	2.9000		993	7
300	3.0000		992	8
310	3.1000		991	9
320	3.2000		991	9
330	3.3000		992	8
340	3.4000		991	9
350	3.5000		991	9
360	3.6000		993	7
370	3.7000		993	7
380	3.8000		991	9
390	3.9000		991	9
400	4.0000		992	8
410	4.1000		991	9
420	4.2000		990	10
430	4.3000		992	8
440	4.4000		990	10
450	4.5000		990	10
460	4.6000		991	9
470	4.7000		991	9
480	4.8000		989	11
490	4.9000		988	12
500	5.0000		986	14
510	5.1000		983	17
520	5.2000		983	17
530	5.3000		977	23
540	5.4000		977	23
550	5.5000		975	25
560	5.6000		974	26
570	5.7000		972	28
580	5.8000		968	32
590	5.9000		969	31
600	6.0000		970	30
610	6.1000		967	33
620	6.2000		964	36
630	6.3000		965	35
640	6.4000		965	35
650	6.5000		962	38
660	6.6000		965	35
670	6.7000		961	39
680	6.8000		961	39
690	6.9000		956	44
700	7.0000		954	46
710	7.1000		950	50
720	7.2000		944	56
730	7.3000		941	59
740	7.4000		944	56
750	7.5000		937	63
760	7.6000		936	64
770	7.7000		934	66
780	7.8000		933	67
790	7.9000		927	73
800	8.0000		921	79
810	8.1000		920	80
820	8.2000		916	84
830	8.3000		913	87
840	8.4000		916	84
850	8.5000		917	83
860	8.6000		916	84
870	8.7000		916	84
880	8.8000		904	96
890	8.9000		904	96
900	9.0000		901	99
910	9.1000		898	102
920	9.2000		891	109
930	9.3000		887	113
940	9.4000		885	115
950	9.5000		887	113
960	9.6000		886	114
970	9.7000		878	122
980	9.8000		866	134
990	9.9000		866	134
1000	10.0000		856	144
1010	10.1000		848	152
1020	10.2000		855	145
1030	10.3000		857	143
1040	10.4000		842	158
1050	10.5000		842	158
1060	10.6000		842	158
1070	10.7000		825	175
1080	10.8000		815	185
1090	10.9000		819	181
1100	11.0000		817	183
1110	11.1000		811	189
1120	11.2000		822	178
1130	11.3000		816	184
1140	11.4000		789	211
1150	11.5000		792	208
1160	11.6000		784	216
1170	11.7000		782	218
1180	11.8000		774	226
1190	11.9000		758	242
1200	12.0000		757	243
1210	12.1000		748	252
1220	12.2000		743	257
1230	12.3000		743	257
1240	12.4000		737	263
1250	12.5000		732	268
1260	12.6000		726	274
1270	12.7000		707	293
1280	12.8000		711	289
1290	12.9000		702	298
1300	13.0000		695	305
1310	13.1000		685	315
1320	13.2000		678	322
1330	13.3000		694	306
1340	13.4000		693	307
1350	13.5000		680	320
1360	13.6000		674	326
1370	13.7000		671	329
1380	13.8000		667	333
1390	13.9000		657	343
1400	14.0000		648	352
1410	14.1000		636	364
1420	14.2000		619	381
1430	14.3000		609	391
1440	14.4000		611	389
1450	14.5000		614	386
1460	14.6000		600	400
1470	14.7000		618	382
1480	14.8000		614	386
1490	14.9000		610	390
1500	15.0000		603	397
1510	15.1000		598	402
1520	15.2000		601	399
1530	15.3000		606	394
1540	15.4000		600	400
1550	15.5000		591	409
1560	15.6000		594	406
1570	15.7000		594	406
1580	15.8000		599	401
1590	15.9000		589	411
1600	16.0000		589	411
1610	16.1000		584	416
1620	16.2000		576	424
1630	16.3000		567	433
1640	16.4000		559	441
1650	16.5000		551	449
1660	16.6000		551	449
1670	16.7000		546	454
1680	16.8000		551	449
1690	16.9000		554	446
1700	17.0000		569	431
1710	17.1000		566	434
1720	17.2000		544	456
1730	17.3000		540	460
1740	17.4000		539	461
1750	17.5000		556	444
1760	17.6000		550	450
1770	17.7000		552	448
1780	17.8000		554	446
1790	17.9000		556	444
1800	18.0000		549	451
1810	18.1000		531	469
1820	18.2000		529	471
1830	18.3000		541	459
1840	18.4000		536	464
1850	18.5000		521	479
1860	18.6000		533	467
1870	18.7000		531	469
1880	18.8000		518	482
1890	18.9000		528	472
1900	19.0000		512	488
1910	19.1000		516	484
1920	19.2000		525	475
1930	19.3000		512	488
1940	19.4000		524	476
1950	19.5000		523	477
1960	19.6000		514	486
1970	19.7000		514	486
1980	19.8000		519	481
1990	19.9000		514	486
2000	20.0000		519	481
2010	20.1000		523	477
2020	20.2000		502	498
2030	20.3000		507	493
2040	20.4000		491	509
2050	20.5000		483	517
2060	20.6000		488	512
2070	20.7000		498	502
2080	20.8000		490	510
2090	20.9000		500	500
2100	21.0000		489	511
2110	21.1000		499	501
2120	21.2000		495	505
2130	21.3000		500	500
2140	21.4000		476	524
2150	21.5000		463	537
2160	21.6000		458	542
2170	21.7000		470	530
2180	21.8000		463	537
2190	21.9000		462	538
2200	22.0000		454	546
2210	22.1000		454	546
2220	22.2000		449	551
2230	22.3000		428	572
2240	22.4000		407	593
2250	22.5000		432	568
2260	22.6000		443	557
2270	22.7000		448	552
2280	22.8000		455	545
2290	22.9000		458	542
2300	23.0000		454	546
2310	23.1000		458	542
2320	23.2000		476	524
2330	23.3000		472	528
2340	23.4000		472	528
2350	23.5000		472	528
2360	23.6000		477	523
2370	23.7000		488	512
2380	23.8000		506	494
2390	23.9000		502	498
2400	24.0000		489	511
2410	24.1000		483	517
2420	24.2000		482	518
2430	24.3000		480	520
2440	24.4000		480	520
2450	24.5000		474	526
2460	24.6000		479	521
2470	24.7000		484	516
2480	24.8000		484	516
2490	24.9000		484	516
2500	25.0000		486	514
2510	25.1000		482	518
2520	25.2000		480	520
2530	25.3000		477	523
2540	25.4000		485	515
2550	25.5000		480	520
2560	25.6000		462	538
2570	25.7000		481	519
2580	25.8000		475	525
2590	25.9000		469	531
2600	26.0000		464	536
2610	26.1000		457	543
2620	26.2000		440	560
2630	26.3000		447	553
2640	26.4000		446	554
2650	26.5000		445	555
2660	26.6000		442	558
2670	26.7000		465	535
2680	26.8000		469	531
2690	26.9000		473	527
2700	27.0000		465	535
2710	27.1000		459	541
2720	27.2000		462	538
2730	27.3000		460	540
2740	27.4000		459	541
2750	27.5000		445	555
2760	27.6000		441	559
2770	27.7000		448	552
2780	27.8000		441	559
2790	27.9000		454	546
2800	28.0000		450	550
2810	28.1000		439	561
2820	28.2000		442	558
2830	28.3000		437	563
2840	28.4000		449	551
2850	28.5000		446	554
2860	28.6000		455	545
2870	28.7000		456	544
2880	28.8000		454	546
2890	28.9000		452	548
2900	29.0000		439	561
2910	29.1000		449	551
2920	29.2000		456	544
2930	29.3000		469	531
2940	29.4000		476	524
2950	29.5000		482	518
2960	29.6000		475	525
2970	29.7000		468	532
2980	29.8000		459	541
2990	29.9000		459	541
3000	30.0000		452	548
3010	30.1000		456	544
3020	30.2000		469	531
3030	30.3000		467	533
3040	30.4000		461	539
3050	30.5000		458	542
3060	30.6000		467	533
3070	30.7000		466	534
3080	30.8000		471	529
3090	30.9000		480	520
3100	31.0000		490	510
3110	31.1000		486	514
3120	31.2000		491	509
3130	31.3000		500	500
3140	31.4000		495	505
3150	31.5000		501	499
3160	31.6000		504	496
3170	31.7000		503	497
3180	31.8000		503	497
3190	31.9000		495	505
3200	32.0000		503	497
3210	32.1000		510	490
3220	32.2000		498	502
3230	32.3000		497	503
3240	32.4000		486	514
3250	32.5000		494	506
3260	32.6000		493	507
3270	32.7000		506	494
3280	32.8000		492	508
3290	32.9000		487	513
3300	33.0000		497	503
3310	33.1000		496	504
3320	33.2000		498	502
3330	33.3000		497	503
3340	33.4000		489	511
3350	33.5000		494	506
3360	33.6000		494	506
3370	33.7000		508	492
3380	33.8000		512	488
3390	33.9000		514	486
3400	34.0000		499	501
3410	34.1000		508	492
3420	34.2000		500	500
3430	34.3000		499	501
3440	34.4000		505	495
3450	34.5000		506	494
3460	34.6000		502	498
3470	34.7000		499	501
3480	34.8000		478	522
3490	34.9000		512	488
3500	35.0000		517	483
3510	35.1000		496	504
3520	35.2000		496	504
3530	35.3000		482	518
3540	35.4000		477	523
3550	35.5000		472	528
3560	35.6000		465	535
3570	35.7000		469	531
3580	35.8000		457	543
3590	35.9000		446	554
3600	36.0000		444	556
3610	36.1000		467	533
3620	36.2000		469	531
3630	36.3000		471	529
3640	36.4000		482	518
3650	36.5000		476	524
3660	36.6000		472	528
3670	36.7000		467	533
3680	36.8000		475	525
3690	36.9000		470	530
3700	37.0000		460	540
3710	37.1000		463	537
3720	37.2000		462	538
3730	37.3000		440	560
3740	37.4000		439	561
3750	37.5000		465	535
3760	37.6000		456	544
3770	37.7000		460	540
3780	37.8000		455	545
3790	37.9000		456	544
3800	38.0000		474	526
3810	38.1000		480	520
3820	38.2000		473	527
3830	38.3000		471	529
3840	38.4000		477	523
3850	38.5000		472	528
3860	38.6000		463	537
3870	38.7000		456	544
3880	38.8000		463	537
3890	38.9000		460	540
3900	39.0000		458	542
3910	39.1000		456	544
3920	39.2000		460	540
3930	39.3000		462	538
3940	39.4000		455	545
3950	39.5000		461	539
3960	39.6000		447	553
3970	39.7000		466	534
3980	39.8000		472	528
3990	39.9000		479	521
4000	40.0000		479	521
4010	40.1000		479	521
4020	40.2000		475	525
4030	40.3000		476	524
4040	40.4000		481	519
4050	40.5000		481	519
4060	40.6000		466	534
4070	40.7000		468	532
4080	40.8000		452	548
4090	40.9000		447	553
4100	41.0000		453	547
4110	41.1000		453	547
4120	41.2000		447	553
4130	41.3000		442	558
4140	41.4000		455	545
4150	41.5000		455	545
4160	41.6000		452	548
4170	41.7000		450	550
4180	41.8000		447	553
4190	41.9000		464	536
4200	42.0000		467	533
4210	42.1000		454	546
4220	42.2000		449	551
4230	42.3000		457	543
4240	42.4000		449	551
4250	42.5000		434	566
4260	42.6000		433	567
4270	42.7000		429	571
4280	42.8000		433	567
4290	42.9000		447	553
4300	43.0000		440	560
4310	43.1000		446	554
4320	43.2000		445	555
4330	43.3000		434	566
4340	43.4000		426	574
4350	43.5000		441	559
4360	43.6000		451	549
4370	43.7000		443	557
4380	43.8000		451	549
4390	43.9000		465	535
4400	44.0000		464	536
4410	44.1000		467	533
4420	44.2000		466	534
4430	44.3000		465	535
4440	44.4000		461	539
4450	44.5000		462	538
4460	44.6000		463	537
4470	44.7000		457	543
