# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		998	2
40	0.4000		997	3
50	0.5000		996	4
60	0.6000		996	4
70	0.7000		997	3
80	0.8000		997	3
90	0.9000		998	2
100	1.0000		997	3
110	1.1000		998	2
120	1.2000		997	3
130	1.3000		997	3
140	1.4000		996	4
150	1.5000		996	4
160	1.6000		997	3
170	1.7000		997	3
180	1.8000		997	3
190	1.9000		997	3
200	2.0000		997	3
210	2.1000		997	3
220	2.2000		997	3
230	2.3000		996	4
240	2.4000		995	5
250	2.5000		994	6
260	2.6000		994	6
270	2.7000		994	6
280	2.8000		993	7
290	2.9000		995	5
300	3.0000		995	5
310	3.1000		996	4
320	3.2000		995	5
330	3.3000		996	4
340	3.4000		997	3
350	3.5000		999	1
360	3.6000		999	1
370	3.7000		999	1
380	3.8000		999	1
390	3.9000		999	1
400	4.0000		999	1
410	4.1000		999	1
420	4.2000		999	1
430	4.3000		999	1
440	4.4000		999	1
450	4.5000		999	1
460	4.6000		999	1
470	4.7000		999	1
480	4.8000		999	1
490	4.9000		999	1
500	5.0000		999	1
510	5.1000		998	2
520	5.2000		998	2
530	5.3000		998	2
540	5.4000		997	3
550	5.5000		997	3
560	5.6000		997	3
570	5.7000		997	3
580	5.8000		998	2
590	5.9000		998	2
600	6.0000		998	2
610	6.1000		998	2
620	6.2000		998	2
630	6.3000		998	2
640	6.4000		998	2
650	6.5000		998	2
660	6.6000		998	2
670	6.7000		998	2
680	6.8000		998	2
690	6.9000		999	1
700	7.0000		998	2
710	7.1000		998	2
720	7.2000		996	4
730	7.3000		998	2
740	7.4000		998	2
750	7.5000		997	3
760	7.6000		997	3
770	7.7000		997	3
780	7.8000		997	3
790	7.9000		996	4
800	8.0000		995	5
810	8.1000		994	6
820	8.2000		994	6
830	8.3000		994	6
840	8.4000		993	7
850	8.5000		992	8
860	8.6000		990	10
870	8.7000		991	9
880	8.8000		992	8
890	8.9000		992	8
900	9.0000		992	8
910	9.1000		991	9
920	9.2000		990	10
930	9.3000		989	11
940	9.4000		990	10
950	9.5000		989	11
960	9.6000		989	11
970	9.7000		989	11
980	9.8000		990	10
990	9.9000		993	7
1000	10.0000		992	8
1010	10.1000		993	7
1020	10.2000		993	7
1030	10.3000		993	7
1040	10.4000		996	4
1050	10.5000		995	5
1060	10.6000		994	6
1070	10.7000		992	8
1080	10.8000		992	8
1090	10.9000		991	9
1100	11.0000		991	9
1110	11.1000		990	10
1120	11.2000		991	9
1130	11.3000		991	9
1140	11.4000		990	10
1150	11.5000		989	11
1160	11.6000		989	11
1170	11.7000		989	11
1180	11.8000		988	12
1190	11.9000		990	10
1200	12.0000		989	11
1210	12.1000		987	13
1220	12.2000		987	13
1230	12.3000		984	16
1240	12.4000		985	15
1250	12.5000		988	12
1260	12.6000		986	14
1270	12.7000		983	17
1280	12.8000		980	20
1290	12.9000		979	21
1300	13.0000		981	19
1310	13.1000		978	22
1320	13.2000		978	22
1330	13.3000		977	23
1340	13.4000		977	23
1350	13.5000		978	22
1360	13.6000		976	24
1370	13.7000		975	25
1380	13.8000		977	23
1390	13.9000		977	23
1400	14.0000		974	26
1410	14.1000		973	27
1420	14.2000		971	29
1430	14.3000		970	30
1440	14.4000		968	32
1450	14.5000		965	35
1460	14.6000		966	34
1470	14.7000		963	37
1480	14.8000		963	37
1490	14.9000		963	37
1500	15.0000		964	36
1510	15.1000		962	38
1520	15.2000		959	41
1530	15.3000		961	39
1540	15.4000		959	41
1550	15.5000		962	38
1560	15.6000		962	38
1570	15.7000		963	37
1580	15.8000		963	37
1590	15.9000		968	32
1600	16.0000		967	33
1610	16.1000		965	35
1620	16.2000		967	33
1630	16.3000		968	32
1640	16.4000		967	33
1650	16.5000		968	32
1660	16.6000		967	33
1670	16.7000		965	35
1680	16.8000		960	40
1690	16.9000		958	42
1700	17.0000		950	50
1710	17.1000		948	52
1720	17.2000		945	55
1730	17.3000		941	59
1740	17.4000		941	59
1750	17.5000		936	64
1760	17.6000		931	69
1770	17.7000		935	65
1780	17.8000		943	57
1790	17.9000		941	59
1800	18.0000		934	66
1810	18.1000		936	64
1820	18.2000		932	68
1830	18.3000		934	66
1840	18.4000		929	71
1850	18.5000		929	71
1860	18.6000		927	73
1870	18.7000		924	76
1880	18.8000		922	78
1890	18.9000		918	82
1900	19.0000		911	89
1910	19.1000		909	91
1920	19.2000		908	92
1930	19.3000		908	92
1940	19.4000		913	87
1950	19.5000		912	88
1960	19.6000		911	89
1970	19.7000		901	99
1980	19.8000		890	110
1990	19.9000		882	118
2000	20.0000		886	114
2010	20.1000		888	112
2020	20.2000		879	121
2030	20.3000		881	119
2040	20.4000		868	132
2050	20.5000		871	129
2060	20.6000		877	123
2070	20.7000		877	123
2080	20.8000		867	133
2090	20.9000		874	126
2100	21.0000		867	133
2110	21.1000		865	135
2120	21.2000		865	135
2130	21.3000		861	139
2140	21.4000		850	150
2150	21.5000		841	159
2160	21.6000		847	153
2170	21.7000		841	159
2180	21.8000		838	162
2190	21.9000		837	163
2200	22.0000		838	162
2210	22.1000		832	168
2220	22.2000		829	171
2230	22.3000		834	166
2240	22.4000		833	167
2250	22.5000		820	180
2260	22.6000		806	194
2270	22.7000		804	196
2280	22.8000		802	198
2290	22.9000		805	195
2300	23.0000		797	203
2310	23.1000		798	202
2320	23.2000		790	210
2330	23.3000		799	201
2340	23.4000		786	214
2350	23.5000		776	224
2360	23.6000		759	241
2370	23.7000		753	247
2380	23.8000		754	246
2390	23.9000		745	255
2400	24.0000		759	241
2410	24.1000		760	240
2420	24.2000		755	245
2430	24.3000		755	245
2440	24.4000		748	252
2450	24.5000		754	246
2460	24.6000		744	256
2470	24.7000		737	263
2480	24.8000		725	275
2490	24.9000		719	281
2500	25.0000		708	292
2510	25.1000		705	295
2520	25.2000		696	304
2530	25.3000		703	297
2540	25.4000		701	299
2550	25.5000		685	315
2560	25.6000		678	322
2570	25.7000		678	322
2580	25.8000		667	333
2590	25.9000		662	338
2600	26.0000		663	337
2610	26.1000		667	333
2620	26.2000		647	353
2630	26.3000		658	342
2640	26.4000		648	352
2650	26.5000		642	358
2660	26.6000		640	360
2670	26.7000		624	376
2680	26.8000		629	371
2690	26.9000		628	372
2700	27.0000		624	376
2710	27.1000		613	387
2720	27.2000		629	371
2730	27.3000		635	365
2740	27.4000		627	373
2750	27.5000		626	374
2760	27.6000		632	368
2770	27.7000		619	381
2780	27.8000		625	375
2790	27.9000		632	368
2800	28.0000		621	379
2810	28.1000		621	379
2820	28.2000		610	390
2830	28.3000		600	400
2840	28.4000		596	404
2850	28.5000		596	404
2860	28.6000		591	409
2870	28.7000		580	420
2880	28.8000		567	433
2890	28.9000		568	432
2900	29.0000		568	432
2910	29.1000		555	445
2920	29.2000		548	452
2930	29.3000		559	441
2940	29.4000		552	448
2950	29.5000		564	436
2960	29.6000		546	454
2970	29.7000		550	450
2980	29.8000		533	467
2990	29.9000		515	485
3000	30.0000		511	489
3010	30.1000		497	503
3020	30.2000		502	498
3030	30.3000		511	489
3040	30.4000		513	487
3050	30.5000		508	492
3060	30.6000		510	490
3070	30.7000		508	492
3080	30.8000		526	474
3090	30.9000		522	478
3100	31.0000		524	476
3110	31.1000		510	490
3120	31.2000		509	491
3130	31.3000		510	490
3140	31.4000		506	494
3150	31.5000		507	493
3160	31.6000		504	496
3170	31.7000		497	503
3180	31.8000		489	511
3190	31.9000		474	526
3200	32.0000		497	503
3210	32.1000		492	508
3220	32.2000		485	515
3230	32.3000		479	521
3240	32.4000		478	522
3250	32.5000		466	534
3260	32.6000		464	536
3270	32.7000		447	553
3280	32.8000		445	555
3290	32.9000		455	545
3300	33.0000		457	543
3310	33.1000		453	547
3320	33.2000		437	563
3330	33.3000		436	564
3340	33.4000		443	557
3350	33.5000		445	555
3360	33.6000		447	553
3370	33.7000		451	549
3380	33.8000		447	553
3390	33.9000		445	555
3400	34.0000		456	544
3410	34.1000		448	552
3420	34.2000		469	531
3430	34.3000		474	526
3440	34.4000		469	531
3450	34.5000		478	522
3460	34.6000		477	523
3470	34.7000		480	520
3480	34.8000		471	529
3490	34.9000		475	525
3500	35.0000		466	534
3510	35.1000		476	524
3520	35.2000		471	529
3530	35.3000		462	538
3540	35.4000		476	524
3550	35.5000		470	530
3560	35.6000		478	522
3570	35.7000		480	520
3580	35.8000		487	513
3590	35.9000		485	515
3600	36.0000		488	512
3610	36.1000		496	504
3620	36.2000		492	508
3630	36.3000		483	517
3640	36.4000		487	513
3650	36.5000		492	508
3660	36.6000		508	492
3670	36.7000		510	490
3680	36.8000		500	500
3690	36.9000		499	501
3700	37.0000		502	498
3710	37.1000		484	516
3720	37.2000		491	509
3730	37.3000		489	511
3740	37.4000		479	521
3750	37.5000		474	526
3760	37.6000		466	534
3770	37.7000		456	544
3780	37.8000		458	542
3790	37.9000		458	542
3800	38.0000		443	557
3810	38.1000		438	562
3820	38.2000		450	550
3830	38.3000		458	542
3840	38.4000		464	536
3850	38.5000		455	545
3860	38.6000		452	548
3870	38.7000		459	541
3880	38.8000		442	558
3890	38.9000		445	555
3900	39.0000		441	559
3910	39.1000		441	559
3920	39.2000		450	550
3930	39.3000		463	537
3940	39.4000		471	529
3950	39.5000		480	520
3960	39.6000		466	534
3970	39.7000		466	534
3980	39.8000		479	521
3990	39.9000		474	526
4000	40.0000		466	534
4010	40.1000		477	523
4020	40.2000		497	503
4030	40.3000		504	496
4040	40.4000		505	495
4050	40.5000		502	498
4060	40.6000		499	501
4070	40.7000		494	506
4080	40.8000		495	505
4090	40.9000		484	516
4100	41.0000		481	519
4110	41.1000		476	524
4120	41.2000		460	540
4130	41.3000		455	545
4140	41.4000		458	542
4150	41.5000		453	547
4160	41.6000		441	559
4170	41.7000		434	566
4180	41.8000		422	578
4190	41.9000		430	570
4200	42.0000		442	558
4210	42.1000		458	542
4220	42.2000		457	543
4230	42.3000		463	537
4240	42.4000		457	543
4250	42.5000		450	550
4260	42.6000		450	550
4270	42.7000		448	552
4280	42.8000		439	561
4290	42.9000		453	547
4300	43.0000		455	545
4310	43.1000		456	544
4320	43.2000		463	537
4330	43.3000		486	514
4340	43.4000		471	529
4350	43.5000		480	520
4360	43.6000		466	534
4370	43.7000		479	521
4380	43.8000		466	534
4390	43.9000		471	529
4400	44.0000		463	537
4410	44.1000		453	547
4420	44.2000		450	550
4430	44.3000		447	553
4440	44.4000		448	552
4450	44.5000		447	553
4460	44.6000		444	556
4470	44.7000		442	558
