# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		998	2
20	0.2000		998	2
30	0.3000		994	6
40	0.4000		995	5
50	0.5000		995	5
60	0.6000		993	7
70	0.7000		993	7
80	0.8000		989	11
90	0.9000		986	14
100	1.0000		984	16
110	1.1000		985	15
120	1.2000		984	16
130	1.3000		985	15
140	1.4000		980	20
150	1.5000		977	23
160	1.6000		973	27
170	1.7000		979	21
180	1.8000		974	26
190	1.9000		971	29
200	2.0000		971	29
210	2.1000		971	29
220	2.2000		972	28
230	2.3000		970	30
240	2.4000		965	35
250	2.5000		966	34
260	2.6000		963	37
270	2.7000		958	42
280	2.8000		954	46
290	2.9000		953	47
300	3.0000		950	50
310	3.1000		948	52
320	3.2000		943	57
330	3.3000		945	55
340	3.4000		950	50
350	3.5000		950	50
360	3.6000		944	56
370	3.7000		950	50
380	3.8000		952	48
390	3.9000		947	53
400	4.0000		949	51
410	4.1000		948	52
420	4.2000		947	53
430	4.3000		945	55
440	4.4000		941	59
450	4.5000		939	61
460	4.6000		932	68
470	4.7000		930	70
480	4.8000		926	74
490	4.9000		929	71
500	5.0000		928	72
510	5.1000		926	74
520	5.2000		925	75
530	5.3000		928	72
540	5.4000		929	71
550	5.5000		932	68
560	5.6000		925	75
570	5.7000		927	73
580	5.8000		924	76
590	5.9000		917	83
600	6.0000		910	90
610	6.1000		910	90
620	6.2000		914	86
630	6.3000		913	87
640	6.4000		912	88
650	6.5000		916	84
660	6.6000		910	90
670	6.7000		906	94
680	6.8000		910	90
690	6.9000		909	91
700	7.0000		906	94
710	7.1000		905	95
720	7.2000		901	99
730	7.3000		896	104
740	7.4000		902	98
750	7.5000		897	103
760	7.6000		895	105
770	7.7000		894	106
780	7.8000		889	111
790	7.9000		897	103
800	8.0000		896	104
810	8.1000		896	104
820	8.2000		896	104
830	8.3000		896	104
840	8.4000		892	108
850	8.5000		891	109
860	8.6000		896	104
870	8.7000		891	109
880	8.8000		891	109
890	8.9000		897	103
900	9.0000		898	102
910	9.1000		892	108
920	9.2000		888	112
930	9.3000		884	116
940	9.4000		889	111
950	9.5000		884	116
960	9.6000		883	117
970	9.7000		878	122
980	9.8000		882	118
990	9.9000		879	121
1000	10.0000		884	116
1010	10.1000		886	114
1020	10.2000		883	117
1030	10.3000		885	115
1040	10.4000		876	124
1050	10.5000		875	125
1060	10.6000		871	129
1070	10.7000		862	138
1080	10.8000		854	146
1090	10.9000		849	151
1100	11.0000		848	152
1110	11.1000		840	160
1120	11.2000		839	161
1130	11.3000		834	166
1140	11.4000		835	165
1150	11.5000		828	172
1160	11.6000		827	173
1170	11.7000		827	173
1180	11.8000		835	165
1190	11.9000		833	167
1200	12.0000		829	171
1210	12.1000		838	162
1220	12.2000		837	163
1230	12.3000		829	171
1240	12.4000		819	181
1250	12.5000		816	184
1260	12.6000		819	181
1270	12.7000		808	192
1280	12.8000		815	185
1290	12.9000		806	194
1300	13.0000		807	193
1310	13.1000		803	197
1320	13.2000		794	206
1330	13.3000		784	216
1340	13.4000		783	217
1350	13.5000		788	212
1360	13.6000		778	222
1370	13.7000		785	215
1380	13.8000		784	216
1390	13.9000		782	218
1400	14.0000		784	216
1410	14.1000		787	213
1420	14.2000		783	217
1430	14.3000		786	214
1440	14.4000		781	219
1450	14.5000		784	216
1460	14.6000		766	234
1470	14.7000		766	234
1480	14.8000		767	233
1490	14.9000		766	234
1500	15.0000		761	239
1510	15.1000		758	242
1520	15.2000		757	243
1530	15.3000		753	247
1540	15.4000		742	258
1550	15.5000		733	267
1560	15.6000		730	270
1570	15.7000		722	278
1580	15.8000		719	281
1590	15.9000		713	287
1600	16.0000		717	283
1610	16.1000		709	291
1620	16.2000		699	301
1630	16.3000		702	298
1640	16.4000		697	303
1650	16.5000		702	298
1660	16.6000		701	299
1670	16.7000		697	303
1680	16.8000		686	314
1690	16.9000		672	328
1700	17.0000		673	327
1710	17.1000		663	337
1720	17.2000		662	338
1730	17.3000		654	346
1740	17.4000		651	349
1750	17.5000		646	354
1760	17.6000		656	344
1770	17.7000		644	356
1780	17.8000		644	356
1790	17.9000		627	373
1800	18.0000		634	366
1810	18.1000		645	355
1820	18.2000		645	355
1830	18.3000		645	355
1840	18.4000		633	367
1850	18.5000		632	368
1860	18.6000		622	378
1870	18.7000		617	383
1880	18.8000		612	388
1890	18.9000		616	384
1900	19.0000		613	387
1910	19.1000		607	393
1920	19.2000		603	397
1930	19.3000		603	397
1940	19.4000		595	405
1950	19.5000		583	417
1960	19.6000		595	405
1970	19.7000		588	412
1980	19.8000		601	399
1990	19.9000		599	401
2000	20.0000		591	409
2010	20.1000		583	417
2020	20.2000		577	423
2030	20.3000		593	407
2040	20.4000		588	412
2050	20.5000		601	399
2060	20.6000		588	412
2070	20.7000		582	418
2080	20.8000		579	421
2090	20.9000		587	413
2100	21.0000		577	423
2110	21.1000		581	419
2120	21.2000		584	416
2130	21.3000		578	422
2140	21.4000		581	419
2150	21.5000		578	422
2160	21.6000		577	423
2170	21.7000		571	429
2180	21.8000		564	436
2190	21.9000		567	433
2200	22.0000		571	429
2210	22.1000		572	428
2220	22.2000		575	425
2230	22.3000		586	414
2240	22.4000		595	405
2250	22.5000		594	406
2260	22.6000		581	419
2270	22.7000		598	402
2280	22.8000		582	418
2290	22.9000		582	418
2300	23.0000		592	408
2310	23.1000		599	401
2320	23.2000		587	413
2330	23.3000		586	414
2340	23.4000		578	422
2350	23.5000		568	432
2360	23.6000		577	423
2370	23.7000		567	433
2380	23.8000		560	440
2390	23.9000		541	459
2400	24.0000		541	459
2410	24.1000		550	450
2420	24.2000		541	459
2430	24.3000		545	455
2440	24.4000		541	459
2450	24.5000		543	457
2460	24.6000		551	449
2470	24.7000		558	442
2480	24.8000		563	437
2490	24.9000		549	451
2500	25.0000		539	461
2510	25.1000		532	468
2520	25.2000		545	455
2530	25.3000		545	455
2540	25.4000		544	456
2550	25.5000		548	452
2560	25.6000		555	445
2570	25.7000		544	456
2580	25.8000		543	457
2590	25.9000		535	465
2600	26.0000		517	483
2610	26.1000		515	485
2620	26.2000		496	504
2630	26.3000		499	501
2640	26.4000		504	496
2650	26.5000		499	501
2660	26.6000		493	507
2670	26.7000		502	498
2680	26.8000		507	493
2690	26.9000		530	470
2700	27.0000		527	473
2710	27.1000		529	471
2720	27.2000		506	494
2730	27.3000		497	503
2740	27.4000		497	503
2750	27.5000		508	492
2760	27.6000		516	484
2770	27.7000		508	492
2780	27.8000		510	490
2790	27.9000		515	485
2800	28.0000		511	489
2810	28.1000		515	485
2820	28.2000		521	479
2830	28.3000		522	478
2840	28.4000		531	469
2850	28.5000		518	482
2860	28.6000		511	489
2870	28.7000		525	475
2880	28.8000		532	468
2890	28.9000		531	469
2900	29.0000		535	465
2910	29.1000		524	476
2920	29.2000		522	478
2930	29.3000		520	480
2940	29.4000		525	475
2950	29.5000		520	480
2960	29.6000		518	482
2970	29.7000		510	490
2980	29.8000		516	484
2990	29.9000		512	488
3000	30.0000		504	496
3010	30.1000		497	503
3020	30.2000		481	519
3030	30.3000		470	530
3040	30.4000		468	532
3050	30.5000		467	533
3060	30.6000		462	538
3070	30.7000		462	538
3080	30.8000		458	542
3090	30.9000		466	534
3100	31.0000		477	523
3110	31.1000		492	508
3120	31.2000		494	506
3130	31.3000		499	501
3140	31.4000		501	499
3150	31.5000		501	499
3160	31.6000		487	513
3170	31.7000		480	520
3180	31.8000		470	530
3190	31.9000		483	517
3200	32.0000		485	515
3210	32.1000		485	515
3220	32.2000		467	533
3230	32.3000		464	536
3240	32.4000		459	541
3250	32.5000		468	532
3260	32.6000		465	535
3270	32.7000		462	538
3280	32.8000		469	531
3290	32.9000		467	533
3300	33.0000		452	548
3310	33.1000		455	545
3320	33.2000		456	544
3330	33.3000		453	547
3340	33.4000		457	543
3350	33.5000		463	537
3360	33.6000		459	541
3370	33.7000		466	534
3380	33.8000		449	551
3390	33.9000		451	549
3400	34.0000		457	543
3410	34.1000		467	533
3420	34.2000		471	529
3430	34.3000		479	521
3440	34.4000		481	519
3450	34.5000		472	528
3460	34.6000		468	532
3470	34.7000		475	525
3480	34.8000		468	532
3490	34.9000		480	520
3500	35.0000		499	501
3510	35.1000		504	496
3520	35.2000		492	508
3530	35.3000		458	542
3540	35.4000		461	539
3550	35.5000		470	530
3560	35.6000		467	533
3570	35.7000		468	532
3580	35.8000		473	527
3590	35.9000		474	526
3600	36.0000		459	541
3610	36.1000		459	541
3620	36.2000		461	539
3630	36.3000		460	540
3640	36.4000		479	521
3650	36.5000		477	523
3660	36.6000		469	531
3670	36.7000		468	532
3680	36.8000		479	521
3690	36.9000		470	530
3700	37.0000		477	523
3710	37.1000		478	522
3720	37.2000		474	526
3730	37.3000		476	524
3740	37.4000		484	516
3750	37.5000		465	535
3760	37.6000		472	528
3770	37.7000		470	530
3780	37.8000		461	539
3790	37.9000		455	545
3800	38.0000		453	547
3810	38.1000		460	540
3820	38.2000		456	544
3830	38.3000		469	531
3840	38.4000		450	550
3850	38.5000		461	539
3860	38.6000		455	545
3870	38.7000		459	541
3880	38.8000		454	546
