# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		998	2
40	0.4000		998	2
50	0.5000		998	2
60	0.6000		996	4
70	0.7000		996	4
80	0.8000		996	4
90	0.9000		999	1
100	1.0000		998	2
110	1.1000		998	2
120	1.2000		998	2
130	1.3000		998	2
140	1.4000		998	2
150	1.5000		997	3
160	1.6000		997	3
170	1.7000		996	4
180	1.8000		995	5
190	1.9000		994	6
200	2.0000		996	4
210	2.1000		996	4
220	2.2000		996	4
230	2.3000		996	4
240	2.4000		994	6
250	2.5000		993	7
260	2.6000		993	7
270	2.7000		991	9
280	2.8000		992	8
290	2.9000		990	10
300	3.0000		990	10
310	3.1000		990	10
320	3.2000		991	9
330	3.3000		991	9
340	3.4000		993	7
350	3.5000		993	7
360	3.6000		993	7
370	3.7000		994	6
380	3.8000		994	6
390	3.9000		994	6
400	4.0000		996	4
410	4.1000		997	3
420	4.2000		996	4
430	4.3000		995	5
440	4.4000		996	4
450	4.5000		996	4
460	4.6000		995	5
470	4.7000		992	8
480	4.8000		992	8
490	4.9000		992	8
500	5.0000		991	9
510	5.1000		992	8
520	5.2000		994	6
530	5.3000		994	6
540	5.4000		992	8
550	5.5000		993	7
560	5.6000		996	4
570	5.7000		996	4
580	5.8000		994	6
590	5.9000		994	6
600	6.0000		993	7
610	6.1000		993	7
620	6.2000		991	9
630	6.3000		991	9
640	6.4000		987	13
650	6.5000		987	13
660	6.6000		988	12
670	6.7000		989	11
680	6.8000		990	10
690	6.9000		989	11
700	7.0000		991	9
710	7.1000		991	9
720	7.2000		991	9
730	7.3000		989	11
740	7.4000		992	8
750	7.5000		992	8
760	7.6000		992	8
770	7.7000		993	7
780	7.8000		994	6
790	7.9000		995	5
800	8.0000		995	5
810	8.1000		995	5
820	8.2000		994	6
830	8.3000		993	7
840	8.4000		992	8
850	8.5000		992	8
860	8.6000		991	9
870	8.7000		991	9
880	8.8000		991	9
890	8.9000		991	9
900	9.0000		990	10
910	9.1000		989	11
920	9.2000		988	12
930	9.3000		990	10
940	9.4000		990	10
950	9.5000		991	9
960	9.6000		991	9
970	9.7000		992	8
980	9.8000		991	9
990	9.9000		991	9
1000	10.0000		988	12
1010	10.1000		985	15
1020	10.2000		983	17
1030	10.3000		983	17
1040	10.4000		981	19
1050	10.5000		984	16
1060	10.6000		982	18
1070	10.7000		983	17
1080	10.8000		981	19
1090	10.9000		981	19
1100	11.0000		978	22
1110	11.1000		972	28
1120	11.2000		971	29
1130	11.3000		969	31
1140	11.4000		972	28
1150	11.5000		971	29
1160	11.6000		971	29
1170	11.7000		972	28
1180	11.8000		968	32
1190	11.9000		966	34
1200	12.0000		965	35
1210	12.1000		963	37
1220	12.2000		958	42
1230	12.3000		959	41
1240	12.4000		960	40
1250	12.5000		956	44
1260	12.6000		954	46
1270	12.7000		951	49
1280	12.8000		953	47
1290	12.9000		947	53
1300	13.0000		951	49
1310	13.1000		952	48
1320	13.2000		949	51
1330	13.3000		945	55
1340	13.4000		941	59
1350	13.5000		943	57
1360	13.6000		942	58
1370	13.7000		945	55
1380	13.8000		939	61
1390	13.9000		938	62
1400	14.0000		936	64
1410	14.1000		932	68
1420	14.2000		936	64
1430	14.3000		937	63
1440	14.4000		936	64
1450	14.5000		936	64
1460	14.6000		932	68
1470	14.7000		929	71
1480	14.8000		924	76
1490	14.9000		920	80
1500	15.0000		919	81
1510	15.1000		917	83
1520	15.2000		913	87
1530	15.3000		916	84
1540	15.4000		913	87
1550	15.5000		918	82
1560	15.6000		918	82
1570	15.7000		915	85
1580	15.8000		907	93
1590	15.9000		906	94
1600	16.0000		903	97
1610	16.1000		905	95
1620	16.2000		908	92
1630	16.3000		904	96
1640	16.4000		896	104
1650	16.5000		898	102
1660	16.6000		884	116
1670	16.7000		889	111
1680	16.8000		891	109
1690	16.9000		902	98
1700	17.0000		904	96
1710	17.1000		901	99
1720	17.2000		904	96
1730	17.3000		893	107
1740	17.4000		897	103
1750	17.5000		892	108
1760	17.6000		892	108
1770	17.7000		882	118
1780	17.8000		884	116
1790	17.9000		875	125
1800	18.0000		872	128
1810	18.1000		867	133
1820	18.2000		870	130
1830	18.3000		873	127
1840	18.4000		857	143
1850	18.5000		856	144
1860	18.6000		852	148
1870	18.7000		846	154
1880	18.8000		839	161
1890	18.9000		837	163
1900	19.0000		832	168
1910	19.1000		827	173
1920	19.2000		826	174
1930	19.3000		826	174
1940	19.4000		826	174
1950	19.5000		830	170
1960	19.6000		831	169
1970	19.7000		834	166
1980	19.8000		824	176
1990	19.9000		827	173
2000	20.0000		825	175
2010	20.1000		832	168
2020	20.2000		826	174
2030	20.3000		819	181
2040	20.4000		811	189
2050	20.5000		811	189
2060	20.6000		803	197
2070	20.7000		807	193
2080	20.8000		806	194
2090	20.9000		809	191
2100	21.0000		807	193
2110	21.1000		803	197
2120	21.2000		816	184
2130	21.3000		812	188
2140	21.4000		804	196
2150	21.5000		800	200
2160	21.6000		802	198
2170	21.7000		800	200
2180	21.8000		789	211
2190	21.9000		781	219
2200	22.0000		783	217
2210	22.1000		772	228
2220	22.2000		772	228
2230	22.3000		762	238
2240	22.4000		762	238
2250	22.5000		761	239
2260	22.6000		758	242
2270	22.7000		749	251
2280	22.8000		762	238
2290	22.9000		751	249
2300	23.0000		749	251
2310	23.1000		752	248
2320	23.2000		751	249
2330	23.3000		750	250
2340	23.4000		743	257
2350	23.5000		738	262
2360	23.6000		742	258
2370	23.7000		740	260
2380	23.8000		741	259
2390	23.9000		736	264
2400	24.0000		721	279
2410	24.1000		718	282
2420	24.2000		707	293
2430	24.3000		700	300
2440	24.4000		712	288
2450	24.5000		714	286
2460	24.6000		705	295
2470	24.7000		692	308
2480	24.8000		700	300
2490	24.9000		687	313
2500	25.0000		688	312
2510	25.1000		679	321
2520	25.2000		701	299
2530	25.3000		702	298
2540	25.4000		709	291
2550	25.5000		709	291
2560	25.6000		707	293
2570	25.7000		707	293
2580	25.8000		699	301
2590	25.9000		671	329
2600	26.0000		665	335
2610	26.1000		661	339
2620	26.2000		663	337
2630	26.3000		665	335
2640	26.4000		674	326
2650	26.5000		673	327
2660	26.6000		667	333
2670	26.7000		656	344
2680	26.8000		664	336
2690	26.9000		658	342
2700	27.0000		647	353
2710	27.1000		629	371
2720	27.2000		629	371
2730	27.3000		625	375
2740	27.4000		618	382
2750	27.5000		610	390
2760	27.6000		606	394
2770	27.7000		599	401
2780	27.8000		603	397
2790	27.9000		585	415
2800	28.0000		578	422
2810	28.1000		581	419
2820	28.2000		593	407
2830	28.3000		590	410
2840	28.4000		580	420
2850	28.5000		588	412
2860	28.6000		591	409
2870	28.7000		582	418
2880	28.8000		586	414
2890	28.9000		583	417
2900	29.0000		566	434
2910	29.1000		562	438
2920	29.2000		561	439
2930	29.3000		569	431
2940	29.4000		568	432
2950	29.5000		560	440
2960	29.6000		554	446
2970	29.7000		550	450
2980	29.8000		535	465
2990	29.9000		526	474
3000	30.0000		512	488
3010	30.1000		501	499
3020	30.2000		495	505
3030	30.3000		503	497
3040	30.4000		490	510
3050	30.5000		491	509
3060	30.6000		481	519
3070	30.7000		480	520
3080	30.8000		487	513
3090	30.9000		497	503
3100	31.0000		503	497
3110	31.1000		511	489
3120	31.2000		521	479
3130	31.3000		514	486
3140	31.4000		515	485
3150	31.5000		521	479
3160	31.6000		517	483
3170	31.7000		509	491
3180	31.8000		508	492
3190	31.9000		501	499
3200	32.0000		482	518
3210	32.1000		491	509
3220	32.2000		497	503
3230	32.3000		500	500
3240	32.4000		493	507
3250	32.5000		488	512
3260	32.6000		498	502
3270	32.7000		490	510
3280	32.8000		487	513
3290	32.9000		497	503
3300	33.0000		495	505
3310	33.1000		488	512
3320	33.2000		493	507
3330	33.3000		479	521
3340	33.4000		478	522
3350	33.5000		478	522
3360	33.6000		479	521
3370	33.7000		460	540
3380	33.8000		482	518
3390	33.9000		480	520
3400	34.0000		487	513
3410	34.1000		487	513
3420	34.2000		479	521
3430	34.3000		477	523
3440	34.4000		460	540
3450	34.5000		450	550
3460	34.6000		453	547
3470	34.7000		447	553
3480	34.8000		440	560
3490	34.9000		452	548
3500	35.0000		452	548
3510	35.1000		464	536
3520	35.2000		474	526
3530	35.3000		470	530
3540	35.4000		462	538
3550	35.5000		473	527
3560	35.6000		462	538
3570	35.7000		445	555
3580	35.8000		456	544
3590	35.9000		450	550
3600	36.0000		465	535
3610	36.1000		475	525
3620	36.2000		480	520
3630	36.3000		472	528
3640	36.4000		474	526
3650	36.5000		478	522
3660	36.6000		461	539
3670	36.7000		461	539
3680	36.8000		462	538
3690	36.9000		461	539
3700	37.0000		466	534
3710	37.1000		466	534
3720	37.2000		472	528
3730	37.3000		463	537
3740	37.4000		473	527
3750	37.5000		464	536
3760	37.6000		462	538
3770	37.7000		465	535
3780	37.8000		468	532
3790	37.9000		488	512
3800	38.0000		483	517
3810	38.1000		489	511
3820	38.2000		484	516
3830	38.3000		478	522
3840	38.4000		473	527
3850	38.5000		485	515
3860	38.6000		494	506
3870	38.7000		506	494
3880	38.8000		497	503
3890	38.9000		503	497
3900	39.0000		494	506
3910	39.1000		493	507
3920	39.2000		473	527
3930	39.3000		484	516
3940	39.4000		484	516
3950	39.5000		489	511
3960	39.6000		486	514
3970	39.7000		487	513
3980	39.8000		475	525
3990	39.9000		480	520
4000	40.0000		468	532
4010	40.1000		475	525
4020	40.2000		472	528
4030	40.3000		456	544
4040	40.4000		480	520
4050	40.5000		485	515
4060	40.6000		481	519
4070	40.7000		471	529
4080	40.8000		478	522
4090	40.9000		465	535
4100	41.0000		448	552
4110	41.1000		444	556
4120	41.2000		461	539
4130	41.3000		447	553
4140	41.4000		464	536
4150	41.5000		455	545
4160	41.6000		452	548
4170	41.7000		469	531
4180	41.8000		472	528
4190	41.9000		475	525
4200	42.0000		468	532
4210	42.1000		458	542
4220	42.2000		464	536
4230	42.3000		443	557
4240	42.4000		464	536
4250	42.5000		482	518
4260	42.6000		486	514
4270	42.7000		488	512
4280	42.8000		475	525
4290	42.9000		470	530
4300	43.0000		464	536
4310	43.1000		452	548
4320	43.2000		455	545
4330	43.3000		455	545
4340	43.4000		455	545
4350	43.5000		459	541
4360	43.6000		479	521
4370	43.7000		474	526
4380	43.8000		481	519
4390	43.9000		487	513
4400	44.0000		501	499
4410	44.1000		505	495
4420	44.2000		510	490
4430	44.3000		512	488
4440	44.4000		509	491
4450	44.5000		503	497
4460	44.6000		490	510
4470	44.7000		496	504
