# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		992	8
20	0.2000		983	17
30	0.3000		978	22
40	0.4000		962	38
50	0.5000		955	45
60	0.6000		936	64
70	0.7000		924	76
80	0.8000		911	89
90	0.9000		886	114
100	1.0000		859	141
110	1.1000		844	156
120	1.2000		804	196
130	1.3000		782	218
140	1.4000		759	241
150	1.5000		718	282
160	1.6000		679	321
170	1.7000		650	350
180	1.8000		615	385
190	1.9000		545	455
200	2.0000		484	516
210	2.1000		432	568
220	2.2000		373	627
230	2.3000		319	681
240	2.4000		298	702
250	2.5000		254	746
260	2.6000		230	770
270	2.7000		202	798
280	2.8000		185	815
290	2.9000		177	823
300	3.0000		166	834
310	3.1000		147	853
320	3.2000		150	850
330	3.3000		133	867
340	3.4000		131	869
350	3.5000		132	868
360	3.6000		129	871
370	3.7000		116	884
380	3.8000		151	849
390	3.9000		152	848
400	4.0000		131	869
410	4.1000		122	878
420	4.2000		112	888
430	4.3000		121	879
440	4.4000		117	883
450	4.5000		126	874
460	4.6000		137	863
470	4.7000		119	881
480	4.8000		122	878
490	4.9000		106	894
500	5.0000		117	883
510	5.1000		115	885
520	5.2000		115	885
530	5.3000		131	869
540	5.4000		124	876
550	5.5000		137	863
560	5.6000		126	874
570	5.7000		129	871
580	5.8000		125	875
590	5.9000		118	882
600	6.0000		134	866
610	6.1000		126	874
620	6.2000		125	875
630	6.3000		120	880
640	6.4000		125	875
650	6.5000		129	871
660	6.6000		140	860
670	6.7000		132	868
680	6.8000		133	867
690	6.9000		136	864
700	7.0000		134	866
710	7.1000		134	866
720	7.2000		124	876
730	7.3000		124	876
740	7.4000		110	890
750	7.5000		117	883
760	7.6000		120	880
770	7.7000		111	889
780	7.8000		113	887
790	7.9000		133	867
800	8.0000		136	864
810	8.1000		110	890
820	8.2000		122	878
830	8.3000		118	882
840	8.4000		139	861
850	8.5000		128	872
860	8.6000		133	867
870	8.7000		135	865
880	8.8000		133	867
890	8.9000		124	876
900	9.0000		128	872
910	9.1000		135	865
920	9.2000		120	880
930	9.3000		130	870
940	9.4000		127	873
950	9.5000		122	878
960	9.6000		115	885
970	9.7000		145	855
980	9.8000		135	865
990	9.9000		131	869
1000	10.0000		138	862
1010	10.1000		121	879
1020	10.2000		122	878
1030	10.3000		119	881
1040	10.4000		119	881
1050	10.5000		106	894
1060	10.6000		117	883
1070	10.7000		105	895
1080	10.8000		98	902
1090	10.9000		96	904
1100	11.0000		114	886
1110	11.1000		117	883
1120	11.2000		116	884
1130	11.3000		134	866
1140	11.4000		125	875
1150	11.5000		125	875
1160	11.6000		136	864
1170	11.7000		147	853
1180	11.8000		147	853
1190	11.9000		138	862
1200	12.0000		148	852
1210	12.1000		115	885
1220	12.2000		131	869
1230	12.3000		144	856
1240	12.4000		123	877
1250	12.5000		123	877
1260	12.6000		110	890
1270	12.7000		113	887
1280	12.8000		110	890
1290	12.9000		110	890
1300	13.0000		106	894
1310	13.1000		123	877
1320	13.2000		114	886
1330	13.3000		119	881
1340	13.4000		114	886
1350	13.5000		129	871
1360	13.6000		112	888
1370	13.7000		122	878
1380	13.8000		124	876
1390	13.9000		125	875
1400	14.0000		128	872
1410	14.1000		126	874
1420	14.2000		115	885
1430	14.3000		127	873
1440	14.4000		120	880
1450	14.5000		130	870
1460	14.6000		118	882
1470	14.7000		118	882
1480	14.8000		118	882
1490	14.9000		112	888
1500	15.0000		129	871
1510	15.1000		132	868
1520	15.2000		126	874
1530	15.3000		123	877
1540	15.4000		135	865
1550	15.5000		119	881
1560	15.6000		123	877
1570	15.7000		108	892
1580	15.8000		135	865
1590	15.9000		117	883
1600	16.0000		110	890
1610	16.1000		126	874
1620	16.2000		123	877
1630	16.3000		120	880
1640	16.4000		138	862
1650	16.5000		136	864
1660	16.6000		130	870
1670	16.7000		131	869
1680	16.8000		122	878
1690	16.9000		108	892
1700	17.0000		115	885
1710	17.1000		123	877
1720	17.2000		121	879
1730	17.3000		115	885
1740	17.4000		130	870
1750	17.5000		133	867
1760	17.6000		134	866
