# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		998	2
20	0.2000		994	6
30	0.3000		989	11
40	0.4000		989	11
50	0.5000		980	20
60	0.6000		972	28
70	0.7000		957	43
80	0.8000		935	65
90	0.9000		917	83
100	1.0000		900	100
110	1.1000		886	114
120	1.2000		862	138
130	1.3000		840	160
140	1.4000		819	181
150	1.5000		793	207
160	1.6000		762	238
170	1.7000		721	279
180	1.8000		667	333
190	1.9000		629	371
200	2.0000		559	441
210	2.1000		501	499
220	2.2000		454	546
230	2.3000		396	604
240	2.4000		357	643
250	2.5000		315	685
260	2.6000		276	724
270	2.7000		251	749
280	2.8000		235	765
290	2.9000		208	792
300	3.0000		187	813
310	3.1000		170	830
320	3.2000		152	848
330	3.3000		137	863
340	3.4000		124	876
350	3.5000		148	852
360	3.6000		156	844
370	3.7000		145	855
380	3.8000		145	855
390	3.9000		127	873
400	4.0000		117	883
410	4.1000		126	874
420	4.2000		108	892
430	4.3000		107	893
440	4.4000		110	890
450	4.5000		114	886
460	4.6000		117	883
470	4.7000		109	891
480	4.8000		114	886
490	4.9000		124	876
500	5.0000		123	877
510	5.1000		98	902
520	5.2000		114	886
530	5.3000		113	887
540	5.4000		136	864
550	5.5000		127	873
560	5.6000		142	858
570	5.7000		133	867
580	5.8000		109	891
590	5.9000		128	872
600	6.0000		121	879
610	6.1000		133	867
620	6.2000		121	879
630	6.3000		127	873
640	6.4000		137	863
650	6.5000		139	861
660	6.6000		137	863
670	6.7000		130	870
680	6.8000		132	868
690	6.9000		129	871
700	7.0000		135	865
710	7.1000		130	870
720	7.2000		117	883
730	7.3000		132	868
740	7.4000		129	871
750	7.5000		122	878
760	7.6000		135	865
770	7.7000		136	864
780	7.8000		123	877
790	7.9000		121	879
800	8.0000		122	878
810	8.1000		115	885
820	8.2000		110	890
830	8.3000		116	884
840	8.4000		115	885
850	8.5000		117	883
860	8.6000		124	876
870	8.7000		117	883
880	8.8000		130	870
890	8.9000		128	872
900	9.0000		121	879
910	9.1000		123	877
920	9.2000		112	888
930	9.3000		132	868
940	9.4000		134	866
950	9.5000		125	875
960	9.6000		104	896
970	9.7000		124	876
980	9.8000		132	868
990	9.9000		140	860
1000	10.0000		136	864
1010	10.1000		116	884
1020	10.2000		125	875
1030	10.3000		119	881
1040	10.4000		120	880
1050	10.5000		124	876
1060	10.6000		109	891
1070	10.7000		101	899
1080	10.8000		114	886
1090	10.9000		122	878
1100	11.0000		119	881
1110	11.1000		126	874
1120	11.2000		126	874
1130	11.3000		120	880
1140	11.4000		117	883
1150	11.5000		114	886
1160	11.6000		106	894
1170	11.7000		113	887
1180	11.8000		116	884
1190	11.9000		111	889
1200	12.0000		113	887
1210	12.1000		129	871
1220	12.2000		127	873
1230	12.3000		131	869
1240	12.4000		135	865
1250	12.5000		116	884
1260	12.6000		123	877
1270	12.7000		115	885
1280	12.8000		115	885
1290	12.9000		125	875
1300	13.0000		120	880
1310	13.1000		106	894
1320	13.2000		108	892
1330	13.3000		110	890
1340	13.4000		113	887
1350	13.5000		120	880
1360	13.6000		125	875
1370	13.7000		122	878
1380	13.8000		113	887
1390	13.9000		128	872
1400	14.0000		115	885
1410	14.1000		137	863
1420	14.2000		135	865
1430	14.3000		124	876
1440	14.4000		111	889
1450	14.5000		123	877
1460	14.6000		114	886
1470	14.7000		121	879
1480	14.8000		126	874
1490	14.9000		127	873
1500	15.0000		125	875
1510	15.1000		120	880
1520	15.2000		108	892
1530	15.3000		113	887
1540	15.4000		120	880
1550	15.5000		118	882
1560	15.6000		106	894
1570	15.7000		105	895
1580	15.8000		114	886
1590	15.9000		122	878
1600	16.0000		119	881
1610	16.1000		114	886
1620	16.2000		133	867
1630	16.3000		121	879
1640	16.4000		122	878
1650	16.5000		115	885
1660	16.6000		121	879
1670	16.7000		136	864
1680	16.8000		113	887
1690	16.9000		109	891
1700	17.0000		114	886
1710	17.1000		113	887
1720	17.2000		127	873
1730	17.3000		121	879
1740	17.4000		127	873
1750	17.5000		128	872
1760	17.6000		128	872
1770	17.7000		117	883
1780	17.8000		115	885
1790	17.9000		126	874
1800	18.0000		123	877
1810	18.1000		121	879
1820	18.2000		117	883
1830	18.3000		140	860
1840	18.4000		123	877
1850	18.5000		124	876
1860	18.6000		124	876
1870	18.7000		117	883
1880	18.8000		127	873
1890	18.9000		118	882
1900	19.0000		126	874
1910	19.1000		121	879
1920	19.2000		114	886
1930	19.3000		121	879
1940	19.4000		113	887
1950	19.5000		97	903
1960	19.6000		114	886
1970	19.7000		120	880
1980	19.8000		134	866
1990	19.9000		133	867
2000	20.0000		129	871
2010	20.1000		139	861
2020	20.2000		118	882
2030	20.3000		100	900
2040	20.4000		126	874
2050	20.5000		119	881
2060	20.6000		115	885
2070	20.7000		128	872
2080	20.8000		123	877
2090	20.9000		114	886
2100	21.0000		106	894
2110	21.1000		112	888
2120	21.2000		104	896
2130	21.3000		98	902
2140	21.4000		111	889
2150	21.5000		120	880
2160	21.6000		130	870
2170	21.7000		139	861
2180	21.8000		122	878
2190	21.9000		117	883
2200	22.0000		101	899
2210	22.1000		99	901
2220	22.2000		106	894
2230	22.3000		110	890
2240	22.4000		95	905
2250	22.5000		111	889
2260	22.6000		108	892
2270	22.7000		108	892
2280	22.8000		109	891
2290	22.9000		105	895
2300	23.0000		134	866
2310	23.1000		131	869
2320	23.2000		126	874
2330	23.3000		119	881
2340	23.4000		116	884
2350	23.5000		117	883
2360	23.6000		129	871
2370	23.7000		136	864
2380	23.8000		110	890
2390	23.9000		119	881
2400	24.0000		122	878
2410	24.1000		139	861
2420	24.2000		143	857
2430	24.3000		124	876
2440	24.4000		105	895
2450	24.5000		114	886
2460	24.6000		110	890
2470	24.7000		113	887
2480	24.8000		123	877
2490	24.9000		111	889
2500	25.0000		104	896
2510	25.1000		97	903
2520	25.2000		98	902
2530	25.3000		109	891
2540	25.4000		106	894
2550	25.5000		125	875
2560	25.6000		105	895
2570	25.7000		119	881
2580	25.8000		117	883
2590	25.9000		100	900
2600	26.0000		118	882
2610	26.1000		122	878
2620	26.2000		144	856
2630	26.3000		142	858
2640	26.4000		126	874
2650	26.5000		121	879
2660	26.6000		115	885
2670	26.7000		120	880
2680	26.8000		126	874
2690	26.9000		124	876
2700	27.0000		114	886
2710	27.1000		115	885
2720	27.2000		123	877
2730	27.3000		108	892
2740	27.4000		114	886
2750	27.5000		131	869
2760	27.6000		140	860
2770	27.7000		130	870
2780	27.8000		139	861
2790	27.9000		139	861
2800	28.0000		136	864
2810	28.1000		122	878
2820	28.2000		108	892
2830	28.3000		135	865
2840	28.4000		117	883
2850	28.5000		131	869
2860	28.6000		128	872
2870	28.7000		139	861
2880	28.8000		142	858
2890	28.9000		144	856
2900	29.0000		153	847
2910	29.1000		146	854
2920	29.2000		150	850
2930	29.3000		161	839
2940	29.4000		152	848
2950	29.5000		146	854
2960	29.6000		140	860
2970	29.7000		133	867
2980	29.8000		126	874
2990	29.9000		146	854
3000	30.0000		141	859
3010	30.1000		132	868
3020	30.2000		116	884
3030	30.3000		115	885
3040	30.4000		135	865
3050	30.5000		143	857
3060	30.6000		130	870
3070	30.7000		132	868
3080	30.8000		139	861
3090	30.9000		136	864
3100	31.0000		114	886
3110	31.1000		115	885
3120	31.2000		110	890
3130	31.3000		102	898
3140	31.4000		95	905
3150	31.5000		107	893
3160	31.6000		102	898
3170	31.7000		122	878
3180	31.8000		124	876
3190	31.9000		120	880
3200	32.0000		116	884
3210	32.1000		123	877
3220	32.2000		118	882
3230	32.3000		128	872
3240	32.4000		140	860
3250	32.5000		138	862
3260	32.6000		132	868
3270	32.7000		133	867
3280	32.8000		126	874
3290	32.9000		117	883
3300	33.0000		116	884
3310	33.1000		123	877
3320	33.2000		119	881
3330	33.3000		109	891
3340	33.4000		117	883
3350	33.5000		99	901
3360	33.6000		108	892
3370	33.7000		120	880
3380	33.8000		130	870
3390	33.9000		135	865
3400	34.0000		109	891
3410	34.1000		116	884
3420	34.2000		130	870
3430	34.3000		116	884
3440	34.4000		124	876
3450	34.5000		103	897
3460	34.6000		122	878
3470	34.7000		118	882
3480	34.8000		119	881
3490	34.9000		120	880
3500	35.0000		127	873
3510	35.1000		119	881
3520	35.2000		131	869
3530	35.3000		129	871
3540	35.4000		128	872
3550	35.5000		128	872
3560	35.6000		125	875
3570	35.7000		144	856
3580	35.8000		139	861
3590	35.9000		120	880
3600	36.0000		131	869
3610	36.1000		134	866
3620	36.2000		140	860
3630	36.3000		136	864
3640	36.4000		135	865
3650	36.5000		114	886
3660	36.6000		127	873
3670	36.7000		142	858
3680	36.8000		123	877
3690	36.9000		126	874
3700	37.0000		133	867
3710	37.1000		133	867
3720	37.2000		134	866
3730	37.3000		147	853
3740	37.4000		139	861
3750	37.5000		142	858
3760	37.6000		117	883
3770	37.7000		117	883
3780	37.8000		119	881
3790	37.9000		121	879
3800	38.0000		105	895
3810	38.1000		112	888
3820	38.2000		121	879
3830	38.3000		113	887
3840	38.4000		122	878
3850	38.5000		114	886
3860	38.6000		99	901
3870	38.7000		119	881
3880	38.8000		120	880
