# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		999	1
40	0.4000		999	1
50	0.5000		999	1
60	0.6000		998	2
70	0.7000		999	1
80	0.8000		996	4
90	0.9000		994	6
100	1.0000		991	9
110	1.1000		987	13
120	1.2000		986	14
130	1.3000		981	19
140	1.4000		972	28
150	1.5000		956	44
160	1.6000		948	52
170	1.7000		930	70
180	1.8000		919	81
190	1.9000		907	93
200	2.0000		891	109
210	2.1000		870	130
220	2.2000		837	163
230	2.3000		809	191
240	2.4000		775	225
250	2.5000		725	275
260	2.6000		687	313
270	2.7000		653	347
280	2.8000		607	393
290	2.9000		567	433
300	3.0000		509	491
310	3.1000		465	535
320	3.2000		428	572
330	3.3000		383	617
340	3.4000		341	659
350	3.5000		293	707
360	3.6000		260	740
370	3.7000		236	764
380	3.8000		206	794
390	3.9000		184	816
400	4.0000		181	819
410	4.1000		176	824
420	4.2000		175	825
430	4.3000		148	852
440	4.4000		143	857
450	4.5000		121	879
460	4.6000		135	865
470	4.7000		139	861
480	4.8000		128	872
490	4.9000		128	872
500	5.0000		119	881
510	5.1000		117	883
520	5.2000		129	871
530	5.3000		130	870
540	5.4000		122	878
550	5.5000		118	882
560	5.6000		125	875
570	5.7000		120	880
580	5.8000		126	874
590	5.9000		129	871
600	6.0000		115	885
610	6.1000		110	890
620	6.2000		111	889
630	6.3000		122	878
640	6.4000		132	868
650	6.5000		130	870
660	6.6000		133	867
670	6.7000		141	859
680	6.8000		115	885
690	6.9000		114	886
700	7.0000		116	884
710	7.1000		126	874
720	7.2000		132	868
730	7.3000		120	880
740	7.4000		120	880
750	7.5000		139	861
760	7.6000		140	860
770	7.7000		131	869
780	7.8000		127	873
790	7.9000		121	879
800	8.0000		132	868
810	8.1000		127	873
820	8.2000		109	891
830	8.3000		121	879
840	8.4000		134	866
850	8.5000		128	872
860	8.6000		114	886
870	8.7000		113	887
880	8.8000		113	887
890	8.9000		108	892
900	9.0000		109	891
910	9.1000		136	864
920	9.2000		132	868
930	9.3000		123	877
940	9.4000		118	882
950	9.5000		125	875
960	9.6000		127	873
970	9.7000		122	878
980	9.8000		132	868
990	9.9000		129	871
1000	10.0000		116	884
1010	10.1000		126	874
1020	10.2000		116	884
1030	10.3000		125	875
1040	10.4000		125	875
1050	10.5000		123	877
1060	10.6000		132	868
1070	10.7000		131	869
1080	10.8000		132	868
1090	10.9000		126	874
1100	11.0000		127	873
1110	11.1000		135	865
1120	11.2000		135	865
1130	11.3000		119	881
1140	11.4000		129	871
1150	11.5000		134	866
1160	11.6000		131	869
1170	11.7000		112	888
1180	11.8000		119	881
1190	11.9000		133	867
1200	12.0000		133	867
1210	12.1000		114	886
1220	12.2000		114	886
1230	12.3000		116	884
1240	12.4000		118	882
1250	12.5000		123	877
1260	12.6000		132	868
1270	12.7000		112	888
1280	12.8000		110	890
1290	12.9000		106	894
1300	13.0000		112	888
1310	13.1000		123	877
1320	13.2000		126	874
1330	13.3000		111	889
1340	13.4000		118	882
1350	13.5000		124	876
1360	13.6000		108	892
1370	13.7000		109	891
1380	13.8000		125	875
1390	13.9000		132	868
1400	14.0000		124	876
1410	14.1000		139	861
1420	14.2000		123	877
1430	14.3000		114	886
1440	14.4000		107	893
1450	14.5000		125	875
1460	14.6000		121	879
1470	14.7000		120	880
1480	14.8000		111	889
1490	14.9000		102	898
1500	15.0000		97	903
1510	15.1000		127	873
1520	15.2000		133	867
1530	15.3000		139	861
1540	15.4000		141	859
1550	15.5000		155	845
1560	15.6000		135	865
1570	15.7000		119	881
1580	15.8000		121	879
1590	15.9000		114	886
1600	16.0000		117	883
1610	16.1000		113	887
1620	16.2000		126	874
1630	16.3000		131	869
1640	16.4000		110	890
1650	16.5000		124	876
1660	16.6000		114	886
1670	16.7000		112	888
1680	16.8000		126	874
1690	16.9000		128	872
1700	17.0000		111	889
1710	17.1000		122	878
1720	17.2000		135	865
1730	17.3000		142	858
1740	17.4000		141	859
1750	17.5000		120	880
1760	17.6000		125	875
1770	17.7000		113	887
1780	17.8000		124	876
1790	17.9000		121	879
1800	18.0000		132	868
1810	18.1000		131	869
1820	18.2000		125	875
1830	18.3000		111	889
1840	18.4000		114	886
1850	18.5000		128	872
1860	18.6000		123	877
1870	18.7000		120	880
1880	18.8000		135	865
1890	18.9000		134	866
1900	19.0000		140	860
1910	19.1000		143	857
1920	19.2000		138	862
1930	19.3000		131	869
1940	19.4000		135	865
1950	19.5000		149	851
1960	19.6000		143	857
1970	19.7000		145	855
1980	19.8000		140	860
1990	19.9000		137	863
2000	20.0000		126	874
2010	20.1000		122	878
2020	20.2000		125	875
2030	20.3000		117	883
2040	20.4000		116	884
2050	20.5000		128	872
2060	20.6000		126	874
2070	20.7000		113	887
2080	20.8000		116	884
2090	20.9000		126	874
2100	21.0000		145	855
2110	21.1000		122	878
2120	21.2000		120	880
2130	21.3000		116	884
2140	21.4000		126	874
2150	21.5000		150	850
2160	21.6000		151	849
2170	21.7000		147	853
2180	21.8000		167	833
2190	21.9000		140	860
2200	22.0000		130	870
2210	22.1000		113	887
2220	22.2000		120	880
2230	22.3000		125	875
2240	22.4000		118	882
2250	22.5000		126	874
2260	22.6000		109	891
2270	22.7000		120	880
2280	22.8000		114	886
2290	22.9000		120	880
2300	23.0000		120	880
2310	23.1000		110	890
2320	23.2000		108	892
2330	23.3000		118	882
2340	23.4000		142	858
2350	23.5000		136	864
2360	23.6000		136	864
2370	23.7000		132	868
2380	23.8000		130	870
2390	23.9000		142	858
2400	24.0000		125	875
2410	24.1000		118	882
2420	24.2000		133	867
2430	24.3000		115	885
2440	24.4000		114	886
2450	24.5000		127	873
2460	24.6000		115	885
2470	24.7000		120	880
2480	24.8000		117	883
2490	24.9000		124	876
2500	25.0000		137	863
2510	25.1000		134	866
2520	25.2000		133	867
2530	25.3000		134	866
2540	25.4000		148	852
2550	25.5000		143	857
2560	25.6000		142	858
2570	25.7000		142	858
2580	25.8000		119	881
2590	25.9000		112	888
2600	26.0000		122	878
2610	26.1000		124	876
2620	26.2000		114	886
2630	26.3000		106	894
2640	26.4000		101	899
2650	26.5000		104	896
2660	26.6000		129	871
2670	26.7000		121	879
2680	26.8000		122	878
2690	26.9000		113	887
2700	27.0000		117	883
2710	27.1000		108	892
2720	27.2000		134	866
2730	27.3000		124	876
2740	27.4000		126	874
2750	27.5000		127	873
2760	27.6000		126	874
2770	27.7000		124	876
2780	27.8000		120	880
2790	27.9000		136	864
2800	28.0000		134	866
2810	28.1000		116	884
2820	28.2000		129	871
2830	28.3000		137	863
2840	28.4000		125	875
2850	28.5000		129	871
2860	28.6000		133	867
2870	28.7000		115	885
2880	28.8000		125	875
2890	28.9000		115	885
2900	29.0000		129	871
2910	29.1000		144	856
2920	29.2000		133	867
2930	29.3000		131	869
2940	29.4000		114	886
2950	29.5000		137	863
2960	29.6000		122	878
2970	29.7000		122	878
2980	29.8000		108	892
2990	29.9000		112	888
3000	30.0000		137	863
3010	30.1000		115	885
3020	30.2000		123	877
3030	30.3000		113	887
3040	30.4000		123	877
3050	30.5000		141	859
3060	30.6000		146	854
3070	30.7000		165	835
3080	30.8000		150	850
3090	30.9000		143	857
3100	31.0000		126	874
3110	31.1000		117	883
3120	31.2000		108	892
3130	31.3000		99	901
3140	31.4000		103	897
3150	31.5000		117	883
3160	31.6000		126	874
3170	31.7000		121	879
3180	31.8000		106	894
3190	31.9000		106	894
3200	32.0000		111	889
3210	32.1000		111	889
3220	32.2000		121	879
3230	32.3000		116	884
3240	32.4000		106	894
3250	32.5000		125	875
3260	32.6000		113	887
3270	32.7000		105	895
3280	32.8000		115	885
3290	32.9000		102	898
3300	33.0000		133	867
3310	33.1000		122	878
3320	33.2000		124	876
3330	33.3000		137	863
3340	33.4000		136	864
3350	33.5000		135	865
3360	33.6000		132	868
3370	33.7000		136	864
3380	33.8000		132	868
3390	33.9000		113	887
3400	34.0000		116	884
3410	34.1000		123	877
3420	34.2000		129	871
3430	34.3000		131	869
3440	34.4000		131	869
3450	34.5000		138	862
3460	34.6000		128	872
3470	34.7000		107	893
3480	34.8000		127	873
3490	34.9000		117	883
3500	35.0000		115	885
3510	35.1000		114	886
3520	35.2000		119	881
3530	35.3000		112	888
3540	35.4000		115	885
3550	35.5000		118	882
3560	35.6000		130	870
3570	35.7000		118	882
3580	35.8000		127	873
3590	35.9000		129	871
3600	36.0000		114	886
3610	36.1000		120	880
3620	36.2000		112	888
3630	36.3000		122	878
3640	36.4000		122	878
3650	36.5000		124	876
3660	36.6000		137	863
3670	36.7000		131	869
3680	36.8000		129	871
3690	36.9000		120	880
3700	37.0000		116	884
3710	37.1000		128	872
3720	37.2000		113	887
3730	37.3000		114	886
3740	37.4000		112	888
3750	37.5000		110	890
3760	37.6000		109	891
3770	37.7000		129	871
3780	37.8000		117	883
3790	37.9000		118	882
3800	38.0000		97	903
3810	38.1000		108	892
3820	38.2000		109	891
3830	38.3000		126	874
3840	38.4000		136	864
3850	38.5000		139	861
3860	38.6000		143	857
3870	38.7000		144	856
3880	38.8000		147	853
3890	38.9000		126	874
3900	39.0000		112	888
3910	39.1000		117	883
3920	39.2000		117	883
3930	39.3000		133	867
3940	39.4000		134	866
3950	39.5000		126	874
3960	39.6000		138	862
3970	39.7000		139	861
3980	39.8000		147	853
3990	39.9000		137	863
4000	40.0000		131	869
4010	40.1000		125	875
4020	40.2000		113	887
4030	40.3000		103	897
4040	40.4000		129	871
4050	40.5000		115	885
4060	40.6000		116	884
4070	40.7000		110	890
4080	40.8000		114	886
4090	40.9000		133	867
4100	41.0000		125	875
4110	41.1000		122	878
4120	41.2000		139	861
4130	41.3000		139	861
4140	41.4000		141	859
4150	41.5000		137	863
4160	41.6000		151	849
4170	41.7000		142	858
4180	41.8000		138	862
4190	41.9000		117	883
4200	42.0000		115	885
4210	42.1000		123	877
4220	42.2000		125	875
4230	42.3000		131	869
4240	42.4000		149	851
4250	42.5000		145	855
4260	42.6000		136	864
4270	42.7000		125	875
4280	42.8000		130	870
4290	42.9000		120	880
4300	43.0000		116	884
4310	43.1000		113	887
4320	43.2000		122	878
4330	43.3000		116	884
4340	43.4000		117	883
4350	43.5000		138	862
4360	43.6000		126	874
4370	43.7000		127	873
4380	43.8000		133	867
4390	43.9000		127	873
4400	44.0000		146	854
4410	44.1000		149	851
4420	44.2000		143	857
4430	44.3000		122	878
4440	44.4000		134	866
4450	44.5000		122	878
4460	44.6000		120	880
4470	44.7000		135	865
