# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		998	2
200	2.0000		999	1
300	3.0000		998	2
400	4.0000		979	21
500	5.0000		966	34
600	6.0000		946	54
700	7.0000		928	72
800	8.0000		917	83
900	9.0000		908	92
1000	10.0000		890	110
1100	11.0000		873	127
1200	12.0000		847	153
1300	13.0000		804	196
1400	14.0000		780	220
1500	15.0000		751	249
1600	16.0000		691	309
1700	17.0000		663	337
1800	18.0000		648	352
1900	19.0000		597	403
2000	20.0000		551	449
2100	21.0000		515	485
2200	22.0000		532	468
2300	23.0000		556	444
2400	24.0000		498	502
2500	25.0000		479	521
2600	26.0000		504	496
2700	27.0000		480	520
2800	28.0000		437	563
2900	29.0000		462	538
3000	30.0000		435	565
3100	31.0000		450	550
3200	32.0000		437	563
3300	33.0000		454	546
3400	34.0000		486	514
3500	35.0000		510	490
3600	36.0000		473	527
3700	37.0000		449	551
3800	38.0000		442	558
3900	39.0000		478	522
4000	40.0000		481	519
4100	41.0000		484	516
4200	42.0000		478	522
4300	43.0000		469	531
4400	44.0000		483	517
4500	45.0000		480	520
4600	46.0000		461	539
4700	47.0000		482	518
4800	48.0000		478	522
4900	49.0000		464	536
5000	50.0000		490	510
5100	51.0000		464	536
5200	52.0000		474	526
5300	53.0000		468	532
5400	54.0000		496	504
5500	55.0000		481	519
5600	56.0000		465	535
5700	57.0000		441	559
5800	58.0000		420	580
5900	59.0000		421	579
6000	60.0000		473	527
6100	61.0000		478	522
6200	62.0000		496	504
6300	63.0000		479	521
6400	64.0000		484	516
6500	65.0000		454	546
6600	66.0000		462	538
6700	67.0000		492	508
6800	68.0000		451	549
6900	69.0000		473	527
7000	70.0000		465	535
7100	71.0000		440	560
7200	72.0000		466	534
7300	73.0000		481	519
7400	74.0000		456	544
7500	75.0000		444	556
7600	76.0000		448	552
7700	77.0000		431	569
7800	78.0000		431	569
7900	79.0000		409	591
8000	80.0000		463	537
8100	81.0000		456	544
8200	82.0000		484	516
8300	83.0000		505	495
8400	84.0000		475	525
8500	85.0000		475	525
8600	86.0000		480	520
8700	87.0000		487	513
8800	88.0000		494	506
8900	89.0000		446	554
9000	90.0000		464	536
9100	91.0000		470	530
9200	92.0000		446	554
9300	93.0000		434	566
9400	94.0000		477	523
9500	95.0000		480	520
9600	96.0000		445	555
9700	97.0000		432	568
9800	98.0000		456	544
9900	99.0000		471	529
10000	100.0000		464	536
10100	101.0000		468	532
10200	102.0000		483	517
10300	103.0000		484	516
10400	104.0000		460	540
10500	105.0000		460	540
10600	106.0000		432	568
10700	107.0000		434	566
10800	108.0000		448	552
10900	109.0000		458	542
11000	110.0000		458	542
11100	111.0000		452	548
11200	112.0000		425	575
11300	113.0000		447	553
11400	114.0000		463	537
11500	115.0000		398	602
11600	116.0000		454	546
11700	117.0000		473	527
11800	118.0000		466	534
11900	119.0000		467	533
12000	120.0000		471	529
12100	121.0000		412	588
12200	122.0000		443	557
12300	123.0000		470	530
12400	124.0000		463	537
12500	125.0000		456	544
12600	126.0000		470	530
12700	127.0000		450	550
12800	128.0000		467	533
12900	129.0000		479	521
13000	130.0000		463	537
13100	131.0000		462	538
13200	132.0000		473	527
13300	133.0000		466	534
13400	134.0000		478	522
13500	135.0000		464	536
13600	136.0000		469	531
13700	137.0000		448	552
13800	138.0000		502	498
13900	139.0000		462	538
14000	140.0000		490	510
14100	141.0000		474	526
14200	142.0000		478	522
14300	143.0000		478	522
14400	144.0000		500	500
14500	145.0000		485	515
14600	146.0000		453	547
14700	147.0000		477	523
14800	148.0000		511	489
14900	149.0000		469	531
15000	150.0000		439	561
15100	151.0000		432	568
15200	152.0000		473	527
15300	153.0000		453	547
15400	154.0000		484	516
15500	155.0000		449	551
15600	156.0000		442	558
15700	157.0000		442	558
15800	158.0000		474	526
15900	159.0000		458	542
16000	160.0000		462	538
16100	161.0000		467	533
16200	162.0000		449	551
16300	163.0000		456	544
16400	164.0000		461	539
16500	165.0000		502	498
16600	166.0000		479	521
16700	167.0000		474	526
16800	168.0000		493	507
16900	169.0000		502	498
17000	170.0000		489	511
17100	171.0000		502	498
17200	172.0000		474	526
17300	173.0000		478	522
17400	174.0000		487	513
17500	175.0000		467	533
17600	176.0000		455	545
17700	177.0000		487	513
17800	178.0000		502	498
17900	179.0000		481	519
18000	180.0000		468	532
18100	181.0000		477	523
18200	182.0000		483	517
18300	183.0000		441	559
18400	184.0000		425	575
18500	185.0000		464	536
18600	186.0000		447	553
18700	187.0000		462	538
18800	188.0000		462	538
18900	189.0000		503	497
19000	190.0000		493	507
19100	191.0000		488	512
19200	192.0000		465	535
19300	193.0000		430	570
19400	194.0000		464	536
19500	195.0000		462	538
19600	196.0000		449	551
19700	197.0000		479	521
19800	198.0000		455	545
19900	199.0000		475	525
20000	200.0000		448	552
20100	201.0000		461	539
20200	202.0000		470	530
20300	203.0000		474	526
20400	204.0000		452	548
20500	205.0000		451	549
20600	206.0000		452	548
20700	207.0000		428	572
20800	208.0000		469	531
20900	209.0000		444	556
21000	210.0000		473	527
21100	211.0000		428	572
21200	212.0000		480	520
21300	213.0000		477	523
21400	214.0000		455	545
21500	215.0000		457	543
21600	216.0000		459	541
21700	217.0000		460	540
21800	218.0000		462	538
21900	219.0000		466	534
22000	220.0000		446	554
22100	221.0000		458	542
22200	222.0000		467	533
22300	223.0000		477	523
22400	224.0000		481	519
22500	225.0000		467	533
22600	226.0000		464	536
22700	227.0000		466	534
22800	228.0000		483	517
22900	229.0000		499	501
23000	230.0000		489	511
23100	231.0000		462	538
23200	232.0000		500	500
23300	233.0000		487	513
23400	234.0000		462	538
23500	235.0000		477	523
23600	236.0000		480	520
23700	237.0000		471	529
23800	238.0000		437	563
23900	239.0000		472	528
24000	240.0000		481	519
24100	241.0000		508	492
24200	242.0000		486	514
24300	243.0000		480	520
24400	244.0000		466	534
24500	245.0000		475	525
24600	246.0000		452	548
24700	247.0000		477	523
24800	248.0000		452	548
24900	249.0000		491	509
25000	250.0000		483	517
25100	251.0000		477	523
25200	252.0000		450	550
25300	253.0000		475	525
25400	254.0000		465	535
25500	255.0000		485	515
25600	256.0000		507	493
25700	257.0000		458	542
25800	258.0000		468	532
25900	259.0000		444	556
26000	260.0000		452	548
26100	261.0000		490	510
26200	262.0000		435	565
26300	263.0000		461	539
26400	264.0000		479	521
26500	265.0000		457	543
26600	266.0000		483	517
26700	267.0000		461	539
26800	268.0000		470	530
26900	269.0000		470	530
27000	270.0000		450	550
27100	271.0000		439	561
27200	272.0000		446	554
27300	273.0000		457	543
27400	274.0000		494	506
27500	275.0000		467	533
27600	276.0000		464	536
27700	277.0000		476	524
27800	278.0000		469	531
27900	279.0000		429	571
28000	280.0000		448	552
28100	281.0000		436	564
28200	282.0000		434	566
28300	283.0000		477	523
28400	284.0000		502	498
28500	285.0000		500	500
28600	286.0000		459	541
28700	287.0000		475	525
28800	288.0000		496	504
28900	289.0000		461	539
29000	290.0000		475	525
29100	291.0000		476	524
29200	292.0000		481	519
29300	293.0000		476	524
29400	294.0000		492	508
29500	295.0000		472	528
29600	296.0000		454	546
29700	297.0000		457	543
29800	298.0000		490	510
29900	299.0000		491	509
30000	300.0000		462	538
30100	301.0000		451	549
30200	302.0000		482	518
30300	303.0000		457	543
30400	304.0000		491	509
30500	305.0000		461	539
30600	306.0000		475	525
30700	307.0000		452	548
30800	308.0000		478	522
30900	309.0000		472	528
31000	310.0000		431	569
31100	311.0000		476	524
31200	312.0000		486	514
31300	313.0000		485	515
31400	314.0000		497	503
31500	315.0000		480	520
31600	316.0000		473	527
31700	317.0000		438	562
31800	318.0000		442	558
31900	319.0000		477	523
32000	320.0000		424	576
32100	321.0000		447	553
32200	322.0000		468	532
32300	323.0000		455	545
32400	324.0000		458	542
32500	325.0000		456	544
32600	326.0000		469	531
32700	327.0000		467	533
32800	328.0000		492	508
32900	329.0000		485	515
33000	330.0000		485	515
33100	331.0000		454	546
33200	332.0000		457	543
33300	333.0000		499	501
33400	334.0000		478	522
33500	335.0000		511	489
33600	336.0000		464	536
33700	337.0000		450	550
33800	338.0000		442	558
33900	339.0000		464	536
34000	340.0000		473	527
34100	341.0000		474	526
34200	342.0000		432	568
34300	343.0000		411	589
34400	344.0000		444	556
34500	345.0000		442	558
34600	346.0000		440	560
34700	347.0000		445	555
34800	348.0000		471	529
34900	349.0000		497	503
35000	350.0000		454	546
35100	351.0000		429	571
35200	352.0000		472	528
35300	353.0000		482	518
35400	354.0000		466	534
35500	355.0000		467	533
35600	356.0000		438	562
35700	357.0000		438	562
35800	358.0000		457	543
35900	359.0000		468	532
36000	360.0000		470	530
36100	361.0000		480	520
36200	362.0000		446	554
36300	363.0000		424	576
36400	364.0000		445	555
36500	365.0000		404	596
36600	366.0000		422	578
36700	367.0000		396	604
36800	368.0000		437	563
36900	369.0000		437	563
37000	370.0000		438	562
37100	371.0000		436	564
37200	372.0000		487	513
37300	373.0000		453	547
37400	374.0000		448	552
37500	375.0000		443	557
37600	376.0000		462	538
37700	377.0000		457	543
37800	378.0000		442	558
37900	379.0000		470	530
