# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		999	1
200	2.0000		996	4
300	3.0000		991	9
400	4.0000		985	15
500	5.0000		975	25
600	6.0000		965	35
700	7.0000		952	48
800	8.0000		934	66
900	9.0000		924	76
1000	10.0000		925	75
1100	11.0000		920	80
1200	12.0000		893	107
1300	13.0000		871	129
1400	14.0000		839	161
1500	15.0000		829	171
1600	16.0000		803	197
1700	17.0000		788	212
1800	18.0000		726	274
1900	19.0000		688	312
2000	20.0000		689	311
2100	21.0000		670	330
2200	22.0000		619	381
2300	23.0000		589	411
2400	24.0000		556	444
2500	25.0000		532	468
2600	26.0000		514	486
2700	27.0000		511	489
2800	28.0000		455	545
2900	29.0000		459	541
3000	30.0000		425	575
3100	31.0000		462	538
3200	32.0000		447	553
3300	33.0000		468	532
3400	34.0000		480	520
3500	35.0000		462	538
3600	36.0000		483	517
3700	37.0000		438	562
3800	38.0000		478	522
3900	39.0000		486	514
4000	40.0000		476	524
4100	41.0000		481	519
4200	42.0000		526	474
4300	43.0000		479	521
4400	44.0000		468	532
4500	45.0000		485	515
4600	46.0000		487	513
4700	47.0000		485	515
4800	48.0000		490	510
4900	49.0000		476	524
5000	50.0000		464	536
5100	51.0000		448	552
5200	52.0000		431	569
5300	53.0000		471	529
5400	54.0000		454	546
5500	55.0000		447	553
5600	56.0000		473	527
5700	57.0000		486	514
5800	58.0000		465	535
5900	59.0000		441	559
6000	60.0000		511	489
6100	61.0000		460	540
6200	62.0000		433	567
6300	63.0000		461	539
6400	64.0000		486	514
6500	65.0000		486	514
6600	66.0000		473	527
6700	67.0000		504	496
6800	68.0000		460	540
6900	69.0000		480	520
7000	70.0000		486	514
7100	71.0000		511	489
7200	72.0000		466	534
7300	73.0000		466	534
7400	74.0000		475	525
7500	75.0000		478	522
7600	76.0000		504	496
7700	77.0000		489	511
7800	78.0000		453	547
7900	79.0000		470	530
8000	80.0000		471	529
8100	81.0000		496	504
8200	82.0000		474	526
8300	83.0000		473	527
8400	84.0000		484	516
8500	85.0000		507	493
8600	86.0000		490	510
8700	87.0000		486	514
8800	88.0000		484	516
8900	89.0000		493	507
9000	90.0000		461	539
9100	91.0000		484	516
9200	92.0000		473	527
9300	93.0000		461	539
9400	94.0000		494	506
9500	95.0000		479	521
9600	96.0000		523	477
9700	97.0000		533	467
9800	98.0000		494	506
9900	99.0000		484	516
10000	100.0000		498	502
10100	101.0000		508	492
10200	102.0000		524	476
10300	103.0000		490	510
10400	104.0000		522	478
10500	105.0000		533	467
10600	106.0000		451	549
10700	107.0000		451	549
10800	108.0000		483	517
10900	109.0000		447	553
11000	110.0000		471	529
11100	111.0000		468	532
11200	112.0000		448	552
11300	113.0000		486	514
11400	114.0000		490	510
11500	115.0000		509	491
11600	116.0000		483	517
11700	117.0000		483	517
11800	118.0000		463	537
11900	119.0000		457	543
12000	120.0000		447	553
12100	121.0000		482	518
12200	122.0000		481	519
12300	123.0000		476	524
12400	124.0000		464	536
12500	125.0000		492	508
12600	126.0000		485	515
12700	127.0000		443	557
12800	128.0000		445	555
12900	129.0000		473	527
13000	130.0000		474	526
13100	131.0000		450	550
13200	132.0000		449	551
13300	133.0000		461	539
13400	134.0000		485	515
13500	135.0000		457	543
13600	136.0000		453	547
13700	137.0000		474	526
13800	138.0000		487	513
13900	139.0000		448	552
14000	140.0000		470	530
14100	141.0000		459	541
14200	142.0000		451	549
14300	143.0000		460	540
14400	144.0000		487	513
14500	145.0000		473	527
14600	146.0000		449	551
14700	147.0000		472	528
14800	148.0000		471	529
14900	149.0000		479	521
15000	150.0000		466	534
15100	151.0000		514	486
15200	152.0000		511	489
15300	153.0000		471	529
15400	154.0000		491	509
15500	155.0000		472	528
15600	156.0000		501	499
15700	157.0000		476	524
15800	158.0000		481	519
15900	159.0000		468	532
16000	160.0000		467	533
16100	161.0000		462	538
16200	162.0000		498	502
16300	163.0000		473	527
16400	164.0000		470	530
16500	165.0000		479	521
16600	166.0000		513	487
16700	167.0000		503	497
16800	168.0000		482	518
16900	169.0000		495	505
17000	170.0000		463	537
17100	171.0000		447	553
17200	172.0000		465	535
17300	173.0000		455	545
17400	174.0000		435	565
17500	175.0000		482	518
17600	176.0000		470	530
17700	177.0000		449	551
17800	178.0000		436	564
17900	179.0000		502	498
18000	180.0000		493	507
18100	181.0000		457	543
18200	182.0000		444	556
18300	183.0000		474	526
18400	184.0000		488	512
18500	185.0000		502	498
18600	186.0000		490	510
18700	187.0000		476	524
18800	188.0000		480	520
18900	189.0000		476	524
19000	190.0000		495	505
