# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		994	6
200	2.0000		992	8
300	3.0000		988	12
400	4.0000		987	13
500	5.0000		988	12
600	6.0000		982	18
700	7.0000		980	20
800	8.0000		969	31
900	9.0000		965	35
1000	10.0000		961	39
1100	11.0000		954	46
1200	12.0000		939	61
1300	13.0000		909	91
1400	14.0000		903	97
1500	15.0000		876	124
1600	16.0000		816	184
1700	17.0000		775	225
1800	18.0000		724	276
1900	19.0000		692	308
2000	20.0000		651	349
2100	21.0000		643	357
2200	22.0000		612	388
2300	23.0000		574	426
2400	24.0000		541	459
2500	25.0000		488	512
2600	26.0000		485	515
2700	27.0000		452	548
2800	28.0000		496	504
2900	29.0000		500	500
3000	30.0000		481	519
3100	31.0000		461	539
3200	32.0000		513	487
3300	33.0000		517	483
3400	34.0000		501	499
3500	35.0000		477	523
3600	36.0000		496	504
3700	37.0000		478	522
3800	38.0000		487	513
3900	39.0000		479	521
4000	40.0000		456	544
4100	41.0000		450	550
4200	42.0000		506	494
4300	43.0000		474	526
4400	44.0000		449	551
4500	45.0000		450	550
4600	46.0000		472	528
4700	47.0000		434	566
4800	48.0000		482	518
4900	49.0000		475	525
5000	50.0000		477	523
5100	51.0000		478	522
5200	52.0000		469	531
5300	53.0000		430	570
5400	54.0000		432	568
5500	55.0000		402	598
5600	56.0000		412	588
5700	57.0000		439	561
5800	58.0000		466	534
5900	59.0000		530	470
6000	60.0000		512	488
6100	61.0000		486	514
6200	62.0000		487	513
6300	63.0000		490	510
6400	64.0000		483	517
6500	65.0000		468	532
6600	66.0000		465	535
6700	67.0000		454	546
6800	68.0000		480	520
6900	69.0000		468	532
7000	70.0000		474	526
7100	71.0000		454	546
7200	72.0000		481	519
7300	73.0000		498	502
7400	74.0000		490	510
7500	75.0000		492	508
7600	76.0000		463	537
7700	77.0000		481	519
7800	78.0000		480	520
7900	79.0000		479	521
8000	80.0000		447	553
8100	81.0000		470	530
8200	82.0000		450	550
8300	83.0000		469	531
8400	84.0000		430	570
8500	85.0000		444	556
8600	86.0000		438	562
8700	87.0000		429	571
8800	88.0000		427	573
8900	89.0000		412	588
9000	90.0000		414	586
9100	91.0000		446	554
9200	92.0000		453	547
9300	93.0000		431	569
9400	94.0000		423	577
9500	95.0000		438	562
9600	96.0000		470	530
9700	97.0000		509	491
9800	98.0000		509	491
9900	99.0000		496	504
10000	100.0000		430	570
10100	101.0000		462	538
10200	102.0000		441	559
10300	103.0000		442	558
10400	104.0000		468	532
10500	105.0000		454	546
10600	106.0000		482	518
10700	107.0000		456	544
10800	108.0000		480	520
10900	109.0000		508	492
11000	110.0000		480	520
11100	111.0000		454	546
11200	112.0000		441	559
11300	113.0000		443	557
11400	114.0000		471	529
11500	115.0000		486	514
11600	116.0000		448	552
11700	117.0000		454	546
11800	118.0000		429	571
11900	119.0000		428	572
