# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		997	3
200	2.0000		994	6
300	3.0000		990	10
400	4.0000		990	10
500	5.0000		980	20
600	6.0000		966	34
700	7.0000		961	39
800	8.0000		956	44
900	9.0000		922	78
1000	10.0000		920	80
1100	11.0000		894	106
1200	12.0000		858	142
1300	13.0000		806	194
1400	14.0000		795	205
1500	15.0000		776	224
1600	16.0000		745	255
1700	17.0000		707	293
1800	18.0000		677	323
1900	19.0000		655	345
2000	20.0000		638	362
2100	21.0000		606	394
2200	22.0000		602	398
2300	23.0000		541	459
2400	24.0000		541	459
2500	25.0000		508	492
2600	26.0000		477	523
2700	27.0000		506	494
2800	28.0000		482	518
2900	29.0000		477	523
3000	30.0000		433	567
3100	31.0000		473	527
3200	32.0000		462	538
3300	33.0000		476	524
3400	34.0000		473	527
3500	35.0000		437	563
3600	36.0000		443	557
3700	37.0000		483	517
3800	38.0000		495	505
3900	39.0000		511	489
4000	40.0000		495	505
4100	41.0000		477	523
4200	42.0000		491	509
4300	43.0000		469	531
4400	44.0000		483	517
4500	45.0000		461	539
4600	46.0000		432	568
4700	47.0000		466	534
4800	48.0000		474	526
4900	49.0000		489	511
5000	50.0000		473	527
5100	51.0000		489	511
5200	52.0000		485	515
5300	53.0000		482	518
5400	54.0000		473	527
5500	55.0000		433	567
5600	56.0000		481	519
5700	57.0000		488	512
5800	58.0000		485	515
5900	59.0000		481	519
6000	60.0000		449	551
6100	61.0000		448	552
6200	62.0000		462	538
6300	63.0000		454	546
6400	64.0000		430	570
6500	65.0000		444	556
6600	66.0000		427	573
6700	67.0000		480	520
6800	68.0000		428	572
6900	69.0000		457	543
7000	70.0000		486	514
7100	71.0000		446	554
7200	72.0000		484	516
7300	73.0000		474	526
7400	74.0000		465	535
7500	75.0000		474	526
7600	76.0000		453	547
7700	77.0000		437	563
7800	78.0000		494	506
7900	79.0000		503	497
8000	80.0000		450	550
