# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		996	4
200	2.0000		994	6
300	3.0000		978	22
400	4.0000		957	43
500	5.0000		948	52
600	6.0000		949	51
700	7.0000		920	80
800	8.0000		911	89
900	9.0000		886	114
1000	10.0000		859	141
1100	11.0000		838	162
1200	12.0000		827	173
1300	13.0000		808	192
1400	14.0000		767	233
1500	15.0000		741	259
1600	16.0000		668	332
1700	17.0000		592	408
1800	18.0000		566	434
1900	19.0000		533	467
2000	20.0000		510	490
2100	21.0000		495	505
2200	22.0000		509	491
2300	23.0000		516	484
2400	24.0000		478	522
2500	25.0000		537	463
2600	26.0000		527	473
2700	27.0000		515	485
2800	28.0000		487	513
2900	29.0000		447	553
3000	30.0000		476	524
3100	31.0000		484	516
3200	32.0000		458	542
3300	33.0000		446	554
3400	34.0000		488	512
3500	35.0000		478	522
3600	36.0000		501	499
3700	37.0000		510	490
3800	38.0000		503	497
3900	39.0000		509	491
4000	40.0000		475	525
4100	41.0000		493	507
4200	42.0000		446	554
4300	43.0000		471	529
4400	44.0000		493	507
4500	45.0000		462	538
4600	46.0000		469	531
4700	47.0000		475	525
4800	48.0000		479	521
4900	49.0000		431	569
5000	50.0000		431	569
5100	51.0000		474	526
5200	52.0000		471	529
5300	53.0000		461	539
5400	54.0000		423	577
5500	55.0000		435	565
5600	56.0000		441	559
5700	57.0000		463	537
5800	58.0000		482	518
5900	59.0000		444	556
6000	60.0000		476	524
6100	61.0000		435	565
6200	62.0000		447	553
6300	63.0000		447	553
6400	64.0000		480	520
6500	65.0000		477	523
6600	66.0000		483	517
6700	67.0000		507	493
6800	68.0000		484	516
6900	69.0000		448	552
7000	70.0000		447	553
7100	71.0000		452	548
7200	72.0000		467	533
7300	73.0000		473	527
7400	74.0000		466	534
7500	75.0000		460	540
7600	76.0000		455	545
7700	77.0000		488	512
7800	78.0000		501	499
7900	79.0000		478	522
8000	80.0000		448	552
8100	81.0000		437	563
8200	82.0000		455	545
8300	83.0000		451	549
8400	84.0000		458	542
8500	85.0000		474	526
8600	86.0000		485	515
8700	87.0000		416	584
8800	88.0000		422	578
8900	89.0000		444	556
9000	90.0000		450	550
9100	91.0000		462	538
9200	92.0000		485	515
9300	93.0000		497	503
9400	94.0000		488	512
9500	95.0000		470	530
9600	96.0000		478	522
9700	97.0000		472	528
9800	98.0000		445	555
9900	99.0000		479	521
10000	100.0000		464	536
10100	101.0000		488	512
10200	102.0000		476	524
10300	103.0000		483	517
10400	104.0000		474	526
10500	105.0000		471	529
10600	106.0000		495	505
10700	107.0000		529	471
10800	108.0000		510	490
10900	109.0000		507	493
11000	110.0000		503	497
11100	111.0000		477	523
11200	112.0000		480	520
11300	113.0000		450	550
11400	114.0000		455	545
11500	115.0000		472	528
11600	116.0000		445	555
11700	117.0000		427	573
11800	118.0000		432	568
11900	119.0000		478	522
12000	120.0000		453	547
12100	121.0000		467	533
12200	122.0000		467	533
12300	123.0000		466	534
12400	124.0000		485	515
12500	125.0000		452	548
12600	126.0000		473	527
12700	127.0000		496	504
12800	128.0000		463	537
12900	129.0000		461	539
13000	130.0000		459	541
13100	131.0000		473	527
13200	132.0000		461	539
13300	133.0000		457	543
13400	134.0000		504	496
13500	135.0000		501	499
13600	136.0000		468	532
13700	137.0000		465	535
13800	138.0000		434	566
13900	139.0000		444	556
14000	140.0000		474	526
14100	141.0000		478	522
14200	142.0000		497	503
14300	143.0000		472	528
14400	144.0000		473	527
14500	145.0000		490	510
14600	146.0000		486	514
14700	147.0000		450	550
14800	148.0000		484	516
14900	149.0000		451	549
15000	150.0000		445	555
15100	151.0000		447	553
15200	152.0000		468	532
15300	153.0000		469	531
15400	154.0000		458	542
15500	155.0000		505	495
15600	156.0000		484	516
15700	157.0000		477	523
15800	158.0000		487	513
15900	159.0000		452	548
16000	160.0000		478	522
16100	161.0000		471	529
16200	162.0000		449	551
16300	163.0000		454	546
16400	164.0000		479	521
16500	165.0000		489	511
16600	166.0000		469	531
16700	167.0000		472	528
16800	168.0000		460	540
16900	169.0000		477	523
17000	170.0000		432	568
17100	171.0000		428	572
17200	172.0000		445	555
17300	173.0000		428	572
17400	174.0000		445	555
17500	175.0000		465	535
17600	176.0000		448	552
17700	177.0000		468	532
17800	178.0000		463	537
17900	179.0000		463	537
18000	180.0000		449	551
18100	181.0000		493	507
18200	182.0000		506	494
18300	183.0000		471	529
18400	184.0000		474	526
18500	185.0000		476	524
18600	186.0000		468	532
18700	187.0000		477	523
18800	188.0000		469	531
18900	189.0000		428	572
19000	190.0000		490	510
19100	191.0000		482	518
19200	192.0000		490	510
19300	193.0000		464	536
19400	194.0000		460	540
19500	195.0000		495	505
19600	196.0000		457	543
19700	197.0000		462	538
19800	198.0000		406	594
19900	199.0000		432	568
20000	200.0000		453	547
20100	201.0000		465	535
20200	202.0000		486	514
20300	203.0000		501	499
20400	204.0000		492	508
20500	205.0000		507	493
20600	206.0000		489	511
20700	207.0000		456	544
20800	208.0000		468	532
20900	209.0000		454	546
21000	210.0000		466	534
21100	211.0000		456	544
21200	212.0000		432	568
21300	213.0000		466	534
21400	214.0000		450	550
21500	215.0000		482	518
21600	216.0000		455	545
21700	217.0000		431	569
21800	218.0000		441	559
21900	219.0000		413	587
22000	220.0000		446	554
22100	221.0000		474	526
22200	222.0000		507	493
22300	223.0000		502	498
22400	224.0000		532	468
22500	225.0000		509	491
22600	226.0000		468	532
22700	227.0000		463	537
22800	228.0000		439	561
22900	229.0000		485	515
23000	230.0000		461	539
23100	231.0000		449	551
23200	232.0000		481	519
23300	233.0000		463	537
23400	234.0000		480	520
23500	235.0000		483	517
23600	236.0000		485	515
23700	237.0000		485	515
23800	238.0000		492	508
23900	239.0000		475	525
24000	240.0000		452	548
24100	241.0000		415	585
24200	242.0000		459	541
24300	243.0000		427	573
24400	244.0000		492	508
24500	245.0000		449	551
24600	246.0000		481	519
24700	247.0000		464	536
24800	248.0000		480	520
24900	249.0000		511	489
25000	250.0000		514	486
25100	251.0000		479	521
25200	252.0000		487	513
25300	253.0000		463	537
25400	254.0000		474	526
25500	255.0000		470	530
25600	256.0000		450	550
25700	257.0000		445	555
25800	258.0000		460	540
25900	259.0000		483	517
26000	260.0000		448	552
26100	261.0000		436	564
26200	262.0000		468	532
26300	263.0000		472	528
26400	264.0000		447	553
26500	265.0000		416	584
26600	266.0000		450	550
26700	267.0000		448	552
26800	268.0000		405	595
26900	269.0000		447	553
27000	270.0000		463	537
27100	271.0000		480	520
27200	272.0000		477	523
27300	273.0000		492	508
27400	274.0000		468	532
27500	275.0000		479	521
27600	276.0000		479	521
27700	277.0000		475	525
27800	278.0000		454	546
27900	279.0000		465	535
28000	280.0000		475	525
28100	281.0000		454	546
28200	282.0000		464	536
28300	283.0000		486	514
28400	284.0000		497	503
28500	285.0000		502	498
28600	286.0000		459	541
28700	287.0000		483	517
28800	288.0000		461	539
28900	289.0000		459	541
29000	290.0000		451	549
29100	291.0000		439	561
29200	292.0000		473	527
29300	293.0000		422	578
29400	294.0000		457	543
29500	295.0000		462	538
29600	296.0000		458	542
29700	297.0000		440	560
29800	298.0000		453	547
29900	299.0000		458	542
30000	300.0000		411	589
30100	301.0000		470	530
30200	302.0000		490	510
30300	303.0000		494	506
30400	304.0000		483	517
30500	305.0000		495	505
30600	306.0000		501	499
30700	307.0000		470	530
30800	308.0000		457	543
30900	309.0000		417	583
31000	310.0000		446	554
31100	311.0000		458	542
31200	312.0000		482	518
31300	313.0000		453	547
31400	314.0000		459	541
31500	315.0000		448	552
31600	316.0000		476	524
31700	317.0000		492	508
31800	318.0000		479	521
31900	319.0000		463	537
32000	320.0000		484	516
32100	321.0000		481	519
32200	322.0000		487	513
32300	323.0000		499	501
32400	324.0000		524	476
32500	325.0000		523	477
32600	326.0000		491	509
32700	327.0000		477	523
32800	328.0000		504	496
32900	329.0000		457	543
33000	330.0000		471	529
33100	331.0000		483	517
33200	332.0000		479	521
33300	333.0000		489	511
33400	334.0000		504	496
33500	335.0000		478	522
33600	336.0000		474	526
33700	337.0000		465	535
33800	338.0000		447	553
33900	339.0000		457	543
34000	340.0000		467	533
34100	341.0000		481	519
34200	342.0000		479	521
34300	343.0000		441	559
34400	344.0000		458	542
34500	345.0000		465	535
34600	346.0000		450	550
34700	347.0000		482	518
34800	348.0000		482	518
34900	349.0000		479	521
35000	350.0000		434	566
35100	351.0000		477	523
35200	352.0000		485	515
35300	353.0000		509	491
35400	354.0000		462	538
35500	355.0000		502	498
35600	356.0000		491	509
35700	357.0000		497	503
35800	358.0000		478	522
35900	359.0000		478	522
36000	360.0000		467	533
36100	361.0000		477	523
36200	362.0000		448	552
36300	363.0000		464	536
36400	364.0000		477	523
36500	365.0000		434	566
36600	366.0000		449	551
36700	367.0000		477	523
36800	368.0000		443	557
36900	369.0000		458	542
37000	370.0000		447	553
37100	371.0000		464	536
37200	372.0000		465	535
37300	373.0000		490	510
37400	374.0000		474	526
37500	375.0000		439	561
37600	376.0000		465	535
37700	377.0000		440	560
37800	378.0000		497	503
37900	379.0000		442	558
38000	380.0000		415	585
38100	381.0000		457	543
38200	382.0000		455	545
38300	383.0000		473	527
38400	384.0000		488	512
38500	385.0000		493	507
38600	386.0000		462	538
38700	387.0000		431	569
38800	388.0000		453	547
38900	389.0000		436	564
39000	390.0000		457	543
39100	391.0000		473	527
39200	392.0000		469	531
39300	393.0000		481	519
39400	394.0000		479	521
39500	395.0000		485	515
39600	396.0000		458	542
39700	397.0000		471	529
39800	398.0000		487	513
39900	399.0000		482	518
40000	400.0000		469	531
40100	401.0000		441	559
40200	402.0000		464	536
40300	403.0000		457	543
40400	404.0000		459	541
40500	405.0000		486	514
40600	406.0000		488	512
40700	407.0000		447	553
40800	408.0000		451	549
40900	409.0000		429	571
41000	410.0000		468	532
41100	411.0000		522	478
41200	412.0000		474	526
41300	413.0000		484	516
41400	414.0000		478	522
41500	415.0000		432	568
41600	416.0000		494	506
41700	417.0000		448	552
41800	418.0000		455	545
41900	419.0000		493	507
42000	420.0000		474	526
42100	421.0000		435	565
42200	422.0000		444	556
42300	423.0000		474	526
42400	424.0000		457	543
42500	425.0000		446	554
42600	426.0000		449	551
42700	427.0000		457	543
42800	428.0000		474	526
42900	429.0000		458	542
43000	430.0000		476	524
43100	431.0000		464	536
43200	432.0000		471	529
43300	433.0000		475	525
43400	434.0000		475	525
43500	435.0000		455	545
43600	436.0000		480	520
43700	437.0000		442	558
43800	438.0000		469	531
43900	439.0000		465	535
44000	440.0000		460	540
44100	441.0000		429	571
44200	442.0000		448	552
44300	443.0000		460	540
44400	444.0000		435	565
44500	445.0000		460	540
44600	446.0000		460	540
44700	447.0000		436	564
44800	448.0000		437	563
44900	449.0000		456	544
45000	450.0000		456	544
45100	451.0000		477	523
45200	452.0000		436	564
45300	453.0000		479	521
45400	454.0000		477	523
45500	455.0000		460	540
45600	456.0000		482	518
45700	457.0000		469	531
45800	458.0000		452	548
45900	459.0000		438	562
46000	460.0000		450	550
46100	461.0000		489	511
46200	462.0000		512	488
46300	463.0000		507	493
46400	464.0000		479	521
46500	465.0000		505	495
46600	466.0000		484	516
46700	467.0000		477	523
46800	468.0000		456	544
46900	469.0000		463	537
47000	470.0000		447	553
47100	471.0000		464	536
47200	472.0000		481	519
47300	473.0000		456	544
47400	474.0000		464	536
47500	475.0000		446	554
