# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		995	5
200	2.0000		993	7
300	3.0000		987	13
400	4.0000		980	20
500	5.0000		985	15
600	6.0000		973	27
700	7.0000		964	36
800	8.0000		950	50
900	9.0000		937	63
1000	10.0000		924	76
1100	11.0000		893	107
1200	12.0000		834	166
1300	13.0000		820	180
1400	14.0000		800	200
1500	15.0000		763	237
1600	16.0000		731	269
1700	17.0000		728	272
1800	18.0000		670	330
1900	19.0000		662	338
2000	20.0000		595	405
2100	21.0000		578	422
2200	22.0000		570	430
2300	23.0000		562	438
2400	24.0000		545	455
2500	25.0000		524	476
2600	26.0000		533	467
2700	27.0000		500	500
2800	28.0000		509	491
2900	29.0000		488	512
3000	30.0000		493	507
3100	31.0000		517	483
3200	32.0000		497	503
3300	33.0000		513	487
3400	34.0000		505	495
3500	35.0000		503	497
3600	36.0000		493	507
3700	37.0000		485	515
3800	38.0000		450	550
3900	39.0000		467	533
4000	40.0000		454	546
4100	41.0000		450	550
4200	42.0000		453	547
4300	43.0000		449	551
4400	44.0000		486	514
4500	45.0000		506	494
4600	46.0000		455	545
4700	47.0000		440	560
4800	48.0000		423	577
4900	49.0000		451	549
5000	50.0000		444	556
5100	51.0000		451	549
5200	52.0000		460	540
5300	53.0000		463	537
5400	54.0000		473	527
5500	55.0000		497	503
5600	56.0000		472	528
5700	57.0000		474	526
5800	58.0000		487	513
5900	59.0000		484	516
6000	60.0000		467	533
6100	61.0000		477	523
6200	62.0000		500	500
6300	63.0000		470	530
6400	64.0000		462	538
6500	65.0000		430	570
6600	66.0000		465	535
6700	67.0000		451	549
6800	68.0000		436	564
6900	69.0000		450	550
7000	70.0000		457	543
7100	71.0000		445	555
7200	72.0000		486	514
7300	73.0000		481	519
7400	74.0000		481	519
7500	75.0000		478	522
7600	76.0000		442	558
7700	77.0000		440	560
7800	78.0000		420	580
7900	79.0000		415	585
8000	80.0000		405	595
8100	81.0000		486	514
8200	82.0000		493	507
8300	83.0000		458	542
8400	84.0000		441	559
8500	85.0000		463	537
8600	86.0000		468	532
8700	87.0000		486	514
8800	88.0000		476	524
8900	89.0000		429	571
9000	90.0000		474	526
9100	91.0000		473	527
9200	92.0000		464	536
9300	93.0000		466	534
9400	94.0000		456	544
9500	95.0000		473	527
9600	96.0000		434	566
9700	97.0000		458	542
9800	98.0000		481	519
9900	99.0000		475	525
10000	100.0000		479	521
10100	101.0000		430	570
10200	102.0000		444	556
10300	103.0000		488	512
10400	104.0000		497	503
10500	105.0000		474	526
10600	106.0000		461	539
10700	107.0000		442	558
10800	108.0000		462	538
10900	109.0000		477	523
11000	110.0000		449	551
11100	111.0000		465	535
11200	112.0000		484	516
11300	113.0000		478	522
11400	114.0000		474	526
11500	115.0000		519	481
11600	116.0000		465	535
11700	117.0000		470	530
11800	118.0000		439	561
11900	119.0000		478	522
12000	120.0000		496	504
12100	121.0000		473	527
12200	122.0000		476	524
12300	123.0000		479	521
12400	124.0000		475	525
12500	125.0000		485	515
12600	126.0000		454	546
12700	127.0000		448	552
12800	128.0000		450	550
12900	129.0000		451	549
13000	130.0000		460	540
13100	131.0000		481	519
13200	132.0000		481	519
13300	133.0000		493	507
13400	134.0000		474	526
13500	135.0000		466	534
13600	136.0000		486	514
13700	137.0000		497	503
13800	138.0000		489	511
13900	139.0000		504	496
14000	140.0000		504	496
14100	141.0000		524	476
14200	142.0000		487	513
14300	143.0000		475	525
14400	144.0000		469	531
14500	145.0000		471	529
14600	146.0000		434	566
14700	147.0000		468	532
14800	148.0000		454	546
14900	149.0000		474	526
15000	150.0000		486	514
15100	151.0000		454	546
15200	152.0000		440	560
15300	153.0000		440	560
15400	154.0000		436	564
