# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		992	8
200	2.0000		986	14
300	3.0000		982	18
400	4.0000		973	27
500	5.0000		970	30
600	6.0000		971	29
700	7.0000		943	57
800	8.0000		912	88
900	9.0000		884	116
1000	10.0000		840	160
1100	11.0000		826	174
1200	12.0000		818	182
1300	13.0000		797	203
1400	14.0000		787	213
1500	15.0000		788	212
1600	16.0000		764	236
1700	17.0000		740	260
1800	18.0000		701	299
1900	19.0000		693	307
2000	20.0000		685	315
2100	21.0000		680	320
2200	22.0000		656	344
2300	23.0000		662	338
2400	24.0000		658	342
2500	25.0000		589	411
2600	26.0000		590	410
2700	27.0000		528	472
2800	28.0000		514	486
2900	29.0000		504	496
3000	30.0000		507	493
3100	31.0000		488	512
3200	32.0000		473	527
3300	33.0000		466	534
3400	34.0000		443	557
3500	35.0000		473	527
3600	36.0000		464	536
3700	37.0000		454	546
3800	38.0000		488	512
3900	39.0000		490	510
4000	40.0000		458	542
4100	41.0000		465	535
4200	42.0000		476	524
4300	43.0000		436	564
4400	44.0000		436	564
4500	45.0000		455	545
4600	46.0000		459	541
4700	47.0000		431	569
4800	48.0000		434	566
4900	49.0000		447	553
5000	50.0000		466	534
5100	51.0000		454	546
5200	52.0000		458	542
5300	53.0000		458	542
5400	54.0000		470	530
5500	55.0000		468	532
5600	56.0000		479	521
5700	57.0000		460	540
5800	58.0000		472	528
5900	59.0000		470	530
6000	60.0000		476	524
6100	61.0000		466	534
6200	62.0000		463	537
6300	63.0000		490	510
6400	64.0000		442	558
6500	65.0000		471	529
6600	66.0000		477	523
6700	67.0000		485	515
6800	68.0000		491	509
6900	69.0000		468	532
7000	70.0000		466	534
7100	71.0000		488	512
7200	72.0000		432	568
7300	73.0000		482	518
7400	74.0000		476	524
7500	75.0000		442	558
7600	76.0000		437	563
7700	77.0000		458	542
7800	78.0000		422	578
7900	79.0000		441	559
8000	80.0000		413	587
8100	81.0000		433	567
8200	82.0000		436	564
8300	83.0000		453	547
8400	84.0000		463	537
8500	85.0000		446	554
8600	86.0000		448	552
8700	87.0000		459	541
8800	88.0000		466	534
8900	89.0000		428	572
9000	90.0000		433	567
9100	91.0000		458	542
9200	92.0000		471	529
9300	93.0000		484	516
9400	94.0000		465	535
9500	95.0000		473	527
9600	96.0000		460	540
9700	97.0000		435	565
9800	98.0000		449	551
9900	99.0000		411	589
10000	100.0000		450	550
10100	101.0000		462	538
10200	102.0000		415	585
10300	103.0000		429	571
10400	104.0000		444	556
10500	105.0000		456	544
10600	106.0000		394	606
10700	107.0000		487	513
10800	108.0000		461	539
10900	109.0000		456	544
11000	110.0000		423	577
11100	111.0000		471	529
11200	112.0000		485	515
11300	113.0000		440	560
11400	114.0000		464	536
11500	115.0000		459	541
11600	116.0000		463	537
11700	117.0000		468	532
11800	118.0000		461	539
11900	119.0000		454	546
12000	120.0000		483	517
12100	121.0000		476	524
12200	122.0000		442	558
12300	123.0000		430	570
12400	124.0000		448	552
12500	125.0000		462	538
12600	126.0000		467	533
12700	127.0000		473	527
12800	128.0000		459	541
12900	129.0000		478	522
13000	130.0000		503	497
13100	131.0000		503	497
13200	132.0000		471	529
13300	133.0000		470	530
13400	134.0000		468	532
13500	135.0000		448	552
13600	136.0000		457	543
13700	137.0000		445	555
13800	138.0000		428	572
13900	139.0000		458	542
14000	140.0000		434	566
14100	141.0000		458	542
14200	142.0000		417	583
14300	143.0000		449	551
14400	144.0000		478	522
14500	145.0000		497	503
14600	146.0000		507	493
14700	147.0000		482	518
14800	148.0000		443	557
14900	149.0000		465	535
15000	150.0000		443	557
15100	151.0000		467	533
15200	152.0000		472	528
15300	153.0000		493	507
15400	154.0000		450	550
15500	155.0000		459	541
15600	156.0000		451	549
15700	157.0000		446	554
15800	158.0000		440	560
15900	159.0000		463	537
16000	160.0000		449	551
16100	161.0000		505	495
16200	162.0000		498	502
16300	163.0000		484	516
16400	164.0000		468	532
16500	165.0000		492	508
16600	166.0000		488	512
16700	167.0000		461	539
16800	168.0000		439	561
16900	169.0000		441	559
17000	170.0000		464	536
17100	171.0000		473	527
17200	172.0000		464	536
17300	173.0000		469	531
17400	174.0000		483	517
17500	175.0000		468	532
17600	176.0000		499	501
17700	177.0000		511	489
17800	178.0000		480	520
17900	179.0000		473	527
18000	180.0000		458	542
18100	181.0000		457	543
18200	182.0000		501	499
18300	183.0000		477	523
18400	184.0000		474	526
18500	185.0000		470	530
18600	186.0000		477	523
18700	187.0000		453	547
18800	188.0000		448	552
18900	189.0000		448	552
19000	190.0000		450	550
19100	191.0000		471	529
19200	192.0000		475	525
19300	193.0000		452	548
19400	194.0000		430	570
19500	195.0000		462	538
19600	196.0000		454	546
19700	197.0000		455	545
19800	198.0000		449	551
19900	199.0000		464	536
20000	200.0000		433	567
20100	201.0000		448	552
20200	202.0000		484	516
20300	203.0000		488	512
20400	204.0000		467	533
20500	205.0000		483	517
20600	206.0000		465	535
20700	207.0000		465	535
20800	208.0000		451	549
20900	209.0000		475	525
21000	210.0000		472	528
21100	211.0000		439	561
21200	212.0000		504	496
21300	213.0000		481	519
21400	214.0000		466	534
21500	215.0000		428	572
21600	216.0000		459	541
21700	217.0000		455	545
21800	218.0000		479	521
21900	219.0000		484	516
22000	220.0000		445	555
22100	221.0000		473	527
22200	222.0000		482	518
22300	223.0000		471	529
22400	224.0000		483	517
22500	225.0000		453	547
22600	226.0000		439	561
22700	227.0000		466	534
22800	228.0000		502	498
22900	229.0000		471	529
23000	230.0000		462	538
23100	231.0000		462	538
23200	232.0000		509	491
23300	233.0000		502	498
23400	234.0000		468	532
23500	235.0000		477	523
23600	236.0000		448	552
23700	237.0000		469	531
23800	238.0000		474	526
23900	239.0000		469	531
24000	240.0000		466	534
24100	241.0000		466	534
24200	242.0000		463	537
24300	243.0000		426	574
24400	244.0000		455	545
24500	245.0000		486	514
24600	246.0000		456	544
24700	247.0000		444	556
24800	248.0000		451	549
24900	249.0000		485	515
25000	250.0000		488	512
25100	251.0000		460	540
25200	252.0000		457	543
25300	253.0000		440	560
25400	254.0000		467	533
25500	255.0000		483	517
25600	256.0000		443	557
25700	257.0000		447	553
25800	258.0000		469	531
25900	259.0000		465	535
26000	260.0000		474	526
26100	261.0000		470	530
26200	262.0000		458	542
26300	263.0000		488	512
26400	264.0000		471	529
26500	265.0000		457	543
26600	266.0000		496	504
26700	267.0000		470	530
26800	268.0000		454	546
26900	269.0000		462	538
27000	270.0000		463	537
27100	271.0000		466	534
27200	272.0000		446	554
27300	273.0000		480	520
27400	274.0000		463	537
27500	275.0000		432	568
27600	276.0000		437	563
27700	277.0000		460	540
27800	278.0000		448	552
27900	279.0000		484	516
28000	280.0000		435	565
28100	281.0000		451	549
28200	282.0000		458	542
28300	283.0000		484	516
28400	284.0000		466	534
28500	285.0000		462	538
28600	286.0000		483	517
28700	287.0000		496	504
28800	288.0000		450	550
28900	289.0000		439	561
29000	290.0000		437	563
29100	291.0000		431	569
29200	292.0000		442	558
29300	293.0000		483	517
29400	294.0000		482	518
29500	295.0000		474	526
29600	296.0000		448	552
29700	297.0000		479	521
29800	298.0000		467	533
29900	299.0000		424	576
