# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Relz	Step	Time	sigma	R0
0	8	0.0800	1
1	50	0.5000	1
2	2	0.0200	1
3	10	0.1000	1
4	255	2.5500	4
5	22	0.2200	2
6	138	1.3800	3
7	349	3.4900	4
8	41	0.4100	1
9	75	0.7500	1
10	452	4.5200	1
11	52	0.5200	1
12	173	1.7300	2
13	25	0.2500	2
14	247	2.4700	4
15	238	2.3800	3
16	89	0.8900	1
17	152	1.5200	2
18	812	8.1200	8
19	177	1.7700	4
20	62	0.6200	2
21	15	0.1500	1
22	218	2.1800	1
23	68	0.6800	4
24	128	1.2800	1
25	334	3.3400	5
26	398	3.9800	3
27	25	0.2500	1
28	625	6.2500	7
29	6	0.0600	1
30	261	2.6100	5
31	75	0.7500	1
32	426	4.2600	4
33	310	3.1000	5
34	130	1.3000	1
35	113	1.1300	2
36	427	4.2700	10
37	133	1.3300	3
38	209	2.0900	6
39	305	3.0500	3
40	105	1.0500	3
41	579	5.7900	4
42	21	0.2100	1
43	100	1.0000	2
44	5	0.0500	1
45	4	0.0400	1
46	485	4.8500	7
47	315	3.1500	5
48	2	0.0200	1
49	13	0.1300	1
50	75	0.7500	1
51	498	4.9800	4
52	770	7.7000	10
53	100	1.0000	1
54	69	0.6900	2
55	241	2.4100	4
56	27	0.2700	2
57	18	0.1800	1
58	65	0.6500	4
59	173	1.7300	3
60	109	1.0900	3
61	166	1.6600	3
62	63	0.6300	1
63	556	5.5600	8
64	54	0.5400	1
65	370	3.7000	2
66	56	0.5600	1
67	140	1.4000	1
68	225	2.2500	4
69	36	0.3600	1
70	454	4.5400	8
71	7	0.0700	1
72	310	3.1000	2
73	85	0.8500	5
74	392	3.9200	4
75	135	1.3500	1
76	82	0.8200	1
77	64	0.6400	1
78	8	0.0800	1
79	965	9.6500	8
80	103	1.0300	2
81	509	5.0900	5
82	734	7.3400	4
83	289	2.8900	2
84	118	1.1800	1
85	144	1.4400	3
86	134	1.3400	6
87	152	1.5200	2
88	193	1.9300	4
89	62	0.6200	1
90	47	0.4700	1
91	24	0.2400	1
92	13	0.1300	1
93	68	0.6800	1
94	6	0.0600	1
95	44	0.4400	1
96	12	0.1200	1
97	109	1.0900	4
98	291	2.9100	6
99	47	0.4700	2
100	328	3.2800	7
101	164	1.6400	6
102	337	3.3700	3
103	564	5.6400	6
104	98	0.9800	1
105	42	0.4200	1
106	43	0.4300	2
107	150	1.5000	2
108	172	1.7200	2
109	16	0.1600	2
110	150	1.5000	2
111	9	0.0900	1
112	60	0.6000	3
113	201	2.0100	3
114	80	0.8000	3
115	146	1.4600	2
116	236	2.3600	4
117	12	0.1200	2
118	115	1.1500	1
119	12	0.1200	1
120	135	1.3500	3
121	6	0.0600	1
122	85	0.8500	4
123	230	2.3000	3
124	183	1.8300	4
125	358	3.5800	6
126	50	0.5000	1
127	793	7.9300	2
128	55	0.5500	1
129	37	0.3700	1
130	44	0.4400	1
131	309	3.0900	5
132	135	1.3500	3
133	345	3.4500	5
134	9	0.0900	1
135	116	1.1600	3
136	205	2.0500	3
137	25	0.2500	2
138	28	0.2800	2
139	267	2.6700	3
140	10	0.1000	1
141	259	2.5900	2
142	427	4.2700	6
143	168	1.6800	4
144	429	4.2900	5
145	16	0.1600	1
146	118	1.1800	4
147	25	0.2500	1
148	3	0.0300	1
149	66	0.6600	2
150	1463	14.6300	9
151	375	3.7500	7
152	205	2.0500	5
153	186	1.8600	1
154	122	1.2200	4
155	247	2.4700	6
156	169	1.6900	4
157	214	2.1400	5
158	93	0.9300	1
159	204	2.0400	2
160	286	2.8600	4
161	363	3.6300	7
162	498	4.9800	7
163	483	4.8300	7
164	121	1.2100	2
165	399	3.9900	2
166	194	1.9400	5
167	198	1.9800	1
168	83	0.8300	4
169	223	2.2300	3
170	235	2.3500	4
171	939	9.3900	9
172	115	1.1500	2
173	107	1.0700	2
174	323	3.2300	5
175	203	2.0300	1
176	204	2.0400	4
177	264	2.6400	4
178	49	0.4900	2
179	38	0.3800	1
180	58	0.5800	2
181	136	1.3600	4
182	178	1.7800	2
183	99	0.9900	3
184	87	0.8700	2
185	48	0.4800	1
186	33	0.3300	2
187	57	0.5700	2
188	228	2.2800	2
189	2	0.0200	1
190	110	1.1000	4
191	299	2.9900	2
192	351	3.5100	2
193	100	1.0000	1
194	125	1.2500	2
195	213	2.1300	5
196	10	0.1000	1
197	69	0.6900	3
198	316	3.1600	4
199	95	0.9500	2
200	333	3.3300	2
201	144	1.4400	1
202	170	1.7000	2
203	537	5.3700	7
204	25	0.2500	2
205	15	0.1500	1
206	223	2.2300	4
207	122	1.2200	3
208	46	0.4600	1
209	186	1.8600	3
210	23	0.2300	3
211	436	4.3600	4
212	123	1.2300	2
213	6	0.0600	2
214	47	0.4700	2
215	18	0.1800	1
216	5	0.0500	1
217	42	0.4200	1
218	23	0.2300	2
219	148	1.4800	2
220	60	0.6000	1
221	63	0.6300	2
222	190	1.9000	2
223	127	1.2700	2
224	74	0.7400	3
225	51	0.5100	2
226	80	0.8000	3
227	38	0.3800	2
228	213	2.1300	2
229	99	0.9900	3
230	140	1.4000	2
231	496	4.9600	3
232	570	5.7000	9
233	77	0.7700	2
234	23	0.2300	1
235	136	1.3600	3
236	72	0.7200	1
237	137	1.3700	2
238	6	0.0600	1
239	191	1.9100	2
240	127	1.2700	3
241	388	3.8800	8
242	3	0.0300	1
243	127	1.2700	3
244	289	2.8900	5
245	13	0.1300	1
246	169	1.6900	2
247	662	6.6200	7
248	127	1.2700	4
249	55	0.5500	2
250	461	4.6100	9
251	65	0.6500	2
252	243	2.4300	4
253	1	0.0100	1
254	219	2.1900	2
255	35	0.3500	1
256	4	0.0400	2
257	360	3.6000	7
258	217	2.1700	4
259	25	0.2500	1
260	251	2.5100	6
261	492	4.9200	4
262	155	1.5500	2
263	1	0.0100	1
264	280	2.8000	4
265	141	1.4100	2
266	105	1.0500	2
267	181	1.8100	1
268	289	2.8900	2
269	73	0.7300	1
270	145	1.4500	2
271	51	0.5100	1
272	598	5.9800	5
273	111	1.1100	1
274	26	0.2600	1
275	128	1.2800	1
276	25	0.2500	1
277	252	2.5200	7
278	138	1.3800	1
279	1	0.0100	1
280	78	0.7800	1
281	20	0.2000	2
282	172	1.7200	4
283	318	3.1800	4
284	77	0.7700	1
285	252	2.5200	3
286	69	0.6900	4
287	396	3.9600	4
288	94	0.9400	6
289	247	2.4700	3
290	531	5.3100	5
291	53	0.5300	1
292	119	1.1900	1
293	217	2.1700	1
294	31	0.3100	1
295	54	0.5400	2
296	166	1.6600	1
297	99	0.9900	2
298	87	0.8700	1
299	14	0.1400	2
300	140	1.4000	2
301	33	0.3300	1
302	602	6.0200	8
303	35	0.3500	1
304	141	1.4100	1
305	156	1.5600	2
306	76	0.7600	1
307	72	0.7200	1
308	130	1.3000	2
309	142	1.4200	1
310	183	1.8300	5
311	305	3.0500	3
312	24	0.2400	1
313	169	1.6900	3
314	222	2.2200	1
315	88	0.8800	2
316	14	0.1400	1
317	158	1.5800	4
318	13	0.1300	1
319	26	0.2600	1
320	117	1.1700	3
321	86	0.8600	1
322	37	0.3700	1
323	672	6.7200	6
324	53	0.5300	2
325	17	0.1700	1
326	66	0.6600	3
327	110	1.1000	1
328	96	0.9600	1
329	32	0.3200	2
330	82	0.8200	4
331	257	2.5700	2
332	43	0.4300	2
333	433	4.3300	4
334	44	0.4400	1
335	245	2.4500	6
336	102	1.0200	3
337	479	4.7900	8
338	54	0.5400	2
339	244	2.4400	5
340	368	3.6800	4
341	143	1.4300	1
342	22	0.2200	3
343	187	1.8700	3
344	45	0.4500	1
345	18	0.1800	2
346	93	0.9300	6
347	17	0.1700	1
348	119	1.1900	2
349	63	0.6300	3
350	9	0.0900	1
351	36	0.3600	1
352	30	0.3000	1
353	197	1.9700	4
354	183	1.8300	4
