# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Relz	Step	Time	sigma	R0
0	80	0.8000	11
1	71	0.7100	8
2	473	4.7300	43
3	50	0.5000	4
4	181	1.8100	11
5	101	1.0100	7
6	123	1.2300	5
7	23	0.2300	2
8	301	3.0100	32
9	62	0.6200	4
10	39	0.3900	3
11	31	0.3100	3
12	71	0.7100	3
13	133	1.3300	6
14	61	0.6100	10
15	42	0.4200	4
16	1032	10.3200	74
17	22	0.2200	2
18	47	0.4700	4
19	188	1.8800	19
20	27	0.2700	3
21	147	1.4700	6
22	120	1.2000	12
23	564	5.6400	40
24	112	1.1200	5
25	275	2.7500	22
26	449	4.4900	38
27	67	0.6700	2
28	184	1.8400	16
29	9	0.0900	1
30	33	0.3300	3
31	7	0.0700	1
32	121	1.2100	6
33	33	0.3300	3
34	45	0.4500	4
35	10	0.1000	2
36	16	0.1600	1
37	49	0.4900	3
38	2	0.0200	1
39	37	0.3700	4
40	260	2.6000	17
41	262	2.6200	15
42	112	1.1200	5
43	18	0.1800	5
44	34	0.3400	4
45	159	1.5900	18
46	49	0.4900	8
47	155	1.5500	8
48	131	1.3100	13
49	214	2.1400	19
50	273	2.7300	25
51	167	1.6700	9
52	28	0.2800	5
53	92	0.9200	5
54	60	0.6000	6
55	167	1.6700	23
56	125	1.2500	10
57	19	0.1900	2
58	142	1.4200	11
59	231	2.3100	22
60	250	2.5000	20
61	5	0.0500	1
62	73	0.7300	12
63	22	0.2200	3
64	85	0.8500	7
65	77	0.7700	4
66	139	1.3900	11
67	84	0.8400	9
68	262	2.6200	26
69	107	1.0700	3
70	4	0.0400	1
71	53	0.5300	4
72	189	1.8900	10
73	196	1.9600	14
74	239	2.3900	14
75	15	0.1500	3
76	133	1.3300	10
77	3	0.0300	2
78	44	0.4400	2
79	250	2.5000	21
80	67	0.6700	6
81	11	0.1100	1
82	202	2.0200	18
83	76	0.7600	9
84	46	0.4600	5
85	27	0.2700	3
86	23	0.2300	2
87	14	0.1400	4
88	38	0.3800	4
89	321	3.2100	25
90	5	0.0500	2
91	3	0.0300	1
92	368	3.6800	25
93	229	2.2900	20
94	79	0.7900	5
95	106	1.0600	7
96	34	0.3400	4
97	75	0.7500	6
98	98	0.9800	6
99	191	1.9100	18
100	4	0.0400	2
101	95	0.9500	8
102	291	2.9100	30
103	168	1.6800	16
104	4	0.0400	2
105	80	0.8000	6
106	59	0.5900	4
107	108	1.0800	8
108	56	0.5600	4
109	113	1.1300	11
110	57	0.5700	5
111	105	1.0500	9
112	176	1.7600	10
113	244	2.4400	22
114	153	1.5300	19
115	113	1.1300	12
116	191	1.9100	11
117	18	0.1800	2
118	74	0.7400	5
119	35	0.3500	4
120	22	0.2200	3
121	140	1.4000	13
122	245	2.4500	17
123	142	1.4200	8
124	29	0.2900	1
125	174	1.7400	17
126	20	0.2000	2
