# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Relz	Step	Time	sigma	R0
0	80	0.8000	2
1	117	1.1700	8
2	98	0.9800	5
3	32	0.3200	2
4	7	0.0700	1
5	80	0.8000	4
6	91	0.9100	5
7	195	1.9500	5
8	73	0.7300	4
9	186	1.8600	12
10	145	1.4500	5
11	436	4.3600	15
12	8	0.0800	1
13	53	0.5300	2
14	5	0.0500	1
15	126	1.2600	6
16	43	0.4300	2
17	66	0.6600	4
18	264	2.6400	9
19	64	0.6400	4
20	73	0.7300	5
21	193	1.9300	6
22	105	1.0500	5
23	64	0.6400	6
24	134	1.3400	7
25	122	1.2200	5
26	27	0.2700	2
27	176	1.7600	9
28	271	2.7100	8
29	45	0.4500	2
30	39	0.3900	3
31	371	3.7100	18
32	144	1.4400	9
33	16	0.1600	1
34	397	3.9700	12
35	107	1.0700	2
36	155	1.5500	6
37	31	0.3100	2
38	253	2.5300	5
39	43	0.4300	2
40	16	0.1600	1
41	225	2.2500	10
42	222	2.2200	8
43	447	4.4700	8
44	89	0.8900	3
45	122	1.2200	8
46	127	1.2700	3
47	55	0.5500	5
48	217	2.1700	6
49	245	2.4500	7
50	15	0.1500	2
51	10	0.1000	1
52	67	0.6700	1
53	135	1.3500	8
54	144	1.4400	5
55	295	2.9500	14
56	99	0.9900	6
57	369	3.6900	16
58	106	1.0600	4
59	132	1.3200	5
60	16	0.1600	1
61	61	0.6100	4
62	352	3.5200	16
63	340	3.4000	13
64	28	0.2800	2
65	73	0.7300	3
66	9	0.0900	1
67	20	0.2000	2
68	14	0.1400	1
69	36	0.3600	2
70	366	3.6600	16
71	12	0.1200	1
72	156	1.5600	8
73	133	1.3300	9
74	92	0.9200	5
75	103	1.0300	5
76	430	4.3000	16
77	74	0.7400	4
78	39	0.3900	2
79	73	0.7300	2
80	75	0.7500	4
81	199	1.9900	6
82	175	1.7500	5
83	85	0.8500	4
84	201	2.0100	14
85	337	3.3700	10
86	53	0.5300	6
87	209	2.0900	12
88	5	0.0500	1
89	375	3.7500	12
90	288	2.8800	6
91	141	1.4100	6
92	310	3.1000	13
93	11	0.1100	1
94	114	1.1400	5
95	302	3.0200	9
96	302	3.0200	14
97	64	0.6400	3
98	51	0.5100	5
99	244	2.4400	14
100	147	1.4700	10
101	149	1.4900	5
102	266	2.6600	7
103	93	0.9300	5
104	22	0.2200	1
105	279	2.7900	12
106	102	1.0200	2
107	88	0.8800	5
108	220	2.2000	11
109	43	0.4300	1
110	54	0.5400	2
111	6	0.0600	1
112	24	0.2400	3
113	28	0.2800	3
114	49	0.4900	5
115	307	3.0700	14
116	63	0.6300	2
117	55	0.5500	2
118	101	1.0100	4
119	47	0.4700	5
120	16	0.1600	1
121	205	2.0500	13
122	81	0.8100	1
123	135	1.3500	5
124	19	0.1900	1
125	5	0.0500	1
126	3	0.0300	2
127	137	1.3700	11
128	3	0.0300	1
129	216	2.1600	5
130	30	0.3000	2
131	129	1.2900	5
132	5	0.0500	1
133	305	3.0500	12
134	14	0.1400	1
135	5	0.0500	1
136	10	0.1000	2
137	19	0.1900	1
138	48	0.4800	1
139	64	0.6400	3
140	216	2.1600	15
141	23	0.2300	2
142	75	0.7500	2
143	409	4.0900	10
144	175	1.7500	8
145	37	0.3700	3
146	62	0.6200	7
147	200	2.0000	7
148	24	0.2400	1
149	259	2.5900	11
150	172	1.7200	13
151	191	1.9100	5
152	17	0.1700	3
153	31	0.3100	2
154	147	1.4700	7
155	78	0.7800	4
156	47	0.4700	2
