# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		999	1
40	0.4000		999	1
50	0.5000		999	1
60	0.6000		999	1
70	0.7000		999	1
80	0.8000		997	3
90	0.9000		994	6
100	1.0000		993	7
110	1.1000		988	12
120	1.2000		982	18
130	1.3000		980	20
140	1.4000		975	25
150	1.5000		976	24
160	1.6000		974	26
170	1.7000		976	24
180	1.8000		974	26
190	1.9000		975	25
200	2.0000		972	28
210	2.1000		969	31
220	2.2000		971	29
230	2.3000		965	35
240	2.4000		959	41
250	2.5000		948	52
260	2.6000		934	66
270	2.7000		932	68
280	2.8000		928	72
290	2.9000		922	78
300	3.0000		915	85
310	3.1000		909	91
320	3.2000		897	103
330	3.3000		892	108
340	3.4000		891	109
350	3.5000		882	118
360	3.6000		878	122
370	3.7000		862	138
380	3.8000		855	145
390	3.9000		852	148
400	4.0000		837	163
410	4.1000		829	171
420	4.2000		839	161
430	4.3000		831	169
440	4.4000		834	166
450	4.5000		821	179
460	4.6000		822	178
470	4.7000		816	184
480	4.8000		809	191
490	4.9000		804	196
500	5.0000		788	212
510	5.1000		780	220
520	5.2000		774	226
530	5.3000		768	232
540	5.4000		756	244
550	5.5000		749	251
560	5.6000		740	260
570	5.7000		738	262
580	5.8000		712	288
590	5.9000		689	311
600	6.0000		676	324
610	6.1000		664	336
620	6.2000		647	353
630	6.3000		640	360
640	6.4000		618	382
650	6.5000		612	388
660	6.6000		596	404
670	6.7000		604	396
680	6.8000		589	411
690	6.9000		578	422
700	7.0000		565	435
710	7.1000		550	450
720	7.2000		545	455
730	7.3000		545	455
740	7.4000		518	482
750	7.5000		495	505
760	7.6000		468	532
770	7.7000		461	539
780	7.8000		465	535
790	7.9000		464	536
800	8.0000		451	549
810	8.1000		441	559
820	8.2000		426	574
830	8.3000		406	594
840	8.4000		369	631
850	8.5000		355	645
860	8.6000		334	666
870	8.7000		319	681
880	8.8000		316	684
890	8.9000		306	694
900	9.0000		283	717
910	9.1000		291	709
920	9.2000		293	707
930	9.3000		284	716
940	9.4000		269	731
950	9.5000		260	740
960	9.6000		256	744
970	9.7000		258	742
980	9.8000		254	746
990	9.9000		262	738
1000	10.0000		244	756
1010	10.1000		234	766
1020	10.2000		239	761
1030	10.3000		254	746
1040	10.4000		254	746
1050	10.5000		239	761
1060	10.6000		248	752
1070	10.7000		252	748
1080	10.8000		231	769
1090	10.9000		233	767
1100	11.0000		235	765
1110	11.1000		235	765
1120	11.2000		244	756
1130	11.3000		241	759
1140	11.4000		256	744
1150	11.5000		242	758
1160	11.6000		229	771
1170	11.7000		230	770
1180	11.8000		234	766
1190	11.9000		237	763
1200	12.0000		248	752
1210	12.1000		251	749
1220	12.2000		258	742
1230	12.3000		263	737
1240	12.4000		283	717
1250	12.5000		268	732
1260	12.6000		251	749
1270	12.7000		253	747
1280	12.8000		241	759
1290	12.9000		239	761
1300	13.0000		237	763
1310	13.1000		240	760
1320	13.2000		238	762
1330	13.3000		248	752
1340	13.4000		214	786
1350	13.5000		233	767
1360	13.6000		248	752
1370	13.7000		249	751
1380	13.8000		244	756
1390	13.9000		236	764
1400	14.0000		248	752
1410	14.1000		250	750
1420	14.2000		261	739
1430	14.3000		252	748
1440	14.4000		261	739
1450	14.5000		253	747
1460	14.6000		246	754
1470	14.7000		242	758
1480	14.8000		258	742
1490	14.9000		273	727
1500	15.0000		267	733
1510	15.1000		258	742
1520	15.2000		261	739
1530	15.3000		246	754
1540	15.4000		251	749
1550	15.5000		240	760
1560	15.6000		257	743
1570	15.7000		253	747
1580	15.8000		258	742
1590	15.9000		259	741
1600	16.0000		252	748
1610	16.1000		259	741
1620	16.2000		242	758
1630	16.3000		254	746
1640	16.4000		251	749
1650	16.5000		246	754
1660	16.6000		257	743
1670	16.7000		250	750
1680	16.8000		232	768
1690	16.9000		239	761
1700	17.0000		244	756
1710	17.1000		243	757
1720	17.2000		266	734
1730	17.3000		269	731
1740	17.4000		271	729
1750	17.5000		262	738
1760	17.6000		271	729
1770	17.7000		250	750
1780	17.8000		255	745
1790	17.9000		270	730
1800	18.0000		235	765
1810	18.1000		228	772
1820	18.2000		237	763
1830	18.3000		243	757
1840	18.4000		233	767
1850	18.5000		233	767
1860	18.6000		229	771
1870	18.7000		243	757
1880	18.8000		240	760
1890	18.9000		236	764
1900	19.0000		239	761
1910	19.1000		232	768
1920	19.2000		240	760
1930	19.3000		230	770
1940	19.4000		232	768
1950	19.5000		245	755
1960	19.6000		243	757
1970	19.7000		236	764
1980	19.8000		239	761
1990	19.9000		242	758
2000	20.0000		238	762
2010	20.1000		226	774
2020	20.2000		241	759
2030	20.3000		247	753
2040	20.4000		244	756
2050	20.5000		256	744
2060	20.6000		247	753
2070	20.7000		264	736
2080	20.8000		286	714
2090	20.9000		271	729
2100	21.0000		270	730
2110	21.1000		268	732
2120	21.2000		267	733
2130	21.3000		276	724
2140	21.4000		277	723
2150	21.5000		271	729
2160	21.6000		261	739
2170	21.7000		262	738
2180	21.8000		260	740
2190	21.9000		242	758
2200	22.0000		232	768
2210	22.1000		239	761
2220	22.2000		230	770
2230	22.3000		243	757
2240	22.4000		237	763
2250	22.5000		238	762
2260	22.6000		231	769
2270	22.7000		218	782
2280	22.8000		226	774
2290	22.9000		247	753
2300	23.0000		239	761
2310	23.1000		238	762
2320	23.2000		248	752
2330	23.3000		273	727
2340	23.4000		263	737
2350	23.5000		264	736
2360	23.6000		261	739
2370	23.7000		253	747
2380	23.8000		264	736
2390	23.9000		250	750
2400	24.0000		243	757
2410	24.1000		253	747
2420	24.2000		269	731
2430	24.3000		259	741
2440	24.4000		258	742
2450	24.5000		257	743
2460	24.6000		251	749
2470	24.7000		271	729
2480	24.8000		242	758
2490	24.9000		244	756
2500	25.0000		245	755
2510	25.1000		239	761
2520	25.2000		241	759
2530	25.3000		256	744
2540	25.4000		258	742
2550	25.5000		259	741
2560	25.6000		267	733
2570	25.7000		267	733
2580	25.8000		251	749
2590	25.9000		251	749
2600	26.0000		255	745
2610	26.1000		240	760
2620	26.2000		243	757
2630	26.3000		248	752
2640	26.4000		269	731
2650	26.5000		270	730
2660	26.6000		250	750
2670	26.7000		251	749
2680	26.8000		246	754
2690	26.9000		252	748
2700	27.0000		243	757
2710	27.1000		238	762
2720	27.2000		237	763
2730	27.3000		227	773
2740	27.4000		225	775
2750	27.5000		236	764
2760	27.6000		239	761
2770	27.7000		245	755
2780	27.8000		250	750
2790	27.9000		238	762
2800	28.0000		233	767
2810	28.1000		229	771
2820	28.2000		244	756
2830	28.3000		238	762
2840	28.4000		226	774
2850	28.5000		236	764
2860	28.6000		244	756
2870	28.7000		241	759
2880	28.8000		256	744
2890	28.9000		260	740
2900	29.0000		260	740
2910	29.1000		262	738
2920	29.2000		253	747
2930	29.3000		247	753
2940	29.4000		242	758
2950	29.5000		237	763
2960	29.6000		246	754
2970	29.7000		247	753
2980	29.8000		230	770
2990	29.9000		247	753
3000	30.0000		261	739
3010	30.1000		258	742
3020	30.2000		268	732
3030	30.3000		288	712
3040	30.4000		281	719
3050	30.5000		281	719
3060	30.6000		280	720
3070	30.7000		261	739
3080	30.8000		269	731
3090	30.9000		264	736
3100	31.0000		251	749
3110	31.1000		253	747
3120	31.2000		259	741
3130	31.3000		251	749
3140	31.4000		246	754
3150	31.5000		252	748
3160	31.6000		250	750
3170	31.7000		240	760
3180	31.8000		245	755
3190	31.9000		259	741
3200	32.0000		251	749
3210	32.1000		243	757
3220	32.2000		236	764
3230	32.3000		230	770
3240	32.4000		237	763
3250	32.5000		226	774
3260	32.6000		231	769
3270	32.7000		252	748
3280	32.8000		257	743
3290	32.9000		239	761
3300	33.0000		239	761
3310	33.1000		228	772
3320	33.2000		233	767
3330	33.3000		246	754
3340	33.4000		261	739
3350	33.5000		260	740
3360	33.6000		253	747
3370	33.7000		256	744
3380	33.8000		268	732
3390	33.9000		265	735
3400	34.0000		245	755
3410	34.1000		245	755
3420	34.2000		240	760
3430	34.3000		218	782
3440	34.4000		237	763
3450	34.5000		256	744
3460	34.6000		235	765
3470	34.7000		241	759
3480	34.8000		236	764
3490	34.9000		232	768
3500	35.0000		242	758
3510	35.1000		249	751
3520	35.2000		242	758
3530	35.3000		242	758
3540	35.4000		247	753
3550	35.5000		224	776
3560	35.6000		237	763
3570	35.7000		239	761
3580	35.8000		245	755
3590	35.9000		248	752
3600	36.0000		254	746
3610	36.1000		249	751
3620	36.2000		237	763
3630	36.3000		250	750
3640	36.4000		260	740
3650	36.5000		273	727
3660	36.6000		276	724
3670	36.7000		257	743
3680	36.8000		262	738
3690	36.9000		244	756
3700	37.0000		249	751
3710	37.1000		251	749
3720	37.2000		257	743
3730	37.3000		256	744
3740	37.4000		263	737
3750	37.5000		252	748
3760	37.6000		259	741
3770	37.7000		243	757
3780	37.8000		245	755
3790	37.9000		260	740
3800	38.0000		251	749
3810	38.1000		246	754
3820	38.2000		258	742
3830	38.3000		236	764
3840	38.4000		222	778
3850	38.5000		230	770
3860	38.6000		229	771
3870	38.7000		224	776
3880	38.8000		236	764
3890	38.9000		225	775
3900	39.0000		223	777
3910	39.1000		239	761
3920	39.2000		230	770
3930	39.3000		259	741
3940	39.4000		248	752
3950	39.5000		263	737
3960	39.6000		264	736
3970	39.7000		260	740
3980	39.8000		260	740
3990	39.9000		263	737
4000	40.0000		233	767
4010	40.1000		249	751
4020	40.2000		251	749
4030	40.3000		240	760
4040	40.4000		227	773
4050	40.5000		240	760
4060	40.6000		237	763
4070	40.7000		233	767
4080	40.8000		251	749
4090	40.9000		255	745
4100	41.0000		255	745
4110	41.1000		246	754
4120	41.2000		259	741
4130	41.3000		256	744
4140	41.4000		247	753
4150	41.5000		249	751
4160	41.6000		268	732
4170	41.7000		271	729
4180	41.8000		265	735
4190	41.9000		260	740
4200	42.0000		237	763
4210	42.1000		244	756
4220	42.2000		248	752
4230	42.3000		245	755
4240	42.4000		218	782
4250	42.5000		227	773
4260	42.6000		209	791
4270	42.7000		215	785
4280	42.8000		200	800
4290	42.9000		238	762
4300	43.0000		225	775
4310	43.1000		219	781
4320	43.2000		229	771
4330	43.3000		241	759
4340	43.4000		247	753
4350	43.5000		266	734
4360	43.6000		282	718
4370	43.7000		286	714
4380	43.8000		282	718
4390	43.9000		286	714
4400	44.0000		254	746
4410	44.1000		241	759
4420	44.2000		247	753
4430	44.3000		247	753
4440	44.4000		260	740
4450	44.5000		235	765
4460	44.6000		241	759
4470	44.7000		253	747
