# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		999	1
40	0.4000		999	1
50	0.5000		997	3
60	0.6000		995	5
70	0.7000		995	5
80	0.8000		994	6
90	0.9000		992	8
100	1.0000		990	10
110	1.1000		987	13
120	1.2000		986	14
130	1.3000		986	14
140	1.4000		988	12
150	1.5000		985	15
160	1.6000		981	19
170	1.7000		980	20
180	1.8000		978	22
190	1.9000		975	25
200	2.0000		967	33
210	2.1000		961	39
220	2.2000		956	44
230	2.3000		956	44
240	2.4000		947	53
250	2.5000		944	56
260	2.6000		937	63
270	2.7000		941	59
280	2.8000		937	63
290	2.9000		930	70
300	3.0000		925	75
310	3.1000		921	79
320	3.2000		915	85
330	3.3000		903	97
340	3.4000		892	108
350	3.5000		893	107
360	3.6000		874	126
370	3.7000		864	136
380	3.8000		865	135
390	3.9000		861	139
400	4.0000		860	140
410	4.1000		855	145
420	4.2000		858	142
430	4.3000		852	148
440	4.4000		850	150
450	4.5000		839	161
460	4.6000		836	164
470	4.7000		826	174
480	4.8000		820	180
490	4.9000		819	181
500	5.0000		815	185
510	5.1000		815	185
520	5.2000		806	194
530	5.3000		796	204
540	5.4000		798	202
550	5.5000		783	217
560	5.6000		774	226
570	5.7000		762	238
580	5.8000		747	253
590	5.9000		742	258
600	6.0000		730	270
610	6.1000		719	281
620	6.2000		698	302
630	6.3000		680	320
640	6.4000		671	329
650	6.5000		666	334
660	6.6000		657	343
670	6.7000		651	349
680	6.8000		649	351
690	6.9000		636	364
700	7.0000		620	380
710	7.1000		604	396
720	7.2000		589	411
730	7.3000		575	425
740	7.4000		557	443
750	7.5000		551	449
760	7.6000		531	469
770	7.7000		494	506
780	7.8000		483	517
790	7.9000		477	523
800	8.0000		471	529
810	8.1000		463	537
820	8.2000		461	539
830	8.3000		440	560
840	8.4000		409	591
850	8.5000		410	590
860	8.6000		377	623
870	8.7000		374	626
880	8.8000		341	659
890	8.9000		341	659
900	9.0000		314	686
910	9.1000		305	695
920	9.2000		314	686
930	9.3000		280	720
940	9.4000		283	717
950	9.5000		272	728
960	9.6000		275	725
970	9.7000		268	732
980	9.8000		258	742
990	9.9000		270	730
1000	10.0000		259	741
1010	10.1000		266	734
1020	10.2000		262	738
1030	10.3000		274	726
1040	10.4000		271	729
1050	10.5000		279	721
1060	10.6000		296	704
1070	10.7000		312	688
1080	10.8000		295	705
1090	10.9000		281	719
1100	11.0000		286	714
1110	11.1000		283	717
1120	11.2000		285	715
1130	11.3000		280	720
1140	11.4000		261	739
1150	11.5000		280	720
1160	11.6000		273	727
1170	11.7000		268	732
1180	11.8000		259	741
1190	11.9000		237	763
1200	12.0000		240	760
1210	12.1000		232	768
1220	12.2000		246	754
1230	12.3000		251	749
1240	12.4000		245	755
1250	12.5000		258	742
1260	12.6000		277	723
1270	12.7000		283	717
1280	12.8000		264	736
1290	12.9000		269	731
1300	13.0000		255	745
1310	13.1000		247	753
1320	13.2000		244	756
1330	13.3000		247	753
1340	13.4000		242	758
1350	13.5000		237	763
1360	13.6000		241	759
1370	13.7000		270	730
1380	13.8000		260	740
1390	13.9000		270	730
1400	14.0000		263	737
1410	14.1000		260	740
1420	14.2000		271	729
1430	14.3000		267	733
1440	14.4000		261	739
1450	14.5000		268	732
1460	14.6000		270	730
1470	14.7000		256	744
1480	14.8000		237	763
1490	14.9000		245	755
1500	15.0000		260	740
1510	15.1000		256	744
1520	15.2000		247	753
1530	15.3000		241	759
1540	15.4000		234	766
1550	15.5000		242	758
1560	15.6000		251	749
1570	15.7000		256	744
1580	15.8000		255	745
1590	15.9000		256	744
1600	16.0000		231	769
1610	16.1000		233	767
1620	16.2000		244	756
1630	16.3000		255	745
1640	16.4000		254	746
1650	16.5000		243	757
1660	16.6000		237	763
1670	16.7000		241	759
1680	16.8000		244	756
1690	16.9000		237	763
1700	17.0000		228	772
1710	17.1000		238	762
1720	17.2000		244	756
1730	17.3000		245	755
1740	17.4000		225	775
1750	17.5000		231	769
1760	17.6000		228	772
1770	17.7000		248	752
1780	17.8000		257	743
1790	17.9000		248	752
1800	18.0000		252	748
1810	18.1000		252	748
1820	18.2000		244	756
1830	18.3000		249	751
1840	18.4000		236	764
1850	18.5000		244	756
1860	18.6000		244	756
1870	18.7000		250	750
1880	18.8000		259	741
1890	18.9000		250	750
1900	19.0000		233	767
1910	19.1000		244	756
1920	19.2000		235	765
1930	19.3000		254	746
1940	19.4000		262	738
1950	19.5000		248	752
1960	19.6000		240	760
1970	19.7000		253	747
1980	19.8000		249	751
1990	19.9000		242	758
2000	20.0000		225	775
2010	20.1000		223	777
2020	20.2000		219	781
2030	20.3000		232	768
2040	20.4000		237	763
2050	20.5000		242	758
2060	20.6000		255	745
2070	20.7000		256	744
2080	20.8000		255	745
2090	20.9000		255	745
2100	21.0000		260	740
2110	21.1000		254	746
2120	21.2000		258	742
2130	21.3000		266	734
2140	21.4000		266	734
2150	21.5000		270	730
2160	21.6000		254	746
2170	21.7000		267	733
2180	21.8000		268	732
2190	21.9000		238	762
2200	22.0000		243	757
2210	22.1000		235	765
2220	22.2000		246	754
2230	22.3000		237	763
2240	22.4000		266	734
2250	22.5000		266	734
2260	22.6000		263	737
2270	22.7000		258	742
2280	22.8000		254	746
2290	22.9000		254	746
2300	23.0000		259	741
2310	23.1000		260	740
2320	23.2000		260	740
2330	23.3000		266	734
2340	23.4000		272	728
2350	23.5000		269	731
2360	23.6000		268	732
2370	23.7000		265	735
2380	23.8000		254	746
2390	23.9000		258	742
2400	24.0000		222	778
2410	24.1000		229	771
2420	24.2000		239	761
2430	24.3000		235	765
2440	24.4000		248	752
2450	24.5000		246	754
2460	24.6000		269	731
2470	24.7000		264	736
2480	24.8000		256	744
2490	24.9000		243	757
2500	25.0000		251	749
2510	25.1000		260	740
2520	25.2000		267	733
2530	25.3000		261	739
2540	25.4000		268	732
2550	25.5000		258	742
2560	25.6000		256	744
2570	25.7000		256	744
2580	25.8000		251	749
2590	25.9000		255	745
2600	26.0000		260	740
2610	26.1000		250	750
2620	26.2000		256	744
2630	26.3000		262	738
2640	26.4000		255	745
2650	26.5000		247	753
2660	26.6000		251	749
2670	26.7000		248	752
2680	26.8000		247	753
2690	26.9000		240	760
2700	27.0000		238	762
2710	27.1000		233	767
2720	27.2000		223	777
2730	27.3000		217	783
2740	27.4000		221	779
2750	27.5000		232	768
2760	27.6000		224	776
2770	27.7000		223	777
2780	27.8000		238	762
2790	27.9000		251	749
2800	28.0000		262	738
2810	28.1000		254	746
2820	28.2000		243	757
2830	28.3000		241	759
2840	28.4000		247	753
2850	28.5000		253	747
2860	28.6000		245	755
2870	28.7000		253	747
2880	28.8000		252	748
2890	28.9000		261	739
2900	29.0000		255	745
2910	29.1000		264	736
2920	29.2000		257	743
2930	29.3000		265	735
2940	29.4000		268	732
2950	29.5000		260	740
2960	29.6000		249	751
2970	29.7000		244	756
2980	29.8000		254	746
2990	29.9000		259	741
3000	30.0000		263	737
3010	30.1000		256	744
3020	30.2000		249	751
3030	30.3000		251	749
3040	30.4000		236	764
3050	30.5000		241	759
3060	30.6000		249	751
3070	30.7000		250	750
3080	30.8000		256	744
3090	30.9000		271	729
3100	31.0000		263	737
3110	31.1000		241	759
3120	31.2000		228	772
3130	31.3000		248	752
3140	31.4000		258	742
3150	31.5000		266	734
3160	31.6000		272	728
3170	31.7000		253	747
3180	31.8000		249	751
3190	31.9000		256	744
3200	32.0000		258	742
3210	32.1000		250	750
3220	32.2000		254	746
3230	32.3000		266	734
3240	32.4000		243	757
3250	32.5000		229	771
3260	32.6000		233	767
3270	32.7000		238	762
3280	32.8000		232	768
3290	32.9000		224	776
3300	33.0000		254	746
3310	33.1000		259	741
3320	33.2000		263	737
3330	33.3000		270	730
3340	33.4000		252	748
3350	33.5000		263	737
3360	33.6000		287	713
3370	33.7000		281	719
3380	33.8000		262	738
3390	33.9000		262	738
3400	34.0000		260	740
3410	34.1000		266	734
3420	34.2000		269	731
3430	34.3000		259	741
3440	34.4000		252	748
3450	34.5000		233	767
3460	34.6000		241	759
3470	34.7000		249	751
3480	34.8000		246	754
3490	34.9000		247	753
3500	35.0000		244	756
3510	35.1000		260	740
3520	35.2000		253	747
3530	35.3000		246	754
3540	35.4000		247	753
3550	35.5000		257	743
3560	35.6000		241	759
3570	35.7000		247	753
3580	35.8000		236	764
3590	35.9000		251	749
3600	36.0000		261	739
3610	36.1000		247	753
3620	36.2000		245	755
3630	36.3000		250	750
3640	36.4000		271	729
3650	36.5000		275	725
3660	36.6000		270	730
3670	36.7000		266	734
3680	36.8000		241	759
3690	36.9000		253	747
3700	37.0000		251	749
3710	37.1000		261	739
3720	37.2000		259	741
3730	37.3000		270	730
3740	37.4000		270	730
3750	37.5000		273	727
3760	37.6000		287	713
3770	37.7000		262	738
3780	37.8000		269	731
3790	37.9000		271	729
3800	38.0000		266	734
3810	38.1000		259	741
3820	38.2000		261	739
3830	38.3000		257	743
3840	38.4000		242	758
3850	38.5000		243	757
3860	38.6000		246	754
3870	38.7000		257	743
3880	38.8000		274	726
3890	38.9000		256	744
3900	39.0000		261	739
3910	39.1000		257	743
3920	39.2000		242	758
3930	39.3000		246	754
3940	39.4000		256	744
3950	39.5000		264	736
3960	39.6000		255	745
3970	39.7000		258	742
3980	39.8000		264	736
3990	39.9000		276	724
4000	40.0000		266	734
4010	40.1000		243	757
4020	40.2000		230	770
4030	40.3000		241	759
4040	40.4000		240	760
4050	40.5000		231	769
4060	40.6000		238	762
4070	40.7000		260	740
4080	40.8000		250	750
4090	40.9000		254	746
4100	41.0000		235	765
4110	41.1000		222	778
4120	41.2000		229	771
4130	41.3000		234	766
4140	41.4000		239	761
4150	41.5000		236	764
4160	41.6000		244	756
4170	41.7000		240	760
4180	41.8000		237	763
4190	41.9000		227	773
4200	42.0000		220	780
4210	42.1000		227	773
4220	42.2000		218	782
4230	42.3000		236	764
4240	42.4000		240	760
4250	42.5000		232	768
4260	42.6000		225	775
4270	42.7000		224	776
4280	42.8000		215	785
4290	42.9000		238	762
4300	43.0000		259	741
4310	43.1000		268	732
4320	43.2000		259	741
4330	43.3000		249	751
4340	43.4000		254	746
4350	43.5000		255	745
4360	43.6000		247	753
4370	43.7000		261	739
4380	43.8000		260	740
4390	43.9000		257	743
4400	44.0000		258	742
4410	44.1000		254	746
4420	44.2000		257	743
4430	44.3000		275	725
4440	44.4000		286	714
4450	44.5000		267	733
4460	44.6000		258	742
4470	44.7000		266	734
