# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		998	2
30	0.3000		998	2
40	0.4000		998	2
50	0.5000		997	3
60	0.6000		994	6
70	0.7000		992	8
80	0.8000		988	12
90	0.9000		989	11
100	1.0000		987	13
110	1.1000		987	13
120	1.2000		983	17
130	1.3000		981	19
140	1.4000		975	25
150	1.5000		979	21
160	1.6000		972	28
170	1.7000		966	34
180	1.8000		961	39
190	1.9000		959	41
200	2.0000		951	49
210	2.1000		948	52
220	2.2000		943	57
230	2.3000		933	67
240	2.4000		933	67
250	2.5000		934	66
260	2.6000		933	67
270	2.7000		923	77
280	2.8000		922	78
290	2.9000		918	82
300	3.0000		904	96
310	3.1000		891	109
320	3.2000		888	112
330	3.3000		885	115
340	3.4000		874	126
350	3.5000		864	136
360	3.6000		848	152
370	3.7000		838	162
380	3.8000		835	165
390	3.9000		824	176
400	4.0000		820	180
410	4.1000		819	181
420	4.2000		813	187
430	4.3000		811	189
440	4.4000		799	201
450	4.5000		787	213
460	4.6000		767	233
470	4.7000		766	234
480	4.8000		756	244
490	4.9000		740	260
500	5.0000		735	265
510	5.1000		716	284
520	5.2000		714	286
530	5.3000		711	289
540	5.4000		704	296
550	5.5000		691	309
560	5.6000		678	322
570	5.7000		657	343
580	5.8000		641	359
590	5.9000		635	365
600	6.0000		617	383
610	6.1000		608	392
620	6.2000		582	418
630	6.3000		573	427
640	6.4000		544	456
650	6.5000		528	472
660	6.6000		511	489
670	6.7000		512	488
680	6.8000		493	507
690	6.9000		465	535
700	7.0000		446	554
710	7.1000		443	557
720	7.2000		431	569
730	7.3000		405	595
740	7.4000		405	595
750	7.5000		391	609
760	7.6000		383	617
770	7.7000		371	629
780	7.8000		374	626
790	7.9000		358	642
800	8.0000		343	657
810	8.1000		324	676
820	8.2000		321	679
830	8.3000		325	675
840	8.4000		322	678
850	8.5000		310	690
860	8.6000		311	689
870	8.7000		308	692
880	8.8000		286	714
890	8.9000		291	709
900	9.0000		283	717
910	9.1000		263	737
920	9.2000		268	732
930	9.3000		252	748
940	9.4000		265	735
950	9.5000		249	751
960	9.6000		243	757
970	9.7000		255	745
980	9.8000		272	728
990	9.9000		263	737
1000	10.0000		266	734
1010	10.1000		254	746
1020	10.2000		259	741
1030	10.3000		241	759
1040	10.4000		234	766
1050	10.5000		239	761
1060	10.6000		248	752
1070	10.7000		235	765
1080	10.8000		256	744
1090	10.9000		253	747
1100	11.0000		254	746
1110	11.1000		248	752
1120	11.2000		260	740
1130	11.3000		255	745
1140	11.4000		243	757
1150	11.5000		243	757
1160	11.6000		241	759
1170	11.7000		229	771
1180	11.8000		222	778
1190	11.9000		236	764
1200	12.0000		228	772
1210	12.1000		237	763
1220	12.2000		254	746
1230	12.3000		257	743
1240	12.4000		258	742
1250	12.5000		263	737
1260	12.6000		269	731
1270	12.7000		273	727
1280	12.8000		258	742
1290	12.9000		251	749
1300	13.0000		252	748
1310	13.1000		232	768
1320	13.2000		234	766
1330	13.3000		245	755
1340	13.4000		247	753
1350	13.5000		245	755
1360	13.6000		256	744
1370	13.7000		251	749
1380	13.8000		278	722
1390	13.9000		262	738
1400	14.0000		264	736
1410	14.1000		252	748
1420	14.2000		256	744
1430	14.3000		234	766
1440	14.4000		239	761
1450	14.5000		248	752
1460	14.6000		236	764
1470	14.7000		247	753
1480	14.8000		248	752
1490	14.9000		239	761
1500	15.0000		239	761
1510	15.1000		236	764
1520	15.2000		240	760
1530	15.3000		237	763
1540	15.4000		223	777
1550	15.5000		240	760
1560	15.6000		241	759
1570	15.7000		252	748
1580	15.8000		242	758
1590	15.9000		243	757
1600	16.0000		253	747
1610	16.1000		244	756
1620	16.2000		235	765
1630	16.3000		237	763
1640	16.4000		240	760
1650	16.5000		247	753
1660	16.6000		254	746
1670	16.7000		239	761
1680	16.8000		250	750
1690	16.9000		249	751
1700	17.0000		250	750
1710	17.1000		247	753
1720	17.2000		240	760
1730	17.3000		227	773
1740	17.4000		237	763
1750	17.5000		231	769
1760	17.6000		240	760
1770	17.7000		248	752
1780	17.8000		243	757
1790	17.9000		240	760
1800	18.0000		242	758
1810	18.1000		244	756
1820	18.2000		253	747
1830	18.3000		252	748
1840	18.4000		260	740
1850	18.5000		247	753
1860	18.6000		253	747
1870	18.7000		248	752
1880	18.8000		258	742
1890	18.9000		244	756
1900	19.0000		269	731
1910	19.1000		252	748
1920	19.2000		248	752
1930	19.3000		241	759
1940	19.4000		251	749
1950	19.5000		247	753
1960	19.6000		252	748
1970	19.7000		265	735
1980	19.8000		261	739
1990	19.9000		249	751
2000	20.0000		251	749
2010	20.1000		240	760
2020	20.2000		234	766
2030	20.3000		243	757
2040	20.4000		250	750
2050	20.5000		256	744
2060	20.6000		236	764
2070	20.7000		239	761
2080	20.8000		234	766
2090	20.9000		234	766
2100	21.0000		233	767
2110	21.1000		263	737
2120	21.2000		270	730
2130	21.3000		269	731
2140	21.4000		237	763
2150	21.5000		238	762
2160	21.6000		243	757
2170	21.7000		244	756
2180	21.8000		253	747
2190	21.9000		249	751
2200	22.0000		251	749
2210	22.1000		276	724
2220	22.2000		281	719
2230	22.3000		250	750
2240	22.4000		266	734
2250	22.5000		273	727
2260	22.6000		259	741
2270	22.7000		249	751
2280	22.8000		229	771
2290	22.9000		245	755
2300	23.0000		256	744
2310	23.1000		240	760
2320	23.2000		250	750
2330	23.3000		258	742
2340	23.4000		247	753
2350	23.5000		245	755
2360	23.6000		236	764
2370	23.7000		237	763
2380	23.8000		247	753
2390	23.9000		248	752
2400	24.0000		263	737
2410	24.1000		264	736
2420	24.2000		270	730
2430	24.3000		254	746
2440	24.4000		270	730
2450	24.5000		272	728
2460	24.6000		281	719
2470	24.7000		279	721
2480	24.8000		284	716
2490	24.9000		273	727
2500	25.0000		255	745
2510	25.1000		243	757
2520	25.2000		242	758
2530	25.3000		256	744
2540	25.4000		259	741
2550	25.5000		270	730
2560	25.6000		256	744
2570	25.7000		245	755
2580	25.8000		246	754
2590	25.9000		225	775
2600	26.0000		206	794
2610	26.1000		226	774
2620	26.2000		249	751
2630	26.3000		244	756
2640	26.4000		235	765
2650	26.5000		237	763
2660	26.6000		248	752
2670	26.7000		235	765
2680	26.8000		236	764
2690	26.9000		247	753
2700	27.0000		250	750
2710	27.1000		233	767
2720	27.2000		240	760
2730	27.3000		242	758
2740	27.4000		237	763
2750	27.5000		230	770
2760	27.6000		239	761
2770	27.7000		222	778
2780	27.8000		234	766
2790	27.9000		226	774
2800	28.0000		232	768
2810	28.1000		245	755
2820	28.2000		235	765
2830	28.3000		232	768
2840	28.4000		241	759
2850	28.5000		228	772
2860	28.6000		216	784
2870	28.7000		233	767
2880	28.8000		221	779
2890	28.9000		211	789
2900	29.0000		228	772
2910	29.1000		235	765
2920	29.2000		228	772
2930	29.3000		240	760
2940	29.4000		240	760
2950	29.5000		243	757
2960	29.6000		264	736
2970	29.7000		252	748
2980	29.8000		256	744
2990	29.9000		254	746
3000	30.0000		258	742
3010	30.1000		270	730
3020	30.2000		270	730
3030	30.3000		243	757
3040	30.4000		237	763
3050	30.5000		257	743
3060	30.6000		242	758
3070	30.7000		246	754
3080	30.8000		253	747
3090	30.9000		234	766
3100	31.0000		251	749
3110	31.1000		240	760
3120	31.2000		248	752
3130	31.3000		263	737
3140	31.4000		258	742
3150	31.5000		262	738
3160	31.6000		277	723
3170	31.7000		277	723
3180	31.8000		266	734
3190	31.9000		259	741
3200	32.0000		264	736
3210	32.1000		249	751
3220	32.2000		269	731
3230	32.3000		276	724
3240	32.4000		284	716
3250	32.5000		283	717
3260	32.6000		284	716
3270	32.7000		281	719
3280	32.8000		277	723
3290	32.9000		258	742
3300	33.0000		234	766
3310	33.1000		220	780
3320	33.2000		232	768
3330	33.3000		249	751
3340	33.4000		234	766
3350	33.5000		244	756
3360	33.6000		232	768
3370	33.7000		225	775
3380	33.8000		218	782
3390	33.9000		214	786
3400	34.0000		232	768
3410	34.1000		233	767
3420	34.2000		219	781
3430	34.3000		234	766
3440	34.4000		233	767
3450	34.5000		222	778
3460	34.6000		213	787
3470	34.7000		213	787
3480	34.8000		226	774
3490	34.9000		217	783
3500	35.0000		236	764
3510	35.1000		238	762
3520	35.2000		240	760
3530	35.3000		245	755
3540	35.4000		242	758
3550	35.5000		243	757
3560	35.6000		240	760
3570	35.7000		242	758
3580	35.8000		223	777
3590	35.9000		231	769
3600	36.0000		236	764
3610	36.1000		236	764
3620	36.2000		238	762
3630	36.3000		243	757
3640	36.4000		235	765
3650	36.5000		235	765
3660	36.6000		233	767
3670	36.7000		223	777
3680	36.8000		243	757
3690	36.9000		254	746
3700	37.0000		259	741
3710	37.1000		270	730
3720	37.2000		254	746
3730	37.3000		250	750
3740	37.4000		254	746
3750	37.5000		247	753
3760	37.6000		253	747
3770	37.7000		252	748
3780	37.8000		257	743
3790	37.9000		242	758
3800	38.0000		238	762
3810	38.1000		254	746
3820	38.2000		246	754
3830	38.3000		249	751
3840	38.4000		260	740
3850	38.5000		258	742
3860	38.6000		253	747
3870	38.7000		254	746
3880	38.8000		254	746
3890	38.9000		247	753
3900	39.0000		260	740
3910	39.1000		276	724
3920	39.2000		275	725
3930	39.3000		261	739
3940	39.4000		273	727
3950	39.5000		256	744
3960	39.6000		258	742
3970	39.7000		259	741
3980	39.8000		260	740
3990	39.9000		250	750
4000	40.0000		249	751
4010	40.1000		261	739
4020	40.2000		284	716
4030	40.3000		259	741
4040	40.4000		267	733
4050	40.5000		256	744
4060	40.6000		250	750
4070	40.7000		246	754
4080	40.8000		239	761
4090	40.9000		241	759
4100	41.0000		275	725
4110	41.1000		273	727
4120	41.2000		267	733
4130	41.3000		266	734
4140	41.4000		256	744
4150	41.5000		259	741
4160	41.6000		251	749
4170	41.7000		247	753
4180	41.8000		234	766
4190	41.9000		238	762
4200	42.0000		254	746
4210	42.1000		258	742
4220	42.2000		265	735
4230	42.3000		277	723
4240	42.4000		253	747
4250	42.5000		241	759
4260	42.6000		254	746
4270	42.7000		253	747
4280	42.8000		251	749
4290	42.9000		270	730
4300	43.0000		264	736
4310	43.1000		251	749
4320	43.2000		247	753
4330	43.3000		235	765
4340	43.4000		230	770
4350	43.5000		235	765
4360	43.6000		256	744
4370	43.7000		257	743
4380	43.8000		246	754
4390	43.9000		243	757
4400	44.0000		239	761
4410	44.1000		229	771
4420	44.2000		259	741
4430	44.3000		248	752
4440	44.4000		275	725
4450	44.5000		265	735
4460	44.6000		269	731
4470	44.7000		254	746
