# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		998	2
30	0.3000		996	4
40	0.4000		995	5
50	0.5000		994	6
60	0.6000		991	9
70	0.7000		989	11
80	0.8000		988	12
90	0.9000		985	15
100	1.0000		982	18
110	1.1000		980	20
120	1.2000		973	27
130	1.3000		972	28
140	1.4000		967	33
150	1.5000		967	33
160	1.6000		968	32
170	1.7000		957	43
180	1.8000		961	39
190	1.9000		963	37
200	2.0000		959	41
210	2.1000		948	52
220	2.2000		947	53
230	2.3000		949	51
240	2.4000		944	56
250	2.5000		938	62
260	2.6000		933	67
270	2.7000		931	69
280	2.8000		925	75
290	2.9000		922	78
300	3.0000		915	85
310	3.1000		913	87
320	3.2000		911	89
330	3.3000		896	104
340	3.4000		890	110
350	3.5000		883	117
360	3.6000		872	128
370	3.7000		865	135
380	3.8000		859	141
390	3.9000		856	144
400	4.0000		848	152
410	4.1000		828	172
420	4.2000		830	170
430	4.3000		813	187
440	4.4000		807	193
450	4.5000		802	198
460	4.6000		799	201
470	4.7000		792	208
480	4.8000		784	216
490	4.9000		781	219
500	5.0000		759	241
510	5.1000		753	247
520	5.2000		743	257
530	5.3000		733	267
540	5.4000		731	269
550	5.5000		718	282
560	5.6000		714	286
570	5.7000		694	306
580	5.8000		697	303
590	5.9000		667	333
600	6.0000		660	340
610	6.1000		648	352
620	6.2000		640	360
630	6.3000		640	360
640	6.4000		628	372
650	6.5000		622	378
660	6.6000		613	387
670	6.7000		604	396
680	6.8000		586	414
690	6.9000		574	426
700	7.0000		564	436
710	7.1000		545	455
720	7.2000		526	474
730	7.3000		522	478
740	7.4000		491	509
750	7.5000		475	525
760	7.6000		452	548
770	7.7000		448	552
780	7.8000		433	567
790	7.9000		415	585
800	8.0000		402	598
810	8.1000		399	601
820	8.2000		357	643
830	8.3000		334	666
840	8.4000		324	676
850	8.5000		305	695
860	8.6000		290	710
870	8.7000		278	722
880	8.8000		274	726
890	8.9000		275	725
900	9.0000		262	738
910	9.1000		246	754
920	9.2000		242	758
930	9.3000		244	756
940	9.4000		232	768
950	9.5000		233	767
960	9.6000		227	773
970	9.7000		234	766
980	9.8000		250	750
990	9.9000		254	746
1000	10.0000		259	741
1010	10.1000		236	764
1020	10.2000		225	775
1030	10.3000		231	769
1040	10.4000		235	765
1050	10.5000		235	765
1060	10.6000		232	768
1070	10.7000		239	761
1080	10.8000		241	759
1090	10.9000		249	751
1100	11.0000		248	752
1110	11.1000		243	757
1120	11.2000		254	746
1130	11.3000		245	755
1140	11.4000		231	769
1150	11.5000		246	754
1160	11.6000		244	756
1170	11.7000		259	741
1180	11.8000		240	760
1190	11.9000		238	762
1200	12.0000		237	763
1210	12.1000		225	775
1220	12.2000		222	778
1230	12.3000		234	766
1240	12.4000		229	771
1250	12.5000		237	763
1260	12.6000		240	760
1270	12.7000		255	745
1280	12.8000		250	750
1290	12.9000		256	744
1300	13.0000		270	730
1310	13.1000		261	739
1320	13.2000		283	717
1330	13.3000		279	721
1340	13.4000		262	738
1350	13.5000		259	741
1360	13.6000		246	754
1370	13.7000		232	768
1380	13.8000		228	772
1390	13.9000		229	771
1400	14.0000		236	764
1410	14.1000		236	764
1420	14.2000		241	759
1430	14.3000		251	749
1440	14.4000		234	766
1450	14.5000		237	763
1460	14.6000		230	770
1470	14.7000		226	774
1480	14.8000		224	776
1490	14.9000		234	766
1500	15.0000		234	766
1510	15.1000		231	769
1520	15.2000		242	758
1530	15.3000		225	775
1540	15.4000		227	773
1550	15.5000		213	787
1560	15.6000		232	768
1570	15.7000		240	760
1580	15.8000		240	760
1590	15.9000		249	751
1600	16.0000		247	753
1610	16.1000		240	760
1620	16.2000		258	742
1630	16.3000		245	755
1640	16.4000		256	744
1650	16.5000		244	756
1660	16.6000		256	744
1670	16.7000		240	760
1680	16.8000		238	762
1690	16.9000		249	751
1700	17.0000		249	751
1710	17.1000		250	750
1720	17.2000		252	748
1730	17.3000		260	740
1740	17.4000		273	727
1750	17.5000		266	734
1760	17.6000		267	733
1770	17.7000		259	741
1780	17.8000		243	757
1790	17.9000		262	738
1800	18.0000		262	738
1810	18.1000		248	752
1820	18.2000		225	775
1830	18.3000		231	769
1840	18.4000		222	778
1850	18.5000		246	754
1860	18.6000		246	754
1870	18.7000		253	747
1880	18.8000		257	743
1890	18.9000		261	739
1900	19.0000		265	735
1910	19.1000		251	749
1920	19.2000		243	757
1930	19.3000		230	770
1940	19.4000		238	762
1950	19.5000		232	768
1960	19.6000		224	776
1970	19.7000		228	772
1980	19.8000		233	767
1990	19.9000		248	752
2000	20.0000		237	763
2010	20.1000		258	742
2020	20.2000		260	740
2030	20.3000		266	734
2040	20.4000		272	728
2050	20.5000		259	741
2060	20.6000		264	736
2070	20.7000		256	744
2080	20.8000		259	741
2090	20.9000		250	750
2100	21.0000		265	735
2110	21.1000		270	730
2120	21.2000		264	736
2130	21.3000		277	723
2140	21.4000		261	739
2150	21.5000		274	726
2160	21.6000		278	722
2170	21.7000		278	722
2180	21.8000		268	732
2190	21.9000		263	737
2200	22.0000		249	751
2210	22.1000		270	730
2220	22.2000		262	738
2230	22.3000		255	745
2240	22.4000		256	744
2250	22.5000		240	760
2260	22.6000		245	755
2270	22.7000		238	762
2280	22.8000		247	753
2290	22.9000		250	750
2300	23.0000		250	750
2310	23.1000		264	736
2320	23.2000		245	755
2330	23.3000		254	746
2340	23.4000		235	765
2350	23.5000		236	764
2360	23.6000		234	766
2370	23.7000		241	759
2380	23.8000		239	761
2390	23.9000		253	747
2400	24.0000		255	745
2410	24.1000		240	760
2420	24.2000		243	757
2430	24.3000		244	756
2440	24.4000		237	763
2450	24.5000		234	766
2460	24.6000		222	778
2470	24.7000		234	766
2480	24.8000		232	768
2490	24.9000		248	752
2500	25.0000		246	754
2510	25.1000		254	746
2520	25.2000		262	738
2530	25.3000		267	733
2540	25.4000		256	744
2550	25.5000		271	729
2560	25.6000		251	749
2570	25.7000		253	747
2580	25.8000		250	750
2590	25.9000		250	750
2600	26.0000		239	761
2610	26.1000		242	758
2620	26.2000		254	746
2630	26.3000		247	753
2640	26.4000		266	734
2650	26.5000		260	740
2660	26.6000		272	728
2670	26.7000		261	739
2680	26.8000		264	736
2690	26.9000		261	739
2700	27.0000		272	728
2710	27.1000		256	744
2720	27.2000		243	757
2730	27.3000		244	756
2740	27.4000		252	748
2750	27.5000		252	748
2760	27.6000		252	748
2770	27.7000		240	760
2780	27.8000		239	761
2790	27.9000		243	757
2800	28.0000		239	761
2810	28.1000		224	776
2820	28.2000		236	764
2830	28.3000		238	762
2840	28.4000		254	746
2850	28.5000		244	756
2860	28.6000		254	746
2870	28.7000		264	736
2880	28.8000		257	743
2890	28.9000		256	744
2900	29.0000		276	724
2910	29.1000		255	745
2920	29.2000		260	740
2930	29.3000		250	750
2940	29.4000		260	740
2950	29.5000		249	751
2960	29.6000		247	753
2970	29.7000		243	757
2980	29.8000		243	757
2990	29.9000		249	751
3000	30.0000		242	758
3010	30.1000		233	767
3020	30.2000		262	738
3030	30.3000		249	751
3040	30.4000		256	744
3050	30.5000		250	750
3060	30.6000		263	737
3070	30.7000		244	756
3080	30.8000		260	740
3090	30.9000		252	748
3100	31.0000		245	755
3110	31.1000		257	743
3120	31.2000		247	753
3130	31.3000		236	764
3140	31.4000		234	766
3150	31.5000		243	757
3160	31.6000		255	745
3170	31.7000		261	739
3180	31.8000		274	726
3190	31.9000		260	740
3200	32.0000		248	752
3210	32.1000		237	763
3220	32.2000		238	762
3230	32.3000		237	763
3240	32.4000		240	760
3250	32.5000		247	753
3260	32.6000		246	754
3270	32.7000		256	744
3280	32.8000		266	734
3290	32.9000		260	740
3300	33.0000		273	727
3310	33.1000		261	739
3320	33.2000		253	747
3330	33.3000		251	749
3340	33.4000		251	749
3350	33.5000		242	758
3360	33.6000		248	752
3370	33.7000		247	753
3380	33.8000		231	769
3390	33.9000		236	764
3400	34.0000		240	760
3410	34.1000		253	747
3420	34.2000		233	767
3430	34.3000		222	778
3440	34.4000		221	779
3450	34.5000		221	779
3460	34.6000		221	779
3470	34.7000		223	777
3480	34.8000		249	751
3490	34.9000		247	753
3500	35.0000		238	762
3510	35.1000		246	754
3520	35.2000		244	756
3530	35.3000		234	766
3540	35.4000		231	769
3550	35.5000		227	773
3560	35.6000		236	764
3570	35.7000		268	732
3580	35.8000		262	738
3590	35.9000		250	750
3600	36.0000		246	754
3610	36.1000		266	734
3620	36.2000		272	728
3630	36.3000		261	739
3640	36.4000		252	748
3650	36.5000		247	753
3660	36.6000		269	731
3670	36.7000		254	746
3680	36.8000		254	746
3690	36.9000		248	752
3700	37.0000		251	749
3710	37.1000		253	747
3720	37.2000		259	741
3730	37.3000		256	744
3740	37.4000		263	737
3750	37.5000		264	736
3760	37.6000		252	748
3770	37.7000		241	759
3780	37.8000		245	755
3790	37.9000		247	753
3800	38.0000		240	760
3810	38.1000		233	767
3820	38.2000		240	760
3830	38.3000		230	770
3840	38.4000		234	766
3850	38.5000		248	752
3860	38.6000		251	749
3870	38.7000		244	756
3880	38.8000		249	751
3890	38.9000		265	735
3900	39.0000		257	743
3910	39.1000		260	740
3920	39.2000		246	754
3930	39.3000		238	762
3940	39.4000		249	751
3950	39.5000		257	743
3960	39.6000		270	730
3970	39.7000		255	745
3980	39.8000		245	755
3990	39.9000		256	744
4000	40.0000		256	744
4010	40.1000		243	757
4020	40.2000		246	754
4030	40.3000		252	748
4040	40.4000		264	736
4050	40.5000		257	743
4060	40.6000		258	742
4070	40.7000		269	731
4080	40.8000		256	744
4090	40.9000		257	743
4100	41.0000		285	715
4110	41.1000		285	715
4120	41.2000		277	723
4130	41.3000		254	746
4140	41.4000		234	766
4150	41.5000		235	765
4160	41.6000		234	766
4170	41.7000		244	756
4180	41.8000		246	754
4190	41.9000		246	754
4200	42.0000		249	751
4210	42.1000		243	757
4220	42.2000		238	762
4230	42.3000		254	746
4240	42.4000		240	760
4250	42.5000		238	762
4260	42.6000		246	754
4270	42.7000		245	755
4280	42.8000		261	739
4290	42.9000		272	728
4300	43.0000		279	721
4310	43.1000		281	719
4320	43.2000		287	713
4330	43.3000		299	701
4340	43.4000		292	708
4350	43.5000		263	737
4360	43.6000		266	734
4370	43.7000		256	744
4380	43.8000		250	750
4390	43.9000		275	725
4400	44.0000		264	736
4410	44.1000		276	724
4420	44.2000		266	734
4430	44.3000		262	738
4440	44.4000		247	753
4450	44.5000		255	745
4460	44.6000		254	746
4470	44.7000		234	766
