# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		999	1
30	0.3000		997	3
40	0.4000		995	5
50	0.5000		995	5
60	0.6000		994	6
70	0.7000		993	7
80	0.8000		989	11
90	0.9000		984	16
100	1.0000		980	20
110	1.1000		977	23
120	1.2000		976	24
130	1.3000		968	32
140	1.4000		967	33
150	1.5000		962	38
160	1.6000		954	46
170	1.7000		947	53
180	1.8000		944	56
190	1.9000		937	63
200	2.0000		936	64
210	2.1000		930	70
220	2.2000		930	70
230	2.3000		919	81
240	2.4000		919	81
250	2.5000		921	79
260	2.6000		909	91
270	2.7000		909	91
280	2.8000		905	95
290	2.9000		899	101
300	3.0000		884	116
310	3.1000		860	140
320	3.2000		842	158
330	3.3000		828	172
340	3.4000		818	182
350	3.5000		803	197
360	3.6000		792	208
370	3.7000		777	223
380	3.8000		753	247
390	3.9000		753	247
400	4.0000		743	257
410	4.1000		740	260
420	4.2000		737	263
430	4.3000		721	279
440	4.4000		716	284
450	4.5000		706	294
460	4.6000		695	305
470	4.7000		673	327
480	4.8000		666	334
490	4.9000		653	347
500	5.0000		645	355
510	5.1000		621	379
520	5.2000		598	402
530	5.3000		577	423
540	5.4000		567	433
550	5.5000		550	450
560	5.6000		529	471
570	5.7000		524	476
580	5.8000		511	489
590	5.9000		493	507
600	6.0000		481	519
610	6.1000		452	548
620	6.2000		452	548
630	6.3000		423	577
640	6.4000		411	589
650	6.5000		394	606
660	6.6000		377	623
670	6.7000		371	629
680	6.8000		355	645
690	6.9000		366	634
700	7.0000		363	637
710	7.1000		357	643
720	7.2000		329	671
730	7.3000		305	695
740	7.4000		306	694
750	7.5000		298	702
760	7.6000		303	697
770	7.7000		313	687
780	7.8000		314	686
790	7.9000		319	681
800	8.0000		279	721
810	8.1000		285	715
820	8.2000		268	732
830	8.3000		263	737
840	8.4000		257	743
850	8.5000		248	752
860	8.6000		241	759
870	8.7000		251	749
880	8.8000		247	753
890	8.9000		248	752
900	9.0000		241	759
910	9.1000		256	744
920	9.2000		243	757
930	9.3000		255	745
940	9.4000		250	750
950	9.5000		260	740
960	9.6000		262	738
970	9.7000		260	740
980	9.8000		270	730
990	9.9000		274	726
1000	10.0000		259	741
1010	10.1000		263	737
1020	10.2000		254	746
1030	10.3000		244	756
1040	10.4000		246	754
1050	10.5000		263	737
1060	10.6000		274	726
1070	10.7000		282	718
1080	10.8000		265	735
1090	10.9000		257	743
1100	11.0000		252	748
1110	11.1000		264	736
1120	11.2000		251	749
1130	11.3000		247	753
1140	11.4000		254	746
1150	11.5000		258	742
1160	11.6000		249	751
1170	11.7000		234	766
1180	11.8000		237	763
1190	11.9000		225	775
1200	12.0000		249	751
1210	12.1000		238	762
1220	12.2000		233	767
1230	12.3000		241	759
1240	12.4000		236	764
1250	12.5000		255	745
1260	12.6000		254	746
1270	12.7000		255	745
1280	12.8000		252	748
1290	12.9000		258	742
1300	13.0000		260	740
1310	13.1000		244	756
1320	13.2000		263	737
1330	13.3000		253	747
1340	13.4000		252	748
1350	13.5000		254	746
1360	13.6000		259	741
1370	13.7000		271	729
1380	13.8000		255	745
1390	13.9000		255	745
1400	14.0000		262	738
1410	14.1000		268	732
1420	14.2000		270	730
1430	14.3000		247	753
1440	14.4000		247	753
1450	14.5000		247	753
1460	14.6000		260	740
1470	14.7000		250	750
1480	14.8000		265	735
1490	14.9000		272	728
1500	15.0000		254	746
1510	15.1000		254	746
1520	15.2000		254	746
1530	15.3000		244	756
1540	15.4000		236	764
1550	15.5000		242	758
1560	15.6000		258	742
1570	15.7000		276	724
1580	15.8000		268	732
1590	15.9000		265	735
1600	16.0000		264	736
1610	16.1000		255	745
1620	16.2000		258	742
1630	16.3000		245	755
1640	16.4000		241	759
1650	16.5000		243	757
1660	16.6000		251	749
1670	16.7000		258	742
1680	16.8000		262	738
1690	16.9000		252	748
1700	17.0000		262	738
1710	17.1000		277	723
1720	17.2000		269	731
1730	17.3000		272	728
1740	17.4000		288	712
1750	17.5000		288	712
1760	17.6000		275	725
1770	17.7000		277	723
1780	17.8000		259	741
1790	17.9000		268	732
1800	18.0000		263	737
1810	18.1000		273	727
1820	18.2000		275	725
1830	18.3000		278	722
1840	18.4000		271	729
1850	18.5000		270	730
1860	18.6000		271	729
1870	18.7000		282	718
1880	18.8000		284	716
1890	18.9000		278	722
1900	19.0000		271	729
1910	19.1000		283	717
1920	19.2000		275	725
1930	19.3000		271	729
1940	19.4000		277	723
1950	19.5000		269	731
1960	19.6000		279	721
1970	19.7000		295	705
1980	19.8000		290	710
1990	19.9000		297	703
2000	20.0000		286	714
2010	20.1000		283	717
2020	20.2000		263	737
2030	20.3000		267	733
2040	20.4000		266	734
2050	20.5000		275	725
2060	20.6000		270	730
2070	20.7000		271	729
2080	20.8000		285	715
2090	20.9000		263	737
2100	21.0000		271	729
2110	21.1000		260	740
2120	21.2000		256	744
2130	21.3000		250	750
2140	21.4000		268	732
2150	21.5000		291	709
2160	21.6000		287	713
2170	21.7000		271	729
2180	21.8000		287	713
2190	21.9000		285	715
2200	22.0000		276	724
2210	22.1000		271	729
2220	22.2000		260	740
2230	22.3000		252	748
2240	22.4000		256	744
2250	22.5000		263	737
2260	22.6000		265	735
2270	22.7000		272	728
2280	22.8000		277	723
2290	22.9000		276	724
2300	23.0000		272	728
2310	23.1000		259	741
2320	23.2000		239	761
2330	23.3000		229	771
2340	23.4000		232	768
2350	23.5000		232	768
2360	23.6000		236	764
2370	23.7000		254	746
2380	23.8000		234	766
2390	23.9000		244	756
2400	24.0000		238	762
2410	24.1000		249	751
2420	24.2000		245	755
2430	24.3000		245	755
2440	24.4000		247	753
2450	24.5000		248	752
2460	24.6000		250	750
2470	24.7000		245	755
2480	24.8000		242	758
2490	24.9000		236	764
2500	25.0000		247	753
2510	25.1000		250	750
2520	25.2000		249	751
2530	25.3000		253	747
2540	25.4000		242	758
2550	25.5000		234	766
2560	25.6000		237	763
2570	25.7000		237	763
2580	25.8000		261	739
2590	25.9000		272	728
2600	26.0000		273	727
2610	26.1000		279	721
2620	26.2000		261	739
2630	26.3000		248	752
2640	26.4000		253	747
2650	26.5000		254	746
2660	26.6000		249	751
2670	26.7000		249	751
2680	26.8000		251	749
2690	26.9000		259	741
2700	27.0000		247	753
2710	27.1000		245	755
2720	27.2000		233	767
2730	27.3000		236	764
2740	27.4000		222	778
2750	27.5000		232	768
2760	27.6000		239	761
2770	27.7000		242	758
2780	27.8000		243	757
2790	27.9000		242	758
2800	28.0000		237	763
2810	28.1000		251	749
2820	28.2000		257	743
2830	28.3000		247	753
2840	28.4000		250	750
2850	28.5000		258	742
2860	28.6000		257	743
2870	28.7000		241	759
2880	28.8000		249	751
2890	28.9000		254	746
2900	29.0000		247	753
2910	29.1000		234	766
2920	29.2000		238	762
2930	29.3000		251	749
2940	29.4000		250	750
2950	29.5000		244	756
2960	29.6000		245	755
2970	29.7000		248	752
2980	29.8000		273	727
2990	29.9000		265	735
3000	30.0000		258	742
3010	30.1000		250	750
3020	30.2000		246	754
3030	30.3000		242	758
3040	30.4000		249	751
3050	30.5000		249	751
3060	30.6000		257	743
3070	30.7000		260	740
3080	30.8000		245	755
3090	30.9000		256	744
3100	31.0000		255	745
3110	31.1000		264	736
3120	31.2000		271	729
3130	31.3000		264	736
3140	31.4000		264	736
3150	31.5000		252	748
3160	31.6000		258	742
3170	31.7000		254	746
3180	31.8000		256	744
3190	31.9000		267	733
3200	32.0000		274	726
3210	32.1000		253	747
3220	32.2000		240	760
3230	32.3000		227	773
3240	32.4000		244	756
3250	32.5000		249	751
3260	32.6000		246	754
3270	32.7000		252	748
3280	32.8000		228	772
3290	32.9000		230	770
3300	33.0000		234	766
3310	33.1000		216	784
3320	33.2000		220	780
3330	33.3000		226	774
3340	33.4000		229	771
3350	33.5000		237	763
3360	33.6000		242	758
3370	33.7000		245	755
3380	33.8000		240	760
3390	33.9000		236	764
3400	34.0000		248	752
3410	34.1000		236	764
3420	34.2000		228	772
3430	34.3000		233	767
3440	34.4000		231	769
3450	34.5000		228	772
3460	34.6000		226	774
3470	34.7000		238	762
3480	34.8000		248	752
3490	34.9000		241	759
3500	35.0000		255	745
3510	35.1000		249	751
3520	35.2000		251	749
3530	35.3000		258	742
3540	35.4000		247	753
3550	35.5000		241	759
3560	35.6000		263	737
3570	35.7000		270	730
3580	35.8000		266	734
3590	35.9000		266	734
3600	36.0000		268	732
3610	36.1000		274	726
3620	36.2000		302	698
3630	36.3000		290	710
3640	36.4000		292	708
3650	36.5000		291	709
3660	36.6000		283	717
3670	36.7000		268	732
3680	36.8000		278	722
3690	36.9000		264	736
3700	37.0000		264	736
3710	37.1000		264	736
3720	37.2000		274	726
3730	37.3000		279	721
3740	37.4000		286	714
3750	37.5000		281	719
3760	37.6000		282	718
3770	37.7000		284	716
3780	37.8000		290	710
3790	37.9000		289	711
3800	38.0000		271	729
3810	38.1000		270	730
3820	38.2000		268	732
3830	38.3000		265	735
3840	38.4000		254	746
3850	38.5000		250	750
3860	38.6000		260	740
3870	38.7000		253	747
3880	38.8000		232	768
3890	38.9000		238	762
3900	39.0000		243	757
3910	39.1000		240	760
3920	39.2000		253	747
3930	39.3000		267	733
3940	39.4000		261	739
3950	39.5000		264	736
3960	39.6000		278	722
3970	39.7000		281	719
3980	39.8000		280	720
3990	39.9000		278	722
4000	40.0000		239	761
4010	40.1000		250	750
4020	40.2000		256	744
4030	40.3000		239	761
4040	40.4000		239	761
4050	40.5000		249	751
4060	40.6000		247	753
4070	40.7000		259	741
4080	40.8000		265	735
4090	40.9000		271	729
4100	41.0000		256	744
4110	41.1000		259	741
4120	41.2000		264	736
4130	41.3000		262	738
4140	41.4000		259	741
4150	41.5000		254	746
4160	41.6000		254	746
4170	41.7000		263	737
4180	41.8000		249	751
4190	41.9000		236	764
4200	42.0000		239	761
4210	42.1000		225	775
4220	42.2000		227	773
4230	42.3000		231	769
4240	42.4000		238	762
4250	42.5000		237	763
4260	42.6000		252	748
4270	42.7000		250	750
4280	42.8000		247	753
4290	42.9000		250	750
4300	43.0000		235	765
4310	43.1000		220	780
4320	43.2000		236	764
4330	43.3000		246	754
4340	43.4000		237	763
4350	43.5000		246	754
4360	43.6000		239	761
4370	43.7000		240	760
4380	43.8000		229	771
4390	43.9000		212	788
4400	44.0000		235	765
4410	44.1000		250	750
4420	44.2000		254	746
4430	44.3000		256	744
4440	44.4000		247	753
4450	44.5000		252	748
4460	44.6000		257	743
4470	44.7000		255	745
