# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Relz	Step	Time	sigma	R0
0	109	1.0900	3
1	739	7.3900	7
2	61	0.6100	3
3	52	0.5200	3
4	106	1.0600	6
5	1139	11.3900	19
6	579	5.7900	7
7	169	1.6900	7
8	4	0.0400	1
9	118	1.1800	6
10	195	1.9500	4
11	255	2.5500	8
12	126	1.2600	4
13	909	9.0900	15
14	104	1.0400	1
15	134	1.3400	5
16	1446	14.4600	8
17	336	3.3600	9
18	1861	18.6100	16
19	1618	16.1800	24
20	375	3.7500	14
21	559	5.5900	16
22	264	2.6400	12
23	484	4.8400	5
24	481	4.8100	10
25	19	0.1900	2
26	1551	15.5100	19
27	40	0.4000	2
28	377	3.7700	11
29	369	3.6900	15
30	411	4.1100	14
31	145	1.4500	4
32	264	2.6400	10
33	296	2.9600	15
34	1090	10.9000	18
35	1278	12.7800	13
36	445	4.4500	10
37	439	4.3900	11
38	91	0.9100	4
39	973	9.7300	17
40	290	2.9000	11
41	243	2.4300	8
42	1013	10.1300	20
43	408	4.0800	12
44	1662	16.6200	17
45	640	6.4000	12
46	170	1.7000	4
47	39	0.3900	2
48	684	6.8400	13
49	119	1.1900	8
50	145	1.4500	2
51	185	1.8500	9
52	65	0.6500	3
53	74	0.7400	6
54	1321	13.2100	20
55	1905	19.0500	8
56	181	1.8100	6
57	23	0.2300	1
58	983	9.8300	11
59	207	2.0700	6
60	445	4.4500	10
61	1166	11.6600	19
62	706	7.0600	13
63	54	0.5400	5
64	100	1.0000	5
65	181	1.8100	5
66	207	2.0700	8
67	73	0.7300	9
68	108	1.0800	5
69	577	5.7700	13
70	18	0.1800	2
71	447	4.4700	9
72	831	8.3100	13
73	60	0.6000	4
74	547	5.4700	14
75	810	8.1000	11
76	163	1.6300	7
77	49	0.4900	3
78	1638	16.3800	22
79	84	0.8400	3
80	537	5.3700	9
81	303	3.0300	8
82	239	2.3900	8
83	205	2.0500	6
84	1048	10.4800	17
85	638	6.3800	12
86	810	8.1000	18
87	145	1.4500	5
88	1417	14.1700	16
89	20	0.2000	1
90	232	2.3200	10
91	1054	10.5400	20
92	1001	10.0100	18
93	969	9.6900	10
94	984	9.8400	17
95	99	0.9900	3
96	626	6.2600	16
97	881	8.8100	13
98	190	1.9000	7
99	425	4.2500	8
100	786	7.8600	17
101	308	3.0800	11
102	563	5.6300	7
103	430	4.3000	15
104	928	9.2800	18
105	179	1.7900	12
106	295	2.9500	7
107	686	6.8600	8
108	90	0.9000	4
109	111	1.1100	5
110	338	3.3800	15
111	631	6.3100	12
112	881	8.8100	11
113	812	8.1200	8
114	186	1.8600	3
115	926	9.2600	14
116	859	8.5900	16
117	94	0.9400	2
