# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Relz	Step	Time	sigma	R0
0	77	0.7700	2
1	282	2.8200	12
2	401	4.0100	8
3	69	0.6900	3
4	268	2.6800	3
5	253	2.5300	5
6	407	4.0700	11
7	152	1.5200	7
8	17	0.1700	1
9	7	0.0700	1
10	97	0.9700	5
11	33	0.3300	1
12	82	0.8200	9
13	177	1.7700	4
14	21	0.2100	3
15	42	0.4200	3
16	62	0.6200	4
17	264	2.6400	11
18	47	0.4700	4
19	4	0.0400	1
20	132	1.3200	6
21	57	0.5700	4
22	147	1.4700	4
23	174	1.7400	8
24	121	1.2100	5
25	50	0.5000	2
26	382	3.8200	13
27	33	0.3300	2
28	206	2.0600	9
29	103	1.0300	7
30	44	0.4400	4
31	37	0.3700	2
32	43	0.4300	6
33	4	0.0400	2
34	66	0.6600	3
35	166	1.6600	9
36	15	0.1500	2
37	142	1.4200	4
38	30	0.3000	1
39	62	0.6200	2
40	31	0.3100	1
41	211	2.1100	6
42	18	0.1800	2
43	7	0.0700	1
44	17	0.1700	1
45	27	0.2700	3
46	103	1.0300	9
47	18	0.1800	1
48	12	0.1200	1
49	91	0.9100	4
50	45	0.4500	4
51	7	0.0700	2
52	117	1.1700	4
53	84	0.8400	4
54	420	4.2000	15
55	23	0.2300	3
56	66	0.6600	2
57	51	0.5100	1
58	274	2.7400	13
59	219	2.1900	11
60	131	1.3100	7
61	97	0.9700	3
62	59	0.5900	6
63	7	0.0700	1
64	10	0.1000	1
65	5	0.0500	2
66	156	1.5600	4
67	138	1.3800	2
68	141	1.4100	6
69	147	1.4700	3
70	26	0.2600	1
71	68	0.6800	4
72	15	0.1500	1
73	37	0.3700	3
74	47	0.4700	1
75	19	0.1900	2
76	117	1.1700	4
77	425	4.2500	15
78	223	2.2300	8
79	56	0.5600	6
80	172	1.7200	6
81	53	0.5300	3
82	48	0.4800	3
83	160	1.6000	5
84	294	2.9400	8
85	165	1.6500	2
86	29	0.2900	3
87	29	0.2900	2
88	21	0.2100	3
89	31	0.3100	3
90	115	1.1500	2
91	131	1.3100	6
92	83	0.8300	5
93	41	0.4100	3
94	94	0.9400	8
95	307	3.0700	4
96	179	1.7900	5
97	17	0.1700	1
98	98	0.9800	2
99	129	1.2900	4
100	459	4.5900	7
101	55	0.5500	5
102	8	0.0800	1
103	15	0.1500	1
104	6	0.0600	1
105	162	1.6200	8
106	46	0.4600	4
107	217	2.1700	8
108	39	0.3900	1
109	424	4.2400	9
110	28	0.2800	4
111	55	0.5500	3
112	58	0.5800	1
113	100	1.0000	3
114	202	2.0200	4
115	15	0.1500	1
116	29	0.2900	2
117	90	0.9000	3
118	78	0.7800	3
119	182	1.8200	4
120	21	0.2100	2
121	26	0.2600	1
122	59	0.5900	3
123	18	0.1800	2
124	19	0.1900	2
125	190	1.9000	7
126	242	2.4200	10
127	79	0.7900	6
128	15	0.1500	2
129	271	2.7100	7
130	93	0.9300	2
131	299	2.9900	11
132	56	0.5600	3
133	89	0.8900	10
134	3	0.0300	2
135	9	0.0900	1
136	81	0.8100	2
137	167	1.6700	10
138	25	0.2500	2
139	91	0.9100	3
140	120	1.2000	7
141	254	2.5400	8
142	17	0.1700	4
143	18	0.1800	2
144	100	1.0000	4
145	126	1.2600	9
146	126	1.2600	6
147	67	0.6700	7
148	114	1.1400	7
149	103	1.0300	3
150	53	0.5300	2
151	73	0.7300	3
152	204	2.0400	11
153	164	1.6400	12
154	199	1.9900	12
155	18	0.1800	2
156	73	0.7300	7
157	184	1.8400	6
158	27	0.2700	1
159	68	0.6800	1
160	18	0.1800	3
161	24	0.2400	4
162	14	0.1400	1
163	262	2.6200	7
164	31	0.3100	4
165	72	0.7200	1
166	355	3.5500	6
167	264	2.6400	6
168	296	2.9600	6
169	115	1.1500	4
170	229	2.2900	7
171	7	0.0700	3
172	177	1.7700	4
173	14	0.1400	1
174	124	1.2400	3
175	315	3.1500	10
176	189	1.8900	9
177	39	0.3900	5
178	7	0.0700	2
179	100	1.0000	3
180	134	1.3400	5
181	443	4.4300	10
182	56	0.5600	4
183	199	1.9900	6
184	55	0.5500	3
185	99	0.9900	2
186	88	0.8800	4
187	152	1.5200	9
188	21	0.2100	1
189	2	0.0200	1
190	18	0.1800	1
191	61	0.6100	3
192	1	0.0100	1
193	206	2.0600	9
194	7	0.0700	2
195	474	4.7400	7
196	81	0.8100	4
197	114	1.1400	5
198	27	0.2700	1
199	48	0.4800	2
200	34	0.3400	2
201	46	0.4600	2
202	67	0.6700	3
203	110	1.1000	5
204	14	0.1400	1
205	209	2.0900	4
206	62	0.6200	3
207	279	2.7900	11
208	146	1.4600	1
209	24	0.2400	2
210	443	4.4300	18
211	123	1.2300	5
212	8	0.0800	2
213	95	0.9500	4
214	15	0.1500	1
215	68	0.6800	3
216	5	0.0500	1
217	4	0.0400	1
218	27	0.2700	1
219	264	2.6400	7
220	111	1.1100	4
221	164	1.6400	6
222	522	5.2200	11
223	64	0.6400	2
224	3	0.0300	1
225	170	1.7000	4
226	89	0.8900	6
227	224	2.2400	7
228	67	0.6700	4
229	46	0.4600	1
230	402	4.0200	9
231	54	0.5400	3
232	8	0.0800	1
233	67	0.6700	2
234	92	0.9200	7
235	46	0.4600	3
236	37	0.3700	3
237	269	2.6900	9
238	60	0.6000	3
239	85	0.8500	4
240	191	1.9100	5
241	78	0.7800	2
242	297	2.9700	11
243	162	1.6200	5
244	129	1.2900	8
245	30	0.3000	1
246	165	1.6500	6
247	27	0.2700	1
248	85	0.8500	4
249	231	2.3100	9
250	372	3.7200	12
251	145	1.4500	6
252	116	1.1600	4
253	216	2.1600	11
254	7	0.0700	1
255	102	1.0200	5
256	21	0.2100	1
257	62	0.6200	1
258	102	1.0200	9
259	7	0.0700	2
260	29	0.2900	2
261	228	2.2800	9
262	136	1.3600	6
263	149	1.4900	8
264	21	0.2100	2
265	105	1.0500	7
266	27	0.2700	1
267	187	1.8700	5
268	350	3.5000	9
269	91	0.9100	6
270	89	0.8900	3
271	33	0.3300	2
272	85	0.8500	3
273	122	1.2200	8
274	145	1.4500	11
275	36	0.3600	1
276	1	0.0100	1
277	60	0.6000	2
278	169	1.6900	12
279	236	2.3600	12
280	14	0.1400	1
281	139	1.3900	11
282	162	1.6200	9
283	53	0.5300	4
284	41	0.4100	3
285	177	1.7700	6
286	54	0.5400	4
287	147	1.4700	6
288	9	0.0900	2
289	58	0.5800	4
290	168	1.6800	5
291	193	1.9300	6
292	17	0.1700	2
293	107	1.0700	5
294	30	0.3000	3
295	70	0.7000	5
296	177	1.7700	9
297	73	0.7300	4
298	33	0.3300	2
299	118	1.1800	6
300	71	0.7100	2
301	346	3.4600	7
302	71	0.7100	2
303	78	0.7800	3
304	51	0.5100	2
305	46	0.4600	1
306	38	0.3800	1
307	105	1.0500	7
308	127	1.2700	4
309	150	1.5000	7
310	55	0.5500	4
311	102	1.0200	4
312	85	0.8500	4
313	18	0.1800	1
314	50	0.5000	3
315	94	0.9400	3
316	158	1.5800	9
317	177	1.7700	3
318	59	0.5900	4
319	147	1.4700	7
320	22	0.2200	1
321	74	0.7400	6
322	85	0.8500	5
323	156	1.5600	7
324	101	1.0100	3
325	203	2.0300	7
326	90	0.9000	3
327	104	1.0400	5
328	21	0.2100	3
329	323	3.2300	7
330	56	0.5600	2
331	95	0.9500	5
332	66	0.6600	2
333	33	0.3300	1
334	135	1.3500	6
335	206	2.0600	5
336	6	0.0600	1
337	3	0.0300	1
338	75	0.7500	5
339	338	3.3800	16
340	228	2.2800	5
341	96	0.9600	6
342	107	1.0700	6
343	26	0.2600	1
344	173	1.7300	8
345	77	0.7700	3
346	106	1.0600	8
347	47	0.4700	2
348	18	0.1800	1
349	26	0.2600	4
350	211	2.1100	7
351	191	1.9100	5
352	133	1.3300	3
353	173	1.7300	3
354	233	2.3300	6
355	255	2.5500	8
356	25	0.2500	3
357	9	0.0900	1
358	121	1.2100	4
359	393	3.9300	10
360	17	0.1700	2
361	55	0.5500	2
362	4	0.0400	1
363	158	1.5800	11
364	39	0.3900	1
365	1	0.0100	1
366	84	0.8400	2
367	55	0.5500	1
368	360	3.6000	6
369	7	0.0700	1
370	168	1.6800	4
371	176	1.7600	3
372	71	0.7100	2
373	142	1.4200	4
374	32	0.3200	2
375	128	1.2800	4
376	225	2.2500	2
377	11	0.1100	2
378	124	1.2400	3
379	47	0.4700	2
380	257	2.5700	10
381	21	0.2100	2
382	3	0.0300	1
383	85	0.8500	6
384	39	0.3900	2
385	18	0.1800	3
386	128	1.2800	7
387	200	2.0000	7
388	11	0.1100	1
389	22	0.2200	1
390	38	0.3800	4
391	158	1.5800	6
392	78	0.7800	4
393	38	0.3800	1
394	6	0.0600	2
395	13	0.1300	2
396	38	0.3800	2
397	34	0.3400	1
398	123	1.2300	6
399	183	1.8300	8
400	112	1.1200	6
401	71	0.7100	2
402	9	0.0900	1
403	15	0.1500	3
404	393	3.9300	7
405	104	1.0400	5
406	116	1.1600	7
407	94	0.9400	4
408	199	1.9900	8
409	25	0.2500	1
410	175	1.7500	7
411	33	0.3300	3
412	164	1.6400	4
413	74	0.7400	3
414	133	1.3300	5
415	49	0.4900	2
416	225	2.2500	9
417	47	0.4700	3
418	97	0.9700	3
419	1	0.0100	1
420	153	1.5300	3
421	141	1.4100	9
422	38	0.3800	5
423	90	0.9000	5
424	109	1.0900	8
425	77	0.7700	2
426	56	0.5600	3
427	179	1.7900	4
428	21	0.2100	1
429	266	2.6600	7
430	68	0.6800	3
431	24	0.2400	3
432	164	1.6400	11
433	61	0.6100	3
434	25	0.2500	3
435	149	1.4900	6
436	14	0.1400	2
437	15	0.1500	1
438	55	0.5500	4
439	72	0.7200	3
440	48	0.4800	5
441	23	0.2300	3
442	45	0.4500	2
443	130	1.3000	5
444	64	0.6400	2
445	11	0.1100	1
446	308	3.0800	15
447	97	0.9700	3
448	63	0.6300	5
449	48	0.4800	2
450	56	0.5600	7
451	40	0.4000	1
452	219	2.1900	9
453	107	1.0700	1
454	41	0.4100	4
455	126	1.2600	3
456	131	1.3100	6
457	125	1.2500	5
458	155	1.5500	5
459	103	1.0300	7
460	66	0.6600	1
461	241	2.4100	7
462	35	0.3500	1
463	32	0.3200	2
464	167	1.6700	7
465	12	0.1200	1
466	74	0.7400	5
467	144	1.4400	6
468	315	3.1500	7
469	178	1.7800	7
470	252	2.5200	7
471	190	1.9000	12
472	53	0.5300	3
473	8	0.0800	1
474	13	0.1300	1
475	67	0.6700	3
476	80	0.8000	2
477	43	0.4300	3
478	142	1.4200	5
479	140	1.4000	9
480	374	3.7400	5
481	47	0.4700	1
482	163	1.6300	6
483	41	0.4100	3
