# Step	Time	mean_S	stderr_S	mean_I	stderr_I
49800	498.0000	985.660000	6.912517	14.340000	6.912517
49900	499.0000	986.060000	6.770076	13.940000	6.770076
50000	500.0000	986.200000	6.688498	13.800000	6.688498
50100	501.0000	986.640000	6.416776	13.360000	6.416776
50200	502.0000	987.320000	6.121793	12.680000	6.121793
50300	503.0000	986.880000	6.310350	13.120000	6.310350
50400	504.0000	987.120000	6.181368	12.880000	6.181368
50500	505.0000	987.740000	5.885291	12.260000	5.885291
50600	506.0000	988.280000	5.636952	11.720000	5.636952
50700	507.0000	986.720000	6.384170	13.280000	6.384170
50800	508.0000	987.040000	6.293804	12.960000	6.293804
50900	509.0000	988.380000	5.677386	11.620000	5.677386
51000	510.0000	987.600000	6.109861	12.400000	6.109861
51100	511.0000	987.360000	6.157386	12.640000	6.157386
51200	512.0000	987.560000	6.056148	12.440000	6.056148
51300	513.0000	987.420000	6.044706	12.580000	6.044706
51400	514.0000	988.500000	5.546116	11.500000	5.546116
51500	515.0000	987.500000	6.112103	12.500000	6.112103
51600	516.0000	988.060000	5.822536	11.940000	5.822536
51700	517.0000	987.960000	5.861396	12.040000	5.861396
51800	518.0000	987.680000	5.998963	12.320000	5.998963
51900	519.0000	987.940000	5.854257	12.060000	5.854257
52000	520.0000	988.220000	5.778463	11.780000	5.778463
52100	521.0000	988.240000	5.695160	11.760000	5.695160
52200	522.0000	987.360000	6.113249	12.640000	6.113249
52300	523.0000	987.420000	6.108099	12.580000	6.108099
52400	524.0000	987.600000	5.961208	12.400000	5.961208
52500	525.0000	987.640000	5.976605	12.360000	5.976605
52600	526.0000	987.800000	5.892096	12.200000	5.892096
52700	527.0000	988.040000	5.788469	11.960000	5.788469
52800	528.0000	988.080000	5.751858	11.920000	5.751858
52900	529.0000	987.780000	5.883012	12.220000	5.883012
53000	530.0000	988.520000	5.535358	11.480000	5.535358
53100	531.0000	987.360000	6.112005	12.640000	6.112005
53200	532.0000	986.680000	6.446173	13.320000	6.446173
53300	533.0000	986.240000	6.665707	13.760000	6.665707
53400	534.0000	986.660000	6.410966	13.340000	6.410966
53500	535.0000	987.200000	6.145633	12.800000	6.145633
53600	536.0000	986.540000	6.474887	13.460000	6.474887
53700	537.0000	986.520000	6.528721	13.480000	6.528721
53800	538.0000	986.840000	6.482984	13.160000	6.482984
53900	539.0000	987.060000	6.340878	12.940000	6.340878
54000	540.0000	986.760000	6.434815	13.240000	6.434815
54100	541.0000	986.800000	6.438820	13.200000	6.438820
54200	542.0000	988.680000	5.497013	11.320000	5.497013
54300	543.0000	987.760000	5.989294	12.240000	5.989294
54400	544.0000	987.280000	6.233782	12.720000	6.233782
54500	545.0000	988.200000	5.739826	11.800000	5.739826
54600	546.0000	988.020000	5.785256	11.980000	5.785256
54700	547.0000	987.620000	5.946218	12.380000	5.946218
54800	548.0000	987.700000	5.928389	12.300000	5.928389
54900	549.0000	987.320000	6.099012	12.680000	6.099012
55000	550.0000	987.140000	6.223183	12.860000	6.223183
55100	551.0000	987.020000	6.250599	12.980000	6.250599
55200	552.0000	986.660000	6.461864	13.340000	6.461864
55300	553.0000	986.620000	6.442105	13.380000	6.442105
55400	554.0000	986.520000	6.555745	13.480000	6.555745
55500	555.0000	986.760000	6.511993	13.240000	6.511993
55600	556.0000	986.700000	6.474828	13.300000	6.474828
55700	557.0000	985.260000	7.318787	14.740000	7.318787
55800	558.0000	985.840000	7.091085	14.160000	7.091085
55900	559.0000	986.540000	6.644951	13.460000	6.644951
56000	560.0000	986.420000	6.684974	13.580000	6.684974
56100	561.0000	986.580000	6.550303	13.420000	6.550303
56200	562.0000	985.740000	6.946758	14.260000	6.946758
56300	563.0000	986.440000	6.611515	13.560000	6.611515
56400	564.0000	986.320000	6.742251	13.680000	6.742251
56500	565.0000	987.420000	6.121182	12.580000	6.121182
56600	566.0000	987.640000	6.012637	12.360000	6.012637
56700	567.0000	986.440000	6.540102	13.560000	6.540102
56800	568.0000	986.120000	6.672249	13.880000	6.672249
56900	569.0000	986.820000	6.382457	13.180000	6.382457
57000	570.0000	985.840000	6.832766	14.160000	6.832766
57100	571.0000	985.380000	7.047774	14.620000	7.047774
57200	572.0000	985.100000	7.209563	14.900000	7.209563
57300	573.0000	985.900000	6.865056	14.100000	6.865056
57400	574.0000	984.920000	7.317914	15.080000	7.317914
57500	575.0000	984.640000	7.416455	15.360000	7.416455
57600	576.0000	985.660000	6.931644	14.340000	6.931644
57700	577.0000	986.040000	6.721248	13.960000	6.721248
57800	578.0000	985.200000	7.108980	14.800000	7.108980
57900	579.0000	986.060000	6.693962	13.940000	6.693962
58000	580.0000	986.400000	6.546083	13.600000	6.546083
58100	581.0000	986.600000	6.471970	13.400000	6.471970
58200	582.0000	987.300000	6.113150	12.700000	6.113150
58300	583.0000	987.220000	6.162940	12.780000	6.162940
58400	584.0000	987.100000	6.199306	12.900000	6.199306
58500	585.0000	986.640000	6.433771	13.360000	6.433771
58600	586.0000	986.140000	6.666154	13.860000	6.666154
58700	587.0000	986.080000	6.682565	13.920000	6.682565
58800	588.0000	987.260000	6.111289	12.740000	6.111289
58900	589.0000	987.080000	6.218157	12.920000	6.218157
59000	590.0000	987.020000	6.291740	12.980000	6.291740
59100	591.0000	986.860000	6.347347	13.140000	6.347347
59200	592.0000	986.440000	6.515039	13.560000	6.515039
59300	593.0000	985.960000	6.785099	14.040000	6.785099
59400	594.0000	985.260000	7.157810	14.740000	7.157810
59500	595.0000	984.660000	7.408946	15.340000	7.408946
59600	596.0000	984.220000	7.645929	15.780000	7.645929
59700	597.0000	984.440000	7.547193	15.560000	7.547193
59800	598.0000	984.220000	7.636507	15.780000	7.636507
59900	599.0000	984.700000	7.387896	15.300000	7.387896
60000	600.0000	984.460000	7.574600	15.540000	7.574600
60100	601.0000	984.600000	7.422776	15.400000	7.422776
60200	602.0000	985.360000	7.038679	14.640000	7.038679
60300	603.0000	985.020000	7.245384	14.980000	7.245384
60400	604.0000	985.340000	7.045998	14.660000	7.045998
60500	605.0000	985.260000	7.100355	14.740000	7.100355
60600	606.0000	985.860000	6.792703	14.140000	6.792703
60700	607.0000	985.260000	7.076881	14.740000	7.076881
60800	608.0000	985.260000	7.095904	14.740000	7.095904
60900	609.0000	986.180000	6.647868	13.820000	6.647868
61000	610.0000	986.620000	6.540024	13.380000	6.540024
61100	611.0000	987.340000	6.098302	12.660000	6.098302
61200	612.0000	986.440000	6.536064	13.560000	6.536064
61300	613.0000	986.760000	6.394220	13.240000	6.394220
61400	614.0000	987.440000	6.110395	12.560000	6.110395
61500	615.0000	987.200000	6.230698	12.800000	6.230698
61600	616.0000	987.040000	6.270053	12.960000	6.270053
61700	617.0000	987.440000	6.147465	12.560000	6.147465
61800	618.0000	987.480000	6.078173	12.520000	6.078173
61900	619.0000	987.480000	6.093816	12.520000	6.093816
62000	620.0000	987.400000	6.154608	12.600000	6.154608
62100	621.0000	986.420000	6.527792	13.580000	6.527792
62200	622.0000	987.560000	5.973418	12.440000	5.973418
62300	623.0000	987.200000	6.203160	12.800000	6.203160
62400	624.0000	987.300000	6.132748	12.700000	6.132748
62500	625.0000	986.800000	6.357106	13.200000	6.357106
62600	626.0000	987.200000	6.148886	12.800000	6.148886
62700	627.0000	986.500000	6.487480	13.500000	6.487480
62800	628.0000	986.980000	6.303998	13.020000	6.303998
62900	629.0000	986.200000	6.729160	13.800000	6.729160
63000	630.0000	986.060000	6.805963	13.940000	6.805963
63100	631.0000	985.940000	6.806021	14.060000	6.806021
63200	632.0000	986.640000	6.433833	13.360000	6.433833
63300	633.0000	986.700000	6.399266	13.300000	6.399266
63400	634.0000	986.000000	6.742225	14.000000	6.742225
63500	635.0000	986.000000	6.777551	14.000000	6.777551
63600	636.0000	986.140000	6.726545	13.860000	6.726545
63700	637.0000	984.900000	7.326459	15.100000	7.326459
63800	638.0000	985.000000	7.245854	15.000000	7.245854
63900	639.0000	985.560000	6.934676	14.440000	6.934676
64000	640.0000	985.940000	6.745334	14.060000	6.745334
64100	641.0000	986.280000	6.596001	13.720000	6.596001
64200	642.0000	986.020000	6.746228	13.980000	6.746228
64300	643.0000	985.880000	6.808620	14.120000	6.808620
64400	644.0000	986.380000	6.565905	13.620000	6.565905
64500	645.0000	985.680000	6.919563	14.320000	6.919563
64600	646.0000	985.660000	6.892118	14.340000	6.892118
64700	647.0000	986.940000	6.272506	13.060000	6.272506
64800	648.0000	986.080000	6.686933	13.920000	6.686933
64900	649.0000	986.480000	6.495490	13.520000	6.495490
65000	650.0000	986.700000	6.397453	13.300000	6.397453
65100	651.0000	986.720000	6.370811	13.280000	6.370811
65200	652.0000	986.440000	6.513319	13.560000	6.513319
65300	653.0000	987.080000	6.223044	12.920000	6.223044
65400	654.0000	987.080000	6.246525	12.920000	6.246525
65500	655.0000	986.620000	6.447877	13.380000	6.447877
65600	656.0000	986.180000	6.652981	13.820000	6.652981
65700	657.0000	985.760000	6.839857	14.240000	6.839857
65800	658.0000	986.100000	6.709709	13.900000	6.709709
65900	659.0000	986.580000	6.470431	13.420000	6.470431
66000	660.0000	986.560000	6.488708	13.440000	6.488708
66100	661.0000	986.860000	6.353960	13.140000	6.353960
66200	662.0000	987.220000	6.142852	12.780000	6.142852
66300	663.0000	987.140000	6.229094	12.860000	6.229094
66400	664.0000	987.080000	6.239028	12.920000	6.239028
66500	665.0000	986.820000	6.390661	13.180000	6.390661
66600	666.0000	986.380000	6.573516	13.620000	6.573516
66700	667.0000	985.560000	6.933291	14.440000	6.933291
66800	668.0000	985.680000	6.885140	14.320000	6.885140
66900	669.0000	985.880000	6.782368	14.120000	6.782368
67000	670.0000	985.760000	6.940407	14.240000	6.940407
67100	671.0000	985.920000	6.952688	14.080000	6.952688
67200	672.0000	985.600000	7.040170	14.400000	7.040170
67300	673.0000	985.420000	7.154304	14.580000	7.154304
67400	674.0000	984.760000	7.539313	15.240000	7.539313
67500	675.0000	985.320000	7.240245	14.680000	7.240245
67600	676.0000	985.320000	7.249576	14.680000	7.249576
67700	677.0000	985.660000	7.083649	14.340000	7.083649
67800	678.0000	986.100000	6.823386	13.900000	6.823386
67900	679.0000	986.800000	6.474195	13.200000	6.474195
68000	680.0000	987.020000	6.397092	12.980000	6.397092
68100	681.0000	988.240000	5.747525	11.760000	5.747525
68200	682.0000	987.800000	5.989457	12.200000	5.989457
68300	683.0000	987.500000	6.116159	12.500000	6.116159
68400	684.0000	986.980000	6.474658	13.020000	6.474658
68500	685.0000	987.260000	6.281771	12.740000	6.281771
68600	686.0000	987.480000	6.229108	12.520000	6.229108
68700	687.0000	986.820000	6.453011	13.180000	6.453011
68800	688.0000	987.140000	6.327275	12.860000	6.327275
68900	689.0000	987.800000	5.924660	12.200000	5.924660
69000	690.0000	988.000000	5.918986	12.000000	5.918986
69100	691.0000	987.880000	6.005374	12.120000	6.005374
69200	692.0000	987.620000	6.033367	12.380000	6.033367
69300	693.0000	987.940000	5.887302	12.060000	5.887302
69400	694.0000	988.220000	5.748759	11.780000	5.748759
69500	695.0000	988.120000	5.823033	11.880000	5.823033
69600	696.0000	988.220000	5.769110	11.780000	5.769110
69700	697.0000	988.840000	5.436128	11.160000	5.436128
69800	698.0000	989.580000	5.043260	10.420000	5.043260
69900	699.0000	988.780000	5.434430	11.220000	5.434430
70000	700.0000	989.040000	5.397181	10.960000	5.397181
70100	701.0000	989.600000	5.154260	10.400000	5.154260
70200	702.0000	989.460000	5.216375	10.540000	5.216375
70300	703.0000	989.900000	4.993696	10.100000	4.993696
70400	704.0000	989.660000	5.043698	10.340000	5.043698
70500	705.0000	989.720000	5.011590	10.280000	5.011590
70600	706.0000	989.000000	5.369842	11.000000	5.369842
70700	707.0000	988.440000	5.612854	11.560000	5.612854
70800	708.0000	988.120000	5.794731	11.880000	5.794731
70900	709.0000	987.680000	5.983540	12.320000	5.983540
71000	710.0000	986.820000	6.430346	13.180000	6.430346
71100	711.0000	986.540000	6.552203	13.460000	6.552203
71200	712.0000	987.020000	6.274742	12.980000	6.274742
71300	713.0000	987.580000	6.014721	12.420000	6.014721
71400	714.0000	987.940000	5.822399	12.060000	5.822399
71500	715.0000	986.460000	6.518418	13.540000	6.518418
71600	716.0000	986.200000	6.670292	13.800000	6.670292
71700	717.0000	987.200000	6.147585	12.800000	6.147585
71800	718.0000	986.440000	6.557936	13.560000	6.557936
71900	719.0000	987.000000	6.271587	13.000000	6.271587
72000	720.0000	987.220000	6.193112	12.780000	6.193112
72100	721.0000	987.520000	6.020581	12.480000	6.020581
72200	722.0000	987.540000	6.008874	12.460000	6.008874
72300	723.0000	988.100000	5.718479	11.900000	5.718479
72400	724.0000	988.640000	5.506197	11.360000	5.506197
72500	725.0000	987.880000	5.829349	12.120000	5.829349
72600	726.0000	987.340000	6.100728	12.660000	6.100728
72700	727.0000	986.620000	6.447690	13.380000	6.447690
72800	728.0000	987.300000	6.142394	12.700000	6.142394
72900	729.0000	986.900000	6.349630	13.100000	6.349630
73000	730.0000	987.780000	6.004618	12.220000	6.004618
73100	731.0000	986.640000	6.466700	13.360000	6.466700
73200	732.0000	987.120000	6.258667	12.880000	6.258667
73300	733.0000	987.420000	6.104758	12.580000	6.104758
73400	734.0000	987.500000	6.152934	12.500000	6.152934
73500	735.0000	987.540000	6.073695	12.460000	6.073695
73600	736.0000	987.980000	5.848520	12.020000	5.848520
73700	737.0000	987.280000	6.224727	12.720000	6.224727
73800	738.0000	987.160000	6.254685	12.840000	6.254685
73900	739.0000	987.700000	6.103655	12.300000	6.103655
74000	740.0000	987.300000	6.277914	12.700000	6.277914
74100	741.0000	987.940000	5.918541	12.060000	5.918541
74200	742.0000	987.940000	5.888525	12.060000	5.888525
74300	743.0000	988.000000	5.884556	12.000000	5.884556
74400	744.0000	987.940000	5.969751	12.060000	5.969751
74500	745.0000	987.680000	6.079371	12.320000	6.079371
74600	746.0000	986.620000	6.565844	13.380000	6.565844
74700	747.0000	987.240000	6.224247	12.760000	6.224247
74800	748.0000	987.680000	5.995628	12.320000	5.995628
74900	749.0000	987.700000	6.021046	12.300000	6.021046
75000	750.0000	987.220000	6.165730	12.780000	6.165730
75100	751.0000	987.120000	6.245487	12.880000	6.245487
75200	752.0000	986.520000	6.497029	13.480000	6.497029
75300	753.0000	987.900000	5.891910	12.100000	5.891910
75400	754.0000	988.380000	5.650054	11.620000	5.650054
75500	755.0000	988.060000	5.822536	11.940000	5.822536
75600	756.0000	987.060000	6.306213	12.940000	6.306213
75700	757.0000	987.240000	6.241190	12.760000	6.241190
75800	758.0000	986.560000	6.573837	13.440000	6.573837
75900	759.0000	985.760000	6.943403	14.240000	6.943403
76000	760.0000	986.020000	6.778996	13.980000	6.778996
76100	761.0000	986.640000	6.544663	13.360000	6.544663
76200	762.0000	987.160000	6.299674	12.840000	6.299674
76300	763.0000	988.120000	5.738895	11.880000	5.738895
76400	764.0000	987.840000	5.848375	12.160000	5.848375
76500	765.0000	988.660000	5.447613	11.340000	5.447613
76600	766.0000	987.920000	5.896022	12.080000	5.896022
76700	767.0000	987.000000	6.331003	13.000000	6.331003
76800	768.0000	986.220000	6.678580	13.780000	6.678580
76900	769.0000	987.240000	6.135181	12.760000	6.135181
77000	770.0000	987.020000	6.293075	12.980000	6.293075
77100	771.0000	986.940000	6.319077	13.060000	6.319077
77200	772.0000	986.980000	6.299110	13.020000	6.299110
77300	773.0000	987.960000	5.863853	12.040000	5.863853
77400	774.0000	988.020000	5.819724	11.980000	5.819724
77500	775.0000	988.240000	5.659368	11.760000	5.659368
77600	776.0000	989.080000	5.269675	10.920000	5.269675
77700	777.0000	988.580000	5.522542	11.420000	5.522542
77800	778.0000	988.140000	5.733551	11.860000	5.733551
77900	779.0000	987.100000	6.239247	12.900000	6.239247
78000	780.0000	987.000000	6.340852	13.000000	6.340852
78100	781.0000	987.020000	6.359465	12.980000	6.359465
78200	782.0000	987.060000	6.328817	12.940000	6.328817
78300	783.0000	987.700000	6.021777	12.300000	6.021777
78400	784.0000	987.300000	6.194142	12.700000	6.194142
78500	785.0000	987.080000	6.376760	12.920000	6.376760
78600	786.0000	986.700000	6.558003	13.300000	6.558003
78700	787.0000	987.280000	6.315064	12.720000	6.315064
78800	788.0000	987.680000	5.970758	12.320000	5.970758
78900	789.0000	987.920000	5.873455	12.080000	5.873455
79000	790.0000	986.520000	6.539189	13.480000	6.539189
79100	791.0000	987.720000	5.945017	12.280000	5.945017
79200	792.0000	987.880000	5.821109	12.120000	5.821109
79300	793.0000	987.320000	6.089955	12.680000	6.089955
79400	794.0000	987.260000	6.136371	12.740000	6.136371
79500	795.0000	988.500000	5.570942	11.500000	5.570942
79600	796.0000	987.440000	6.057535	12.560000	6.057535
79700	797.0000	986.920000	6.296973	13.080000	6.296973
79800	798.0000	986.360000	6.610644	13.640000	6.610644
79900	799.0000	986.900000	6.349756	13.100000	6.349756
80000	800.0000	987.340000	6.158936	12.660000	6.158936
80100	801.0000	986.880000	6.363750	13.120000	6.363750
80200	802.0000	986.480000	6.572381	13.520000	6.572381
80300	803.0000	986.100000	6.832993	13.900000	6.832993
80400	804.0000	986.060000	6.888623	13.940000	6.888623
80500	805.0000	985.820000	6.982360	14.180000	6.982360
80600	806.0000	985.100000	7.367455	14.900000	7.367455
80700	807.0000	984.920000	7.423198	15.080000	7.423198
80800	808.0000	984.380000	7.644129	15.620000	7.644129
80900	809.0000	984.980000	7.345719	15.020000	7.345719
81000	810.0000	984.860000	7.417763	15.140000	7.417763
81100	811.0000	986.420000	6.587023	13.580000	6.587023
81200	812.0000	986.860000	6.456501	13.140000	6.456501
81300	813.0000	986.860000	6.458236	13.140000	6.458236
81400	814.0000	987.620000	6.093005	12.380000	6.093005
81500	815.0000	987.880000	5.870512	12.120000	5.870512
81600	816.0000	986.720000	6.423584	13.280000	6.423584
81700	817.0000	987.120000	6.210677	12.880000	6.210677
81800	818.0000	987.600000	5.958389	12.400000	5.958389
81900	819.0000	987.640000	5.946008	12.360000	5.946008
82000	820.0000	987.820000	5.883379	12.180000	5.883379
82100	821.0000	987.980000	5.847905	12.020000	5.847905
82200	822.0000	987.140000	6.251784	12.860000	6.251784
82300	823.0000	986.960000	6.325375	13.040000	6.325375
82400	824.0000	987.320000	6.177018	12.680000	6.177018
82500	825.0000	986.940000	6.362918	13.060000	6.362918
82600	826.0000	987.020000	6.332740	12.980000	6.332740
82700	827.0000	987.200000	6.317278	12.800000	6.317278
82800	828.0000	987.280000	6.196711	12.720000	6.196711
82900	829.0000	987.540000	6.144019	12.460000	6.144019
83000	830.0000	987.140000	6.361321	12.860000	6.361321
83100	831.0000	986.380000	6.683825	13.620000	6.683825
83200	832.0000	987.000000	6.333530	13.000000	6.333530
83300	833.0000	986.620000	6.490663	13.380000	6.490663
83400	834.0000	986.320000	6.640508	13.680000	6.640508
83500	835.0000	986.940000	6.302914	13.060000	6.302914
83600	836.0000	987.020000	6.255973	12.980000	6.255973
83700	837.0000	987.720000	5.962754	12.280000	5.962754
83800	838.0000	988.280000	5.688729	11.720000	5.688729
83900	839.0000	988.660000	5.520407	11.340000	5.520407
84000	840.0000	987.760000	5.894781	12.240000	5.894781
84100	841.0000	987.360000	6.096803	12.640000	6.096803
84200	842.0000	988.100000	5.754668	11.900000	5.754668
84300	843.0000	988.560000	5.543584	11.440000	5.543584
84400	844.0000	987.680000	5.977721	12.320000	5.977721
84500	845.0000	988.280000	5.671898	11.720000	5.671898
84600	846.0000	987.840000	5.888793	12.160000	5.888793
84700	847.0000	986.980000	6.267471	13.020000	6.267471
84800	848.0000	987.520000	6.107061	12.480000	6.107061
84900	849.0000	987.220000	6.207369	12.780000	6.207369
85000	850.0000	986.620000	6.475115	13.380000	6.475115
85100	851.0000	986.700000	6.464070	13.300000	6.464070
85200	852.0000	987.960000	5.909244	12.040000	5.909244
85300	853.0000	987.720000	6.059640	12.280000	6.059640
85400	854.0000	986.620000	6.630589	13.380000	6.630589
85500	855.0000	985.980000	6.858950	14.020000	6.858950
85600	856.0000	986.360000	6.635647	13.640000	6.635647
85700	857.0000	985.700000	6.951388	14.300000	6.951388
85800	858.0000	986.200000	6.740267	13.800000	6.740267
85900	859.0000	987.340000	6.165427	12.660000	6.165427
86000	860.0000	987.620000	6.088277	12.380000	6.088277
86100	861.0000	988.820000	5.518673	11.180000	5.518673
86200	862.0000	988.560000	5.584920	11.440000	5.584920
86300	863.0000	989.400000	5.183358	10.600000	5.183358
86400	864.0000	988.960000	5.351109	11.040000	5.351109
86500	865.0000	989.100000	5.305639	10.900000	5.305639
86600	866.0000	988.220000	5.732594	11.780000	5.732594
86700	867.0000	988.200000	5.709921	11.800000	5.709921
86800	868.0000	989.360000	5.156182	10.640000	5.156182
86900	869.0000	988.800000	5.419446	11.200000	5.419446
87000	870.0000	988.240000	5.690241	11.760000	5.690241
87100	871.0000	989.120000	5.263888	10.880000	5.263888
87200	872.0000	989.740000	4.936137	10.260000	4.936137
87300	873.0000	989.560000	5.046358	10.440000	5.046358
87400	874.0000	989.280000	5.205846	10.720000	5.205846
87500	875.0000	988.600000	5.529340	11.400000	5.529340
87600	876.0000	989.080000	5.389830	10.920000	5.389830
87700	877.0000	988.640000	5.552135	11.360000	5.552135
87800	878.0000	989.020000	5.364512	10.980000	5.364512
87900	879.0000	988.720000	5.478543	11.280000	5.478543
88000	880.0000	987.760000	5.958964	12.240000	5.958964
88100	881.0000	988.400000	5.591136	11.600000	5.591136
88200	882.0000	989.380000	5.110530	10.620000	5.110530
88300	883.0000	988.360000	5.583244	11.640000	5.583244
88400	884.0000	987.680000	5.919557	12.320000	5.919557
88500	885.0000	987.800000	5.874283	12.200000	5.874283
88600	886.0000	988.020000	5.824946	11.980000	5.824946
88700	887.0000	987.920000	5.841701	12.080000	5.841701
88800	888.0000	988.840000	5.379320	11.160000	5.379320
88900	889.0000	988.380000	5.612550	11.620000	5.612550
89000	890.0000	988.020000	5.823023	11.980000	5.823023
89100	891.0000	987.800000	5.947504	12.200000	5.947504
89200	892.0000	988.260000	5.767621	11.740000	5.767621
89300	893.0000	988.320000	5.851662	11.680000	5.851662
89400	894.0000	988.920000	5.437341	11.080000	5.437341
89500	895.0000	989.220000	5.279567	10.780000	5.279567
89600	896.0000	988.180000	5.755254	11.820000	5.755254
89700	897.0000	988.240000	5.786160	11.760000	5.786160
89800	898.0000	988.200000	5.859147	11.800000	5.859147
89900	899.0000	987.660000	6.051222	12.340000	6.051222
90000	900.0000	988.360000	5.763593	11.640000	5.763593
90100	901.0000	987.860000	5.947639	12.140000	5.947639
90200	902.0000	987.300000	6.154364	12.700000	6.154364
90300	903.0000	988.320000	5.744872	11.680000	5.744872
90400	904.0000	987.740000	5.984033	12.260000	5.984033
90500	905.0000	988.700000	5.515886	11.300000	5.515886
90600	906.0000	989.060000	5.329796	10.940000	5.329796
90700	907.0000	989.340000	5.232331	10.660000	5.232331
90800	908.0000	988.500000	5.576325	11.500000	5.576325
90900	909.0000	988.720000	5.528402	11.280000	5.528402
91000	910.0000	988.900000	5.523061	11.100000	5.523061
91100	911.0000	989.200000	5.331041	10.800000	5.331041
91200	912.0000	988.880000	5.501392	11.120000	5.501392
91300	913.0000	988.820000	5.488365	11.180000	5.488365
91400	914.0000	989.440000	5.145574	10.560000	5.145574
91500	915.0000	988.760000	5.439600	11.240000	5.439600
91600	916.0000	989.740000	5.047915	10.260000	5.047915
91700	917.0000	989.820000	5.060173	10.180000	5.060173
91800	918.0000	988.720000	5.454689	11.280000	5.454689
91900	919.0000	988.100000	5.753486	11.900000	5.753486
92000	920.0000	988.180000	5.779875	11.820000	5.779875
92100	921.0000	989.680000	5.007230	10.320000	5.007230
92200	922.0000	990.220000	4.772697	9.780000	4.772697
92300	923.0000	990.380000	4.631966	9.620000	4.631966
92400	924.0000	989.840000	4.895578	10.160000	4.895578
92500	925.0000	989.280000	5.156979	10.720000	5.156979
92600	926.0000	989.000000	5.296036	11.000000	5.296036
92700	927.0000	989.220000	5.189550	10.780000	5.189550
92800	928.0000	989.080000	5.247540	10.920000	5.247540
92900	929.0000	988.780000	5.392312	11.220000	5.392312
93000	930.0000	988.220000	5.731826	11.780000	5.731826
93100	931.0000	987.680000	5.934067	12.320000	5.934067
93200	932.0000	987.260000	6.171924	12.740000	6.171924
93300	933.0000	987.760000	5.890573	12.240000	5.890573
93400	934.0000	987.520000	6.027486	12.480000	6.027486
93500	935.0000	988.380000	5.681189	11.620000	5.681189
93600	936.0000	988.000000	5.898678	12.000000	5.898678
93700	937.0000	987.680000	5.993426	12.320000	5.993426
93800	938.0000	987.440000	6.137697	12.560000	6.137697
93900	939.0000	988.300000	5.716100	11.700000	5.716100
94000	940.0000	988.700000	5.545611	11.300000	5.545611
94100	941.0000	988.980000	5.428922	11.020000	5.428922
94200	942.0000	988.240000	5.813953	11.760000	5.813953
94300	943.0000	987.900000	6.022973	12.100000	6.022973
94400	944.0000	988.380000	5.728657	11.620000	5.728657
94500	945.0000	987.560000	6.199623	12.440000	6.199623
94600	946.0000	987.360000	6.295062	12.640000	6.295062
94700	947.0000	987.740000	6.064969	12.260000	6.064969
94800	948.0000	986.980000	6.458699	13.020000	6.458699
94900	949.0000	988.080000	5.921408	11.920000	5.921408
95000	950.0000	989.040000	5.502069	10.960000	5.502069
95100	951.0000	987.880000	6.134274	12.120000	6.134274
95200	952.0000	988.060000	5.954589	11.940000	5.954589
95300	953.0000	987.440000	6.275168	12.560000	6.275168
95400	954.0000	986.960000	6.341732	13.040000	6.341732
95500	955.0000	986.360000	6.593558	13.640000	6.593558
95600	956.0000	985.980000	6.789197	14.020000	6.789197
95700	957.0000	986.300000	6.646819	13.700000	6.646819
95800	958.0000	986.740000	6.443590	13.260000	6.443590
95900	959.0000	987.040000	6.296219	12.960000	6.296219
96000	960.0000	987.340000	6.201975	12.660000	6.201975
96100	961.0000	987.880000	6.036200	12.120000	6.036200
96200	962.0000	987.960000	5.942859	12.040000	5.942859
96300	963.0000	986.960000	6.570599	13.040000	6.570599
96400	964.0000	987.100000	6.341814	12.900000	6.341814
96500	965.0000	986.560000	6.758648	13.440000	6.758648
96600	966.0000	988.220000	5.910756	11.780000	5.910756
96700	967.0000	987.620000	6.145625	12.380000	6.145625
96800	968.0000	987.260000	6.282089	12.740000	6.282089
96900	969.0000	987.020000	6.354116	12.980000	6.354116
97000	970.0000	986.460000	6.624090	13.540000	6.624090
97100	971.0000	986.000000	6.944177	14.000000	6.944177
97200	972.0000	985.500000	7.207066	14.500000	7.207066
97300	973.0000	986.100000	6.867037	13.900000	6.867037
97400	974.0000	986.560000	6.607823	13.440000	6.607823
97500	975.0000	985.960000	6.896548	14.040000	6.896548
97600	976.0000	985.820000	6.978922	14.180000	6.978922
97700	977.0000	986.160000	6.767591	13.840000	6.767591
97800	978.0000	986.220000	6.744022	13.780000	6.744022
97900	979.0000	985.900000	7.031202	14.100000	7.031202
98000	980.0000	985.400000	7.174733	14.600000	7.174733
98100	981.0000	986.020000	6.858775	13.980000	6.858775
98200	982.0000	985.880000	6.911130	14.120000	6.911130
98300	983.0000	987.040000	6.369550	12.960000	6.369550
98400	984.0000	986.460000	6.598558	13.540000	6.598558
98500	985.0000	985.780000	6.907752	14.220000	6.907752
98600	986.0000	985.460000	7.049835	14.540000	7.049835
98700	987.0000	985.520000	6.975800	14.480000	6.975800
98800	988.0000	986.360000	6.596833	13.640000	6.596833
98900	989.0000	985.660000	7.037307	14.340000	7.037307
99000	990.0000	985.180000	7.271792	14.820000	7.271792
99100	991.0000	985.820000	6.911595	14.180000	6.911595
99200	992.0000	986.420000	6.621969	13.580000	6.621969
99300	993.0000	986.780000	6.435296	13.220000	6.435296
99400	994.0000	987.380000	6.196573	12.620000	6.196573
99500	995.0000	986.560000	6.596554	13.440000	6.596554
