# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		983	17
200	2.0000		974	26
300	3.0000		929	71
400	4.0000		871	129
500	5.0000		814	186
600	6.0000		702	298
700	7.0000		574	426
800	8.0000		464	536
900	9.0000		287	713
1000	10.0000		246	754
1100	11.0000		238	762
1200	12.0000		275	725
1300	13.0000		262	738
1400	14.0000		238	762
1500	15.0000		253	747
1600	16.0000		231	769
1700	17.0000		250	750
1800	18.0000		250	750
1900	19.0000		226	774
2000	20.0000		227	773
2100	21.0000		237	763
2200	22.0000		222	778
2300	23.0000		242	758
2400	24.0000		225	775
2500	25.0000		290	710
2600	26.0000		238	762
2700	27.0000		261	739
2800	28.0000		248	752
2900	29.0000		251	749
3000	30.0000		242	758
3100	31.0000		246	754
3200	32.0000		275	725
3300	33.0000		248	752
3400	34.0000		257	743
3500	35.0000		242	758
3600	36.0000		239	761
3700	37.0000		249	751
3800	38.0000		247	753
3900	39.0000		271	729
4000	40.0000		245	755
4100	41.0000		260	740
4200	42.0000		251	749
4300	43.0000		238	762
4400	44.0000		260	740
4500	45.0000		236	764
4600	46.0000		290	710
4700	47.0000		266	734
4800	48.0000		275	725
4900	49.0000		247	753
5000	50.0000		244	756
5100	51.0000		244	756
5200	52.0000		270	730
5300	53.0000		240	760
5400	54.0000		242	758
5500	55.0000		247	753
5600	56.0000		235	765
5700	57.0000		235	765
5800	58.0000		219	781
5900	59.0000		225	775
6000	60.0000		253	747
6100	61.0000		247	753
6200	62.0000		252	748
6300	63.0000		272	728
6400	64.0000		257	743
6500	65.0000		253	747
6600	66.0000		248	752
6700	67.0000		262	738
6800	68.0000		255	745
6900	69.0000		277	723
7000	70.0000		252	748
7100	71.0000		269	731
7200	72.0000		238	762
7300	73.0000		219	781
7400	74.0000		229	771
7500	75.0000		244	756
7600	76.0000		251	749
7700	77.0000		257	743
7800	78.0000		247	753
7900	79.0000		256	744
8000	80.0000		239	761
8100	81.0000		247	753
8200	82.0000		233	767
8300	83.0000		268	732
8400	84.0000		247	753
8500	85.0000		229	771
8600	86.0000		248	752
8700	87.0000		280	720
8800	88.0000		248	752
8900	89.0000		256	744
9000	90.0000		257	743
9100	91.0000		271	729
9200	92.0000		251	749
9300	93.0000		246	754
9400	94.0000		262	738
9500	95.0000		266	734
9600	96.0000		226	774
9700	97.0000		237	763
9800	98.0000		249	751
9900	99.0000		259	741
10000	100.0000		270	730
10100	101.0000		281	719
10200	102.0000		223	777
10300	103.0000		252	748
10400	104.0000		259	741
10500	105.0000		257	743
10600	106.0000		254	746
10700	107.0000		275	725
10800	108.0000		253	747
10900	109.0000		273	727
11000	110.0000		282	718
11100	111.0000		233	767
11200	112.0000		237	763
11300	113.0000		257	743
11400	114.0000		254	746
11500	115.0000		251	749
11600	116.0000		251	749
11700	117.0000		256	744
11800	118.0000		258	742
11900	119.0000		229	771
12000	120.0000		258	742
12100	121.0000		246	754
12200	122.0000		250	750
12300	123.0000		241	759
12400	124.0000		210	790
12500	125.0000		210	790
12600	126.0000		252	748
12700	127.0000		246	754
12800	128.0000		258	742
12900	129.0000		288	712
13000	130.0000		247	753
13100	131.0000		222	778
13200	132.0000		284	716
13300	133.0000		252	748
13400	134.0000		228	772
13500	135.0000		252	748
13600	136.0000		244	756
13700	137.0000		255	745
13800	138.0000		218	782
13900	139.0000		230	770
14000	140.0000		252	748
14100	141.0000		258	742
14200	142.0000		222	778
14300	143.0000		257	743
14400	144.0000		235	765
14500	145.0000		243	757
14600	146.0000		273	727
14700	147.0000		249	751
14800	148.0000		233	767
14900	149.0000		260	740
15000	150.0000		238	762
15100	151.0000		267	733
15200	152.0000		290	710
15300	153.0000		245	755
15400	154.0000		268	732
15500	155.0000		277	723
15600	156.0000		240	760
15700	157.0000		267	733
15800	158.0000		227	773
15900	159.0000		246	754
16000	160.0000		256	744
16100	161.0000		236	764
16200	162.0000		231	769
16300	163.0000		254	746
16400	164.0000		232	768
16500	165.0000		230	770
16600	166.0000		249	751
16700	167.0000		264	736
16800	168.0000		236	764
16900	169.0000		240	760
17000	170.0000		263	737
17100	171.0000		252	748
17200	172.0000		221	779
17300	173.0000		262	738
17400	174.0000		264	736
17500	175.0000		225	775
17600	176.0000		252	748
17700	177.0000		241	759
17800	178.0000		243	757
17900	179.0000		261	739
18000	180.0000		234	766
18100	181.0000		265	735
18200	182.0000		255	745
18300	183.0000		241	759
18400	184.0000		247	753
18500	185.0000		233	767
18600	186.0000		265	735
18700	187.0000		233	767
18800	188.0000		225	775
18900	189.0000		230	770
19000	190.0000		244	756
19100	191.0000		244	756
19200	192.0000		261	739
19300	193.0000		261	739
19400	194.0000		236	764
19500	195.0000		215	785
19600	196.0000		247	753
19700	197.0000		247	753
19800	198.0000		238	762
19900	199.0000		229	771
20000	200.0000		236	764
20100	201.0000		260	740
20200	202.0000		226	774
20300	203.0000		243	757
20400	204.0000		250	750
20500	205.0000		265	735
20600	206.0000		259	741
20700	207.0000		240	760
20800	208.0000		261	739
20900	209.0000		233	767
21000	210.0000		236	764
21100	211.0000		245	755
21200	212.0000		241	759
21300	213.0000		251	749
21400	214.0000		271	729
21500	215.0000		257	743
21600	216.0000		267	733
21700	217.0000		249	751
21800	218.0000		246	754
21900	219.0000		235	765
22000	220.0000		279	721
22100	221.0000		269	731
22200	222.0000		273	727
22300	223.0000		271	729
22400	224.0000		238	762
22500	225.0000		211	789
22600	226.0000		242	758
22700	227.0000		245	755
22800	228.0000		259	741
22900	229.0000		271	729
23000	230.0000		248	752
23100	231.0000		259	741
23200	232.0000		241	759
23300	233.0000		238	762
23400	234.0000		236	764
23500	235.0000		236	764
23600	236.0000		251	749
23700	237.0000		262	738
23800	238.0000		243	757
23900	239.0000		265	735
24000	240.0000		283	717
24100	241.0000		273	727
24200	242.0000		238	762
24300	243.0000		247	753
24400	244.0000		225	775
24500	245.0000		246	754
24600	246.0000		241	759
24700	247.0000		268	732
24800	248.0000		240	760
24900	249.0000		281	719
25000	250.0000		263	737
25100	251.0000		239	761
25200	252.0000		258	742
25300	253.0000		247	753
25400	254.0000		219	781
25500	255.0000		230	770
25600	256.0000		257	743
25700	257.0000		233	767
25800	258.0000		273	727
25900	259.0000		237	763
26000	260.0000		260	740
26100	261.0000		264	736
26200	262.0000		242	758
26300	263.0000		245	755
26400	264.0000		266	734
26500	265.0000		243	757
26600	266.0000		248	752
26700	267.0000		249	751
26800	268.0000		255	745
26900	269.0000		263	737
27000	270.0000		270	730
27100	271.0000		236	764
27200	272.0000		258	742
27300	273.0000		249	751
27400	274.0000		270	730
27500	275.0000		263	737
27600	276.0000		248	752
27700	277.0000		250	750
27800	278.0000		230	770
27900	279.0000		248	752
28000	280.0000		221	779
28100	281.0000		270	730
28200	282.0000		264	736
28300	283.0000		222	778
28400	284.0000		258	742
28500	285.0000		235	765
28600	286.0000		279	721
28700	287.0000		242	758
28800	288.0000		269	731
28900	289.0000		238	762
29000	290.0000		258	742
29100	291.0000		254	746
29200	292.0000		244	756
29300	293.0000		254	746
29400	294.0000		261	739
29500	295.0000		214	786
29600	296.0000		262	738
29700	297.0000		268	732
29800	298.0000		282	718
29900	299.0000		236	764
30000	300.0000		247	753
30100	301.0000		260	740
30200	302.0000		276	724
30300	303.0000		239	761
30400	304.0000		233	767
30500	305.0000		278	722
30600	306.0000		246	754
30700	307.0000		252	748
30800	308.0000		224	776
30900	309.0000		247	753
31000	310.0000		238	762
31100	311.0000		250	750
31200	312.0000		255	745
31300	313.0000		229	771
31400	314.0000		248	752
31500	315.0000		263	737
31600	316.0000		243	757
31700	317.0000		250	750
31800	318.0000		219	781
31900	319.0000		251	749
32000	320.0000		232	768
32100	321.0000		277	723
32200	322.0000		233	767
32300	323.0000		240	760
32400	324.0000		254	746
32500	325.0000		238	762
32600	326.0000		234	766
32700	327.0000		243	757
32800	328.0000		223	777
32900	329.0000		255	745
33000	330.0000		257	743
33100	331.0000		260	740
33200	332.0000		241	759
33300	333.0000		236	764
33400	334.0000		277	723
33500	335.0000		262	738
33600	336.0000		240	760
33700	337.0000		252	748
33800	338.0000		261	739
33900	339.0000		308	692
34000	340.0000		246	754
34100	341.0000		244	756
34200	342.0000		241	759
34300	343.0000		256	744
34400	344.0000		227	773
34500	345.0000		241	759
34600	346.0000		275	725
34700	347.0000		234	766
34800	348.0000		232	768
34900	349.0000		256	744
35000	350.0000		237	763
35100	351.0000		237	763
35200	352.0000		251	749
35300	353.0000		253	747
35400	354.0000		247	753
35500	355.0000		234	766
35600	356.0000		275	725
35700	357.0000		239	761
35800	358.0000		252	748
35900	359.0000		269	731
36000	360.0000		239	761
36100	361.0000		248	752
36200	362.0000		259	741
36300	363.0000		233	767
36400	364.0000		242	758
36500	365.0000		244	756
36600	366.0000		260	740
36700	367.0000		250	750
36800	368.0000		252	748
36900	369.0000		273	727
37000	370.0000		253	747
37100	371.0000		244	756
37200	372.0000		259	741
37300	373.0000		239	761
37400	374.0000		269	731
37500	375.0000		264	736
37600	376.0000		219	781
37700	377.0000		237	763
37800	378.0000		270	730
37900	379.0000		258	742
38000	380.0000		244	756
38100	381.0000		238	762
38200	382.0000		253	747
38300	383.0000		257	743
38400	384.0000		225	775
38500	385.0000		227	773
38600	386.0000		264	736
38700	387.0000		235	765
38800	388.0000		263	737
38900	389.0000		253	747
39000	390.0000		245	755
39100	391.0000		257	743
39200	392.0000		244	756
39300	393.0000		224	776
39400	394.0000		249	751
39500	395.0000		279	721
39600	396.0000		235	765
39700	397.0000		259	741
39800	398.0000		247	753
39900	399.0000		257	743
40000	400.0000		244	756
40100	401.0000		263	737
40200	402.0000		220	780
40300	403.0000		232	768
40400	404.0000		263	737
40500	405.0000		240	760
40600	406.0000		246	754
40700	407.0000		246	754
40800	408.0000		249	751
