# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		999	1
200	2.0000		990	10
300	3.0000		959	41
400	4.0000		894	106
500	5.0000		803	197
600	6.0000		720	280
700	7.0000		607	393
800	8.0000		517	483
900	9.0000		404	596
1000	10.0000		292	708
1100	11.0000		269	731
1200	12.0000		244	756
1300	13.0000		250	750
1400	14.0000		239	761
1500	15.0000		260	740
1600	16.0000		238	762
1700	17.0000		241	759
1800	18.0000		260	740
1900	19.0000		235	765
2000	20.0000		230	770
2100	21.0000		249	751
2200	22.0000		244	756
2300	23.0000		259	741
2400	24.0000		246	754
2500	25.0000		250	750
2600	26.0000		242	758
2700	27.0000		253	747
2800	28.0000		230	770
2900	29.0000		231	769
3000	30.0000		225	775
3100	31.0000		250	750
3200	32.0000		248	752
3300	33.0000		246	754
3400	34.0000		264	736
3500	35.0000		240	760
3600	36.0000		266	734
3700	37.0000		248	752
3800	38.0000		236	764
3900	39.0000		250	750
4000	40.0000		284	716
4100	41.0000		278	722
4200	42.0000		261	739
4300	43.0000		260	740
4400	44.0000		240	760
4500	45.0000		288	712
4600	46.0000		237	763
4700	47.0000		256	744
4800	48.0000		248	752
4900	49.0000		262	738
5000	50.0000		240	760
5100	51.0000		221	779
5200	52.0000		250	750
5300	53.0000		252	748
5400	54.0000		291	709
5500	55.0000		250	750
5600	56.0000		251	749
5700	57.0000		262	738
5800	58.0000		252	748
5900	59.0000		256	744
6000	60.0000		243	757
6100	61.0000		226	774
6200	62.0000		261	739
6300	63.0000		277	723
6400	64.0000		258	742
6500	65.0000		278	722
6600	66.0000		244	756
6700	67.0000		271	729
6800	68.0000		253	747
6900	69.0000		240	760
7000	70.0000		255	745
7100	71.0000		242	758
7200	72.0000		271	729
7300	73.0000		257	743
7400	74.0000		263	737
7500	75.0000		269	731
7600	76.0000		238	762
7700	77.0000		238	762
7800	78.0000		237	763
7900	79.0000		257	743
8000	80.0000		242	758
8100	81.0000		248	752
8200	82.0000		256	744
8300	83.0000		247	753
8400	84.0000		248	752
8500	85.0000		219	781
8600	86.0000		248	752
8700	87.0000		218	782
8800	88.0000		255	745
8900	89.0000		250	750
9000	90.0000		244	756
9100	91.0000		228	772
9200	92.0000		276	724
9300	93.0000		231	769
9400	94.0000		250	750
9500	95.0000		243	757
9600	96.0000		219	781
9700	97.0000		248	752
9800	98.0000		238	762
9900	99.0000		254	746
10000	100.0000		234	766
10100	101.0000		247	753
10200	102.0000		263	737
10300	103.0000		216	784
10400	104.0000		250	750
10500	105.0000		250	750
10600	106.0000		230	770
10700	107.0000		265	735
10800	108.0000		256	744
10900	109.0000		241	759
11000	110.0000		253	747
11100	111.0000		265	735
11200	112.0000		277	723
11300	113.0000		267	733
11400	114.0000		228	772
11500	115.0000		214	786
11600	116.0000		231	769
11700	117.0000		221	779
11800	118.0000		238	762
11900	119.0000		236	764
12000	120.0000		238	762
12100	121.0000		229	771
12200	122.0000		253	747
12300	123.0000		246	754
12400	124.0000		230	770
12500	125.0000		277	723
12600	126.0000		254	746
12700	127.0000		270	730
12800	128.0000		255	745
12900	129.0000		217	783
13000	130.0000		264	736
13100	131.0000		247	753
13200	132.0000		237	763
13300	133.0000		242	758
13400	134.0000		264	736
13500	135.0000		306	694
13600	136.0000		219	781
13700	137.0000		222	778
13800	138.0000		222	778
13900	139.0000		240	760
14000	140.0000		236	764
14100	141.0000		247	753
14200	142.0000		227	773
14300	143.0000		255	745
14400	144.0000		242	758
14500	145.0000		269	731
14600	146.0000		251	749
14700	147.0000		232	768
14800	148.0000		257	743
14900	149.0000		239	761
15000	150.0000		246	754
15100	151.0000		234	766
15200	152.0000		250	750
15300	153.0000		267	733
15400	154.0000		245	755
15500	155.0000		246	754
15600	156.0000		232	768
15700	157.0000		250	750
15800	158.0000		251	749
15900	159.0000		226	774
16000	160.0000		268	732
16100	161.0000		230	770
16200	162.0000		276	724
16300	163.0000		258	742
16400	164.0000		238	762
16500	165.0000		256	744
16600	166.0000		268	732
16700	167.0000		249	751
16800	168.0000		246	754
16900	169.0000		222	778
17000	170.0000		250	750
17100	171.0000		233	767
17200	172.0000		267	733
17300	173.0000		237	763
17400	174.0000		233	767
17500	175.0000		269	731
17600	176.0000		255	745
17700	177.0000		257	743
17800	178.0000		248	752
17900	179.0000		238	762
18000	180.0000		243	757
18100	181.0000		248	752
18200	182.0000		264	736
18300	183.0000		262	738
18400	184.0000		246	754
18500	185.0000		226	774
18600	186.0000		258	742
18700	187.0000		236	764
18800	188.0000		242	758
18900	189.0000		231	769
19000	190.0000		238	762
