# Step	Time	mean_S	stderr_S	mean_I	stderr_I
49500	495.0000	401.400000	42.366704	598.600000	42.366704
49600	496.0000	402.580000	42.299883	597.420000	42.299883
49700	497.0000	399.080000	42.525172	600.920000	42.525172
49800	498.0000	398.500000	42.588527	601.500000	42.588527
49900	499.0000	399.480000	42.513003	600.520000	42.513003
50000	500.0000	396.140000	42.732283	603.860000	42.732283
50100	501.0000	400.020000	42.504282	599.980000	42.504282
50200	502.0000	397.620000	42.647231	602.380000	42.647231
50300	503.0000	400.760000	42.410381	599.240000	42.410381
50400	504.0000	401.640000	42.373659	598.360000	42.373659
50500	505.0000	399.540000	42.524226	600.460000	42.524226
50600	506.0000	397.480000	42.656359	602.520000	42.656359
50700	507.0000	398.180000	42.603114	601.820000	42.603114
50800	508.0000	398.000000	42.602760	602.000000	42.602760
50900	509.0000	400.920000	42.424077	599.080000	42.424077
51000	510.0000	399.820000	42.462470	600.180000	42.462470
51100	511.0000	397.980000	42.608727	602.020000	42.608727
51200	512.0000	399.520000	42.523727	600.480000	42.523727
51300	513.0000	403.320000	42.249643	596.680000	42.249643
51400	514.0000	398.460000	42.582318	601.540000	42.582318
51500	515.0000	398.820000	42.559057	601.180000	42.559057
51600	516.0000	400.480000	42.444168	599.520000	42.444168
51700	517.0000	401.040000	42.420146	598.960000	42.420146
51800	518.0000	400.020000	42.467960	599.980000	42.467960
51900	519.0000	400.820000	42.406685	599.180000	42.406685
52000	520.0000	401.180000	42.383409	598.820000	42.383409
52100	521.0000	399.160000	42.523700	600.840000	42.523700
52200	522.0000	396.060000	42.749273	603.940000	42.749273
52300	523.0000	400.840000	42.413784	599.160000	42.413784
52400	524.0000	403.660000	42.210640	596.340000	42.210640
52500	525.0000	400.040000	42.462689	599.960000	42.462689
52600	526.0000	396.860000	42.687797	603.140000	42.687797
52700	527.0000	399.580000	42.515429	600.420000	42.515429
52800	528.0000	399.160000	42.533266	600.840000	42.533266
52900	529.0000	399.280000	42.510159	600.720000	42.510159
53000	530.0000	404.140000	42.177492	595.860000	42.177492
53100	531.0000	401.800000	42.337142	598.200000	42.337142
53200	532.0000	398.200000	42.600789	601.800000	42.600789
53300	533.0000	402.360000	42.302518	597.640000	42.302518
53400	534.0000	396.280000	42.714953	603.720000	42.714953
53500	535.0000	395.460000	42.787916	604.540000	42.787916
53600	536.0000	396.120000	42.731793	603.880000	42.731793
53700	537.0000	394.820000	42.837504	605.180000	42.837504
53800	538.0000	401.160000	42.388492	598.840000	42.388492
53900	539.0000	399.620000	42.502215	600.380000	42.502215
54000	540.0000	397.240000	42.660235	602.760000	42.660235
54100	541.0000	397.200000	42.682783	602.800000	42.682783
54200	542.0000	400.920000	42.398857	599.080000	42.398857
54300	543.0000	398.200000	42.601906	601.800000	42.601906
54400	544.0000	397.360000	42.657349	602.640000	42.657349
54500	545.0000	401.700000	42.352466	598.300000	42.352466
54600	546.0000	395.380000	42.793868	604.620000	42.793868
54700	547.0000	399.280000	42.522004	600.720000	42.522004
54800	548.0000	399.280000	42.523236	600.720000	42.523236
54900	549.0000	403.660000	42.214600	596.340000	42.214600
55000	550.0000	398.640000	42.571284	601.360000	42.571284
55100	551.0000	397.040000	42.691263	602.960000	42.691263
55200	552.0000	398.540000	42.596180	601.460000	42.596180
55300	553.0000	398.220000	42.601777	601.780000	42.601777
55400	554.0000	397.020000	42.679911	602.980000	42.679911
55500	555.0000	402.240000	42.298979	597.760000	42.298979
55600	556.0000	397.040000	42.695854	602.960000	42.695854
55700	557.0000	398.140000	42.615762	601.860000	42.615762
55800	558.0000	398.680000	42.564637	601.320000	42.564637
55900	559.0000	397.040000	42.683776	602.960000	42.683776
56000	560.0000	397.160000	42.666196	602.840000	42.666196
56100	561.0000	397.420000	42.674715	602.580000	42.674715
56200	562.0000	398.300000	42.577527	601.700000	42.577527
56300	563.0000	400.700000	42.416744	599.300000	42.416744
56400	564.0000	396.720000	42.691395	603.280000	42.691395
56500	565.0000	399.780000	42.482592	600.220000	42.482592
56600	566.0000	396.220000	42.721735	603.780000	42.721735
56700	567.0000	398.340000	42.583965	601.660000	42.583965
56800	568.0000	398.160000	42.599346	601.840000	42.599346
56900	569.0000	395.780000	42.765980	604.220000	42.765980
57000	570.0000	399.260000	42.532179	600.740000	42.532179
57100	571.0000	399.620000	42.509537	600.380000	42.509537
57200	572.0000	397.500000	42.651971	602.500000	42.651971
57300	573.0000	396.060000	42.743845	603.940000	42.743845
57400	574.0000	396.480000	42.720779	603.520000	42.720779
57500	575.0000	397.940000	42.621632	602.060000	42.621632
57600	576.0000	399.360000	42.516940	600.640000	42.516940
57700	577.0000	400.120000	42.453416	599.880000	42.453416
57800	578.0000	401.200000	42.388999	598.800000	42.388999
57900	579.0000	400.080000	42.468650	599.920000	42.468650
58000	580.0000	399.480000	42.509408	600.520000	42.509408
58100	581.0000	395.480000	42.797843	604.520000	42.797843
58200	582.0000	403.080000	42.251578	596.920000	42.251578
58300	583.0000	399.040000	42.528465	600.960000	42.528465
58400	584.0000	395.300000	42.805918	604.700000	42.805918
58500	585.0000	400.780000	42.420234	599.220000	42.420234
58600	586.0000	402.520000	42.279756	597.480000	42.279756
58700	587.0000	402.380000	42.293554	597.620000	42.293554
58800	588.0000	397.780000	42.617792	602.220000	42.617792
58900	589.0000	402.180000	42.314184	597.820000	42.314184
59000	590.0000	400.000000	42.495167	600.000000	42.495167
59100	591.0000	398.940000	42.562457	601.060000	42.562457
59200	592.0000	397.640000	42.648505	602.360000	42.648505
59300	593.0000	398.360000	42.577287	601.640000	42.577287
59400	594.0000	398.400000	42.611632	601.600000	42.611632
59500	595.0000	399.620000	42.510882	600.380000	42.510882
59600	596.0000	401.260000	42.385373	598.740000	42.385373
59700	597.0000	400.940000	42.401655	599.060000	42.401655
59800	598.0000	400.520000	42.432603	599.480000	42.432603
59900	599.0000	402.060000	42.332441	597.940000	42.332441
60000	600.0000	398.800000	42.538481	601.200000	42.538481
60100	601.0000	395.380000	42.800578	604.620000	42.800578
60200	602.0000	399.540000	42.499498	600.460000	42.499498
60300	603.0000	397.580000	42.652569	602.420000	42.652569
60400	604.0000	399.800000	42.482872	600.200000	42.482872
60500	605.0000	398.280000	42.592356	601.720000	42.592356
60600	606.0000	396.980000	42.681757	603.020000	42.681757
60700	607.0000	399.240000	42.538844	600.760000	42.538844
60800	608.0000	401.340000	42.387995	598.660000	42.387995
60900	609.0000	398.300000	42.591372	601.700000	42.591372
61000	610.0000	398.840000	42.544173	601.160000	42.544173
61100	611.0000	400.400000	42.427651	599.600000	42.427651
61200	612.0000	397.300000	42.667611	602.700000	42.667611
61300	613.0000	398.000000	42.609539	602.000000	42.609539
61400	614.0000	399.940000	42.494041	600.060000	42.494041
61500	615.0000	397.720000	42.632786	602.280000	42.632786
61600	616.0000	399.360000	42.530119	600.640000	42.530119
61700	617.0000	403.960000	42.185637	596.040000	42.185637
61800	618.0000	398.500000	42.580853	601.500000	42.580853
61900	619.0000	398.640000	42.570823	601.360000	42.570823
62000	620.0000	400.460000	42.446580	599.540000	42.446580
62100	621.0000	402.200000	42.324971	597.800000	42.324971
62200	622.0000	397.880000	42.609855	602.120000	42.609855
62300	623.0000	404.140000	42.178639	595.860000	42.178639
62400	624.0000	401.120000	42.396355	598.880000	42.396355
62500	625.0000	400.720000	42.419298	599.280000	42.419298
62600	626.0000	398.500000	42.600923	601.500000	42.600923
62700	627.0000	399.480000	42.515364	600.520000	42.515364
62800	628.0000	400.880000	42.408307	599.120000	42.408307
62900	629.0000	403.020000	42.246131	596.980000	42.246131
63000	630.0000	397.880000	42.617505	602.120000	42.617505
63100	631.0000	399.940000	42.483667	600.060000	42.483667
63200	632.0000	398.380000	42.589641	601.620000	42.589641
63300	633.0000	397.500000	42.657053	602.500000	42.657053
63400	634.0000	397.260000	42.667832	602.740000	42.667832
63500	635.0000	400.600000	42.444948	599.400000	42.444948
63600	636.0000	397.120000	42.686557	602.880000	42.686557
63700	637.0000	396.020000	42.752389	603.980000	42.752389
63800	638.0000	394.820000	42.823832	605.180000	42.823832
63900	639.0000	399.700000	42.492308	600.300000	42.492308
64000	640.0000	398.920000	42.529170	601.080000	42.529170
64100	641.0000	402.580000	42.280900	597.420000	42.280900
64200	642.0000	400.360000	42.463742	599.640000	42.463742
64300	643.0000	397.640000	42.624441	602.360000	42.624441
64400	644.0000	401.940000	42.334689	598.060000	42.334689
64500	645.0000	401.180000	42.388212	598.820000	42.388212
64600	646.0000	396.200000	42.728623	603.800000	42.728623
64700	647.0000	400.300000	42.443075	599.700000	42.443075
64800	648.0000	399.200000	42.523622	600.800000	42.523622
64900	649.0000	400.120000	42.455140	599.880000	42.455140
65000	650.0000	401.400000	42.371887	598.600000	42.371887
65100	651.0000	397.360000	42.669144	602.640000	42.669144
65200	652.0000	399.120000	42.522226	600.880000	42.522226
65300	653.0000	399.640000	42.493818	600.360000	42.493818
65400	654.0000	400.740000	42.433381	599.260000	42.433381
65500	655.0000	397.500000	42.628612	602.500000	42.628612
65600	656.0000	400.260000	42.467605	599.740000	42.467605
65700	657.0000	399.440000	42.519277	600.560000	42.519277
65800	658.0000	397.400000	42.641538	602.600000	42.641538
65900	659.0000	398.600000	42.562763	601.400000	42.562763
66000	660.0000	401.440000	42.366337	598.560000	42.366337
66100	661.0000	401.220000	42.386368	598.780000	42.386368
66200	662.0000	399.360000	42.526714	600.640000	42.526714
66300	663.0000	397.320000	42.665222	602.680000	42.665222
66400	664.0000	398.940000	42.547878	601.060000	42.547878
66500	665.0000	401.800000	42.324092	598.200000	42.324092
66600	666.0000	399.300000	42.522269	600.700000	42.522269
66700	667.0000	397.680000	42.625489	602.320000	42.625489
66800	668.0000	398.640000	42.564593	601.360000	42.564593
66900	669.0000	398.800000	42.572028	601.200000	42.572028
67000	670.0000	400.340000	42.453632	599.660000	42.453632
67100	671.0000	395.620000	42.791980	604.380000	42.791980
67200	672.0000	397.400000	42.656929	602.600000	42.656929
67300	673.0000	399.680000	42.500894	600.320000	42.500894
67400	674.0000	397.500000	42.640818	602.500000	42.640818
67500	675.0000	398.940000	42.524453	601.060000	42.524453
67600	676.0000	402.280000	42.314792	597.720000	42.314792
67700	677.0000	398.320000	42.599103	601.680000	42.599103
67800	678.0000	394.000000	42.889094	606.000000	42.889094
67900	679.0000	396.600000	42.707938	603.400000	42.707938
68000	680.0000	397.500000	42.637094	602.500000	42.637094
68100	681.0000	396.460000	42.730113	603.540000	42.730113
68200	682.0000	400.540000	42.423665	599.460000	42.423665
68300	683.0000	395.960000	42.752993	604.040000	42.752993
68400	684.0000	399.700000	42.482931	600.300000	42.482931
68500	685.0000	400.560000	42.429661	599.440000	42.429661
68600	686.0000	398.440000	42.581575	601.560000	42.581575
68700	687.0000	396.740000	42.704443	603.260000	42.704443
68800	688.0000	399.120000	42.525001	600.880000	42.525001
68900	689.0000	399.680000	42.488516	600.320000	42.488516
69000	690.0000	401.820000	42.339426	598.180000	42.339426
69100	691.0000	397.440000	42.665210	602.560000	42.665210
69200	692.0000	397.380000	42.654921	602.620000	42.654921
69300	693.0000	400.900000	42.396710	599.100000	42.396710
69400	694.0000	396.680000	42.690799	603.320000	42.690799
69500	695.0000	396.740000	42.722508	603.260000	42.722508
69600	696.0000	398.140000	42.593089	601.860000	42.593089
69700	697.0000	398.500000	42.575695	601.500000	42.575695
69800	698.0000	396.740000	42.706972	603.260000	42.706972
69900	699.0000	396.480000	42.713063	603.520000	42.713063
70000	700.0000	394.640000	42.865387	605.360000	42.865387
70100	701.0000	396.820000	42.687878	603.180000	42.687878
70200	702.0000	402.960000	42.249260	597.040000	42.249260
70300	703.0000	397.640000	42.625802	602.360000	42.625802
70400	704.0000	396.860000	42.704370	603.140000	42.704370
70500	705.0000	398.480000	42.576803	601.520000	42.576803
70600	706.0000	400.620000	42.428998	599.380000	42.428998
70700	707.0000	399.740000	42.486551	600.260000	42.486551
70800	708.0000	394.640000	42.872553	605.360000	42.872553
70900	709.0000	402.720000	42.286783	597.280000	42.286783
71000	710.0000	400.100000	42.466337	599.900000	42.466337
71100	711.0000	399.660000	42.499257	600.340000	42.499257
71200	712.0000	400.620000	42.435937	599.380000	42.435937
71300	713.0000	398.820000	42.550588	601.180000	42.550588
71400	714.0000	396.560000	42.702282	603.440000	42.702282
71500	715.0000	396.300000	42.724422	603.700000	42.724422
71600	716.0000	397.540000	42.638548	602.460000	42.638548
71700	717.0000	400.400000	42.456971	599.600000	42.456971
71800	718.0000	398.940000	42.552372	601.060000	42.552372
71900	719.0000	399.240000	42.526016	600.760000	42.526016
72000	720.0000	399.740000	42.484819	600.260000	42.484819
72100	721.0000	399.320000	42.533389	600.680000	42.533389
72200	722.0000	399.040000	42.540766	600.960000	42.540766
72300	723.0000	395.740000	42.758848	604.260000	42.758848
72400	724.0000	399.880000	42.477821	600.120000	42.477821
72500	725.0000	396.840000	42.682712	603.160000	42.682712
72600	726.0000	402.900000	42.276928	597.100000	42.276928
72700	727.0000	398.940000	42.565455	601.060000	42.565455
72800	728.0000	399.080000	42.535236	600.920000	42.535236
72900	729.0000	399.960000	42.477090	600.040000	42.477090
73000	730.0000	398.640000	42.557798	601.360000	42.557798
73100	731.0000	396.260000	42.721768	603.740000	42.721768
73200	732.0000	400.000000	42.473408	600.000000	42.473408
73300	733.0000	398.560000	42.600452	601.440000	42.600452
73400	734.0000	399.200000	42.530159	600.800000	42.530159
73500	735.0000	397.080000	42.678433	602.920000	42.678433
73600	736.0000	398.040000	42.600525	601.960000	42.600525
73700	737.0000	403.640000	42.222096	596.360000	42.222096
73800	738.0000	402.080000	42.325783	597.920000	42.325783
73900	739.0000	395.700000	42.782475	604.300000	42.782475
74000	740.0000	397.040000	42.693971	602.960000	42.693971
74100	741.0000	400.660000	42.427902	599.340000	42.427902
74200	742.0000	395.620000	42.768735	604.380000	42.768735
74300	743.0000	398.840000	42.558246	601.160000	42.558246
74400	744.0000	399.640000	42.496953	600.360000	42.496953
74500	745.0000	397.460000	42.659941	602.540000	42.659941
74600	746.0000	399.180000	42.527767	600.820000	42.527767
74700	747.0000	400.280000	42.469217	599.720000	42.469217
74800	748.0000	399.400000	42.530629	600.600000	42.530629
74900	749.0000	397.520000	42.668314	602.480000	42.668314
75000	750.0000	400.100000	42.481565	599.900000	42.481565
75100	751.0000	398.280000	42.594347	601.720000	42.594347
75200	752.0000	397.760000	42.635071	602.240000	42.635071
75300	753.0000	397.860000	42.642599	602.140000	42.642599
75400	754.0000	398.680000	42.561621	601.320000	42.561621
75500	755.0000	399.020000	42.559131	600.980000	42.559131
75600	756.0000	398.260000	42.598308	601.740000	42.598308
75700	757.0000	400.140000	42.452213	599.860000	42.452213
75800	758.0000	404.260000	42.170500	595.740000	42.170500
75900	759.0000	398.240000	42.588295	601.760000	42.588295
76000	760.0000	404.780000	42.148028	595.220000	42.148028
76100	761.0000	403.560000	42.223474	596.440000	42.223474
76200	762.0000	402.720000	42.296828	597.280000	42.296828
76300	763.0000	403.400000	42.227394	596.600000	42.227394
76400	764.0000	399.360000	42.509338	600.640000	42.509338
76500	765.0000	402.240000	42.300634	597.760000	42.300634
76600	766.0000	402.820000	42.271217	597.180000	42.271217
76700	767.0000	400.460000	42.440115	599.540000	42.440115
76800	768.0000	396.720000	42.702553	603.280000	42.702553
76900	769.0000	398.340000	42.586201	601.660000	42.586201
77000	770.0000	400.800000	42.404566	599.200000	42.404566
77100	771.0000	395.100000	42.812645	604.900000	42.812645
77200	772.0000	400.480000	42.426475	599.520000	42.426475
77300	773.0000	396.140000	42.732255	603.860000	42.732255
77400	774.0000	397.840000	42.629355	602.160000	42.629355
77500	775.0000	396.260000	42.725944	603.740000	42.725944
77600	776.0000	397.940000	42.619746	602.060000	42.619746
77700	777.0000	400.680000	42.430653	599.320000	42.430653
77800	778.0000	397.880000	42.635156	602.120000	42.635156
77900	779.0000	397.940000	42.624692	602.060000	42.624692
78000	780.0000	396.220000	42.740531	603.780000	42.740531
78100	781.0000	397.000000	42.691076	603.000000	42.691076
78200	782.0000	401.460000	42.370312	598.540000	42.370312
78300	783.0000	397.580000	42.662350	602.420000	42.662350
78400	784.0000	396.620000	42.710176	603.380000	42.710176
78500	785.0000	396.160000	42.744931	603.840000	42.744931
78600	786.0000	399.780000	42.475954	600.220000	42.475954
78700	787.0000	397.100000	42.684360	602.900000	42.684360
78800	788.0000	402.480000	42.298702	597.520000	42.298702
78900	789.0000	399.940000	42.466772	600.060000	42.466772
79000	790.0000	399.180000	42.525613	600.820000	42.525613
79100	791.0000	401.460000	42.375712	598.540000	42.375712
79200	792.0000	395.340000	42.788789	604.660000	42.788789
79300	793.0000	397.040000	42.666858	602.960000	42.666858
79400	794.0000	396.300000	42.733193	603.700000	42.733193
79500	795.0000	397.440000	42.654671	602.560000	42.654671
79600	796.0000	396.960000	42.683673	603.040000	42.683673
79700	797.0000	399.740000	42.499975	600.260000	42.499975
79800	798.0000	399.080000	42.536223	600.920000	42.536223
79900	799.0000	395.460000	42.779558	604.540000	42.779558
80000	800.0000	398.820000	42.569780	601.180000	42.569780
80100	801.0000	397.720000	42.619601	602.280000	42.619601
80200	802.0000	396.760000	42.696694	603.240000	42.696694
80300	803.0000	399.300000	42.528938	600.700000	42.528938
80400	804.0000	398.260000	42.594815	601.740000	42.594815
80500	805.0000	397.340000	42.664005	602.660000	42.664005
80600	806.0000	397.840000	42.608425	602.160000	42.608425
80700	807.0000	396.560000	42.739155	603.440000	42.739155
80800	808.0000	400.780000	42.397116	599.220000	42.397116
80900	809.0000	396.800000	42.711591	603.200000	42.711591
81000	810.0000	398.840000	42.567644	601.160000	42.567644
81100	811.0000	399.960000	42.472711	600.040000	42.472711
81200	812.0000	398.740000	42.562451	601.260000	42.562451
81300	813.0000	398.600000	42.569238	601.400000	42.569238
81400	814.0000	399.500000	42.516785	600.500000	42.516785
81500	815.0000	400.240000	42.454169	599.760000	42.454169
81600	816.0000	397.080000	42.670288	602.920000	42.670288
81700	817.0000	397.280000	42.667402	602.720000	42.667402
81800	818.0000	399.120000	42.527447	600.880000	42.527447
81900	819.0000	396.620000	42.703985	603.380000	42.703985
82000	820.0000	398.160000	42.586104	601.840000	42.586104
82100	821.0000	402.140000	42.321257	597.860000	42.321257
82200	822.0000	399.960000	42.465920	600.040000	42.465920
82300	823.0000	399.200000	42.545834	600.800000	42.545834
82400	824.0000	395.580000	42.782100	604.420000	42.782100
82500	825.0000	396.340000	42.739954	603.660000	42.739954
82600	826.0000	401.300000	42.365734	598.700000	42.365734
82700	827.0000	398.940000	42.541748	601.060000	42.541748
82800	828.0000	398.060000	42.596013	601.940000	42.596013
82900	829.0000	396.300000	42.737864	603.700000	42.737864
83000	830.0000	401.020000	42.392202	598.980000	42.392202
83100	831.0000	398.100000	42.616431	601.900000	42.616431
83200	832.0000	400.700000	42.412972	599.300000	42.412972
83300	833.0000	398.660000	42.552138	601.340000	42.552138
83400	834.0000	401.040000	42.400934	598.960000	42.400934
83500	835.0000	396.880000	42.694287	603.120000	42.694287
83600	836.0000	398.440000	42.574942	601.560000	42.574942
83700	837.0000	396.320000	42.733008	603.680000	42.733008
83800	838.0000	398.420000	42.580870	601.580000	42.580870
83900	839.0000	399.920000	42.484490	600.080000	42.484490
84000	840.0000	402.380000	42.312153	597.620000	42.312153
84100	841.0000	400.300000	42.459338	599.700000	42.459338
84200	842.0000	400.160000	42.463597	599.840000	42.463597
84300	843.0000	400.700000	42.427833	599.300000	42.427833
84400	844.0000	399.780000	42.488185	600.220000	42.488185
84500	845.0000	397.940000	42.618807	602.060000	42.618807
84600	846.0000	398.440000	42.587596	601.560000	42.587596
84700	847.0000	400.080000	42.477155	599.920000	42.477155
84800	848.0000	397.480000	42.652167	602.520000	42.652167
84900	849.0000	396.720000	42.694056	603.280000	42.694056
85000	850.0000	398.460000	42.591710	601.540000	42.591710
85100	851.0000	398.220000	42.595223	601.780000	42.595223
85200	852.0000	398.140000	42.603380	601.860000	42.603380
85300	853.0000	400.080000	42.474160	599.920000	42.474160
85400	854.0000	397.080000	42.673663	602.920000	42.673663
85500	855.0000	400.020000	42.458106	599.980000	42.458106
85600	856.0000	401.020000	42.385738	598.980000	42.385738
85700	857.0000	399.700000	42.494077	600.300000	42.494077
85800	858.0000	399.700000	42.504703	600.300000	42.504703
85900	859.0000	399.020000	42.530511	600.980000	42.530511
86000	860.0000	401.500000	42.360956	598.500000	42.360956
86100	861.0000	400.380000	42.450507	599.620000	42.450507
86200	862.0000	399.560000	42.493502	600.440000	42.493502
86300	863.0000	398.920000	42.557489	601.080000	42.557489
86400	864.0000	401.040000	42.389998	598.960000	42.389998
86500	865.0000	403.320000	42.247333	596.680000	42.247333
86600	866.0000	395.720000	42.774385	604.280000	42.774385
86700	867.0000	398.700000	42.553611	601.300000	42.553611
86800	868.0000	400.280000	42.460363	599.720000	42.460363
86900	869.0000	401.260000	42.410978	598.740000	42.410978
87000	870.0000	398.900000	42.552417	601.100000	42.552417
87100	871.0000	399.580000	42.494829	600.420000	42.494829
87200	872.0000	399.000000	42.542365	601.000000	42.542365
87300	873.0000	400.540000	42.438079	599.460000	42.438079
87400	874.0000	396.520000	42.731752	603.480000	42.731752
87500	875.0000	401.660000	42.359864	598.340000	42.359864
87600	876.0000	399.740000	42.486759	600.260000	42.486759
87700	877.0000	399.420000	42.528467	600.580000	42.528467
87800	878.0000	401.640000	42.371026	598.360000	42.371026
87900	879.0000	399.300000	42.539255	600.700000	42.539255
88000	880.0000	395.280000	42.813606	604.720000	42.813606
88100	881.0000	397.320000	42.643888	602.680000	42.643888
88200	882.0000	394.540000	42.872800	605.460000	42.872800
88300	883.0000	399.680000	42.498117	600.320000	42.498117
88400	884.0000	394.580000	42.856814	605.420000	42.856814
88500	885.0000	399.300000	42.508637	600.700000	42.508637
88600	886.0000	397.440000	42.656180	602.560000	42.656180
88700	887.0000	395.420000	42.813027	604.580000	42.813027
88800	888.0000	396.660000	42.701556	603.340000	42.701556
88900	889.0000	400.060000	42.471651	599.940000	42.471651
89000	890.0000	397.660000	42.633420	602.340000	42.633420
89100	891.0000	397.520000	42.657785	602.480000	42.657785
89200	892.0000	399.700000	42.479889	600.300000	42.479889
89300	893.0000	398.660000	42.567740	601.340000	42.567740
89400	894.0000	399.700000	42.493352	600.300000	42.493352
89500	895.0000	393.480000	42.938144	606.520000	42.938144
89600	896.0000	397.500000	42.675035	602.500000	42.675035
89700	897.0000	398.140000	42.601399	601.860000	42.601399
89800	898.0000	400.000000	42.461917	600.000000	42.461917
89900	899.0000	404.520000	42.153332	595.480000	42.153332
90000	900.0000	399.880000	42.503239	600.120000	42.503239
90100	901.0000	397.960000	42.607670	602.040000	42.607670
90200	902.0000	397.640000	42.661568	602.360000	42.661568
90300	903.0000	400.560000	42.421411	599.440000	42.421411
90400	904.0000	398.900000	42.556168	601.100000	42.556168
90500	905.0000	396.240000	42.725782	603.760000	42.725782
90600	906.0000	399.120000	42.530832	600.880000	42.530832
90700	907.0000	397.380000	42.657219	602.620000	42.657219
90800	908.0000	398.640000	42.568127	601.360000	42.568127
90900	909.0000	398.340000	42.584388	601.660000	42.584388
91000	910.0000	398.840000	42.549156	601.160000	42.549156
91100	911.0000	400.520000	42.440785	599.480000	42.440785
91200	912.0000	399.840000	42.478403	600.160000	42.478403
91300	913.0000	400.440000	42.440162	599.560000	42.440162
91400	914.0000	400.160000	42.469965	599.840000	42.469965
91500	915.0000	401.400000	42.408065	598.600000	42.408065
91600	916.0000	399.880000	42.467358	600.120000	42.467358
91700	917.0000	398.060000	42.611833	601.940000	42.611833
91800	918.0000	397.220000	42.645528	602.780000	42.645528
91900	919.0000	397.740000	42.629547	602.260000	42.629547
92000	920.0000	396.700000	42.712932	603.300000	42.712932
92100	921.0000	395.160000	42.809329	604.840000	42.809329
92200	922.0000	397.780000	42.630105	602.220000	42.630105
92300	923.0000	397.580000	42.654876	602.420000	42.654876
92400	924.0000	400.280000	42.447775	599.720000	42.447775
92500	925.0000	397.760000	42.614228	602.240000	42.614228
92600	926.0000	399.260000	42.525454	600.740000	42.525454
92700	927.0000	399.560000	42.505229	600.440000	42.505229
92800	928.0000	402.460000	42.302796	597.540000	42.302796
92900	929.0000	400.840000	42.414359	599.160000	42.414359
93000	930.0000	397.360000	42.651844	602.640000	42.651844
93100	931.0000	402.620000	42.281484	597.380000	42.281484
93200	932.0000	399.420000	42.511411	600.580000	42.511411
93300	933.0000	399.540000	42.512438	600.460000	42.512438
93400	934.0000	400.880000	42.415579	599.120000	42.415579
93500	935.0000	397.540000	42.649035	602.460000	42.649035
93600	936.0000	396.920000	42.692743	603.080000	42.692743
93700	937.0000	396.300000	42.727539	603.700000	42.727539
93800	938.0000	397.180000	42.683727	602.820000	42.683727
93900	939.0000	401.040000	42.417694	598.960000	42.417694
94000	940.0000	398.560000	42.563770	601.440000	42.563770
94100	941.0000	397.040000	42.693737	602.960000	42.693737
94200	942.0000	398.160000	42.599421	601.840000	42.599421
94300	943.0000	400.140000	42.456698	599.860000	42.456698
94400	944.0000	400.120000	42.469647	599.880000	42.469647
94500	945.0000	397.300000	42.675391	602.700000	42.675391
94600	946.0000	400.120000	42.451051	599.880000	42.451051
94700	947.0000	395.960000	42.737262	604.040000	42.737262
94800	948.0000	400.660000	42.411278	599.340000	42.411278
94900	949.0000	397.320000	42.654814	602.680000	42.654814
95000	950.0000	398.100000	42.605861	601.900000	42.605861
95100	951.0000	399.940000	42.488901	600.060000	42.488901
95200	952.0000	401.400000	42.365316	598.600000	42.365316
95300	953.0000	402.960000	42.263128	597.040000	42.263128
95400	954.0000	399.180000	42.523017	600.820000	42.523017
95500	955.0000	397.260000	42.655652	602.740000	42.655652
95600	956.0000	398.440000	42.592714	601.560000	42.592714
95700	957.0000	401.760000	42.360912	598.240000	42.360912
95800	958.0000	399.520000	42.510133	600.480000	42.510133
95900	959.0000	396.720000	42.696867	603.280000	42.696867
96000	960.0000	398.440000	42.590630	601.560000	42.590630
96100	961.0000	399.680000	42.498766	600.320000	42.498766
96200	962.0000	399.060000	42.522845	600.940000	42.522845
96300	963.0000	396.520000	42.700944	603.480000	42.700944
96400	964.0000	399.040000	42.544292	600.960000	42.544292
96500	965.0000	403.060000	42.243413	596.940000	42.243413
96600	966.0000	397.900000	42.632535	602.100000	42.632535
96700	967.0000	395.940000	42.757646	604.060000	42.757646
96800	968.0000	399.840000	42.487008	600.160000	42.487008
96900	969.0000	397.380000	42.637823	602.620000	42.637823
97000	970.0000	396.240000	42.732232	603.760000	42.732232
97100	971.0000	399.240000	42.518425	600.760000	42.518425
97200	972.0000	393.960000	42.907379	606.040000	42.907379
97300	973.0000	404.800000	42.138904	595.200000	42.138904
97400	974.0000	398.320000	42.607628	601.680000	42.607628
97500	975.0000	400.240000	42.451540	599.760000	42.451540
97600	976.0000	400.400000	42.468737	599.600000	42.468737
97700	977.0000	399.460000	42.510490	600.540000	42.510490
97800	978.0000	397.800000	42.617893	602.200000	42.617893
97900	979.0000	399.980000	42.489081	600.020000	42.489081
98000	980.0000	398.520000	42.599307	601.480000	42.599307
98100	981.0000	394.560000	42.852782	605.440000	42.852782
98200	982.0000	398.260000	42.580191	601.740000	42.580191
98300	983.0000	405.940000	42.055206	594.060000	42.055206
98400	984.0000	401.540000	42.377175	598.460000	42.377175
98500	985.0000	399.080000	42.543802	600.920000	42.543802
98600	986.0000	397.920000	42.618990	602.080000	42.618990
98700	987.0000	398.960000	42.549980	601.040000	42.549980
98800	988.0000	397.820000	42.637774	602.180000	42.637774
98900	989.0000	396.440000	42.733651	603.560000	42.733651
99000	990.0000	396.900000	42.684557	603.100000	42.684557
99100	991.0000	398.900000	42.538362	601.100000	42.538362
99200	992.0000	397.300000	42.661789	602.700000	42.661789
