# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
100	1.0000		994	6
200	2.0000		981	19
300	3.0000		953	47
400	4.0000		921	79
500	5.0000		852	148
600	6.0000		792	208
700	7.0000		692	308
800	8.0000		550	450
900	9.0000		405	595
1000	10.0000		297	703
1100	11.0000		269	731
1200	12.0000		231	769
1300	13.0000		261	739
1400	14.0000		260	740
1500	15.0000		223	777
1600	16.0000		267	733
1700	17.0000		232	768
1800	18.0000		263	737
1900	19.0000		259	741
2000	20.0000		267	733
2100	21.0000		271	729
2200	22.0000		258	742
2300	23.0000		259	741
2400	24.0000		264	736
2500	25.0000		257	743
2600	26.0000		256	744
2700	27.0000		255	745
2800	28.0000		252	748
2900	29.0000		261	739
3000	30.0000		215	785
3100	31.0000		231	769
3200	32.0000		259	741
3300	33.0000		256	744
3400	34.0000		231	769
3500	35.0000		236	764
3600	36.0000		284	716
3700	37.0000		261	739
3800	38.0000		242	758
3900	39.0000		249	751
4000	40.0000		233	767
4100	41.0000		247	753
4200	42.0000		233	767
4300	43.0000		257	743
4400	44.0000		246	754
4500	45.0000		256	744
4600	46.0000		275	725
4700	47.0000		253	747
4800	48.0000		225	775
4900	49.0000		258	742
5000	50.0000		242	758
5100	51.0000		245	755
5200	52.0000		248	752
5300	53.0000		271	729
5400	54.0000		244	756
5500	55.0000		241	759
5600	56.0000		247	753
5700	57.0000		241	759
5800	58.0000		244	756
5900	59.0000		277	723
6000	60.0000		237	763
6100	61.0000		255	745
6200	62.0000		246	754
6300	63.0000		255	745
6400	64.0000		251	749
6500	65.0000		205	795
6600	66.0000		227	773
6700	67.0000		253	747
6800	68.0000		255	745
6900	69.0000		272	728
7000	70.0000		232	768
7100	71.0000		254	746
7200	72.0000		238	762
7300	73.0000		272	728
7400	74.0000		252	748
7500	75.0000		250	750
7600	76.0000		251	749
7700	77.0000		216	784
7800	78.0000		256	744
7900	79.0000		264	736
8000	80.0000		264	736
8100	81.0000		245	755
8200	82.0000		250	750
8300	83.0000		260	740
8400	84.0000		242	758
8500	85.0000		219	781
8600	86.0000		225	775
8700	87.0000		259	741
8800	88.0000		243	757
8900	89.0000		234	766
9000	90.0000		250	750
9100	91.0000		230	770
9200	92.0000		281	719
9300	93.0000		235	765
9400	94.0000		227	773
9500	95.0000		243	757
9600	96.0000		291	709
9700	97.0000		233	767
9800	98.0000		214	786
9900	99.0000		231	769
10000	100.0000		263	737
10100	101.0000		262	738
10200	102.0000		226	774
10300	103.0000		246	754
10400	104.0000		264	736
10500	105.0000		242	758
10600	106.0000		252	748
10700	107.0000		239	761
10800	108.0000		236	764
10900	109.0000		241	759
11000	110.0000		255	745
11100	111.0000		243	757
11200	112.0000		245	755
11300	113.0000		242	758
11400	114.0000		271	729
11500	115.0000		260	740
11600	116.0000		234	766
11700	117.0000		249	751
11800	118.0000		230	770
11900	119.0000		253	747
