# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		998	2
20	0.2000		997	3
30	0.3000		994	6
40	0.4000		994	6
50	0.5000		992	8
60	0.6000		993	7
70	0.7000		995	5
80	0.8000		995	5
90	0.9000		994	6
100	1.0000		995	5
110	1.1000		995	5
120	1.2000		996	4
130	1.3000		995	5
140	1.4000		995	5
150	1.5000		995	5
160	1.6000		994	6
170	1.7000		995	5
180	1.8000		996	4
190	1.9000		996	4
200	2.0000		996	4
210	2.1000		996	4
220	2.2000		997	3
230	2.3000		995	5
240	2.4000		995	5
250	2.5000		994	6
260	2.6000		993	7
270	2.7000		993	7
280	2.8000		993	7
290	2.9000		993	7
300	3.0000		993	7
310	3.1000		991	9
320	3.2000		992	8
330	3.3000		992	8
340	3.4000		993	7
350	3.5000		993	7
360	3.6000		992	8
370	3.7000		992	8
380	3.8000		989	11
390	3.9000		988	12
400	4.0000		987	13
410	4.1000		992	8
420	4.2000		992	8
430	4.3000		990	10
440	4.4000		991	9
450	4.5000		992	8
460	4.6000		992	8
470	4.7000		990	10
480	4.8000		990	10
490	4.9000		990	10
500	5.0000		993	7
510	5.1000		993	7
520	5.2000		994	6
530	5.3000		995	5
540	5.4000		993	7
550	5.5000		991	9
560	5.6000		990	10
570	5.7000		988	12
580	5.8000		988	12
590	5.9000		989	11
600	6.0000		988	12
610	6.1000		989	11
620	6.2000		988	12
630	6.3000		988	12
640	6.4000		989	11
650	6.5000		988	12
660	6.6000		988	12
670	6.7000		988	12
680	6.8000		987	13
690	6.9000		986	14
700	7.0000		987	13
710	7.1000		987	13
720	7.2000		987	13
730	7.3000		989	11
740	7.4000		990	10
750	7.5000		990	10
760	7.6000		989	11
770	7.7000		988	12
780	7.8000		986	14
790	7.9000		984	16
800	8.0000		985	15
810	8.1000		985	15
820	8.2000		982	18
830	8.3000		984	16
840	8.4000		984	16
850	8.5000		987	13
860	8.6000		987	13
870	8.7000		988	12
880	8.8000		987	13
890	8.9000		985	15
900	9.0000		984	16
910	9.1000		982	18
920	9.2000		981	19
930	9.3000		982	18
940	9.4000		980	20
950	9.5000		977	23
960	9.6000		972	28
970	9.7000		971	29
980	9.8000		975	25
990	9.9000		974	26
1000	10.0000		977	23
1010	10.1000		975	25
1020	10.2000		977	23
1030	10.3000		975	25
1040	10.4000		979	21
1050	10.5000		980	20
1060	10.6000		977	23
1070	10.7000		980	20
1080	10.8000		980	20
1090	10.9000		980	20
1100	11.0000		977	23
1110	11.1000		978	22
1120	11.2000		981	19
1130	11.3000		982	18
1140	11.4000		983	17
1150	11.5000		986	14
1160	11.6000		983	17
1170	11.7000		979	21
1180	11.8000		983	17
1190	11.9000		983	17
1200	12.0000		986	14
1210	12.1000		984	16
1220	12.2000		982	18
1230	12.3000		973	27
1240	12.4000		972	28
1250	12.5000		973	27
1260	12.6000		974	26
1270	12.7000		975	25
1280	12.8000		975	25
1290	12.9000		974	26
1300	13.0000		972	28
1310	13.1000		973	27
1320	13.2000		970	30
1330	13.3000		971	29
1340	13.4000		969	31
1350	13.5000		968	32
1360	13.6000		968	32
1370	13.7000		965	35
1380	13.8000		962	38
1390	13.9000		961	39
1400	14.0000		961	39
1410	14.1000		958	42
1420	14.2000		961	39
1430	14.3000		965	35
1440	14.4000		966	34
1450	14.5000		964	36
1460	14.6000		963	37
1470	14.7000		962	38
1480	14.8000		960	40
1490	14.9000		962	38
1500	15.0000		962	38
1510	15.1000		965	35
1520	15.2000		963	37
1530	15.3000		964	36
1540	15.4000		966	34
1550	15.5000		966	34
1560	15.6000		967	33
1570	15.7000		972	28
1580	15.8000		966	34
1590	15.9000		966	34
1600	16.0000		966	34
1610	16.1000		969	31
1620	16.2000		964	36
1630	16.3000		963	37
1640	16.4000		964	36
1650	16.5000		964	36
1660	16.6000		963	37
1670	16.7000		966	34
1680	16.8000		961	39
1690	16.9000		958	42
1700	17.0000		957	43
1710	17.1000		953	47
1720	17.2000		952	48
1730	17.3000		952	48
1740	17.4000		952	48
1750	17.5000		948	52
1760	17.6000		946	54
1770	17.7000		951	49
1780	17.8000		954	46
1790	17.9000		955	45
1800	18.0000		956	44
1810	18.1000		954	46
1820	18.2000		958	42
1830	18.3000		955	45
1840	18.4000		954	46
1850	18.5000		947	53
1860	18.6000		951	49
1870	18.7000		949	51
1880	18.8000		946	54
1890	18.9000		945	55
1900	19.0000		943	57
1910	19.1000		940	60
1920	19.2000		940	60
1930	19.3000		944	56
1940	19.4000		943	57
1950	19.5000		946	54
1960	19.6000		948	52
1970	19.7000		947	53
1980	19.8000		947	53
1990	19.9000		945	55
2000	20.0000		944	56
2010	20.1000		948	52
2020	20.2000		944	56
2030	20.3000		944	56
2040	20.4000		939	61
2050	20.5000		943	57
2060	20.6000		940	60
2070	20.7000		937	63
2080	20.8000		943	57
2090	20.9000		948	52
2100	21.0000		945	55
2110	21.1000		947	53
2120	21.2000		943	57
2130	21.3000		941	59
2140	21.4000		946	54
2150	21.5000		944	56
2160	21.6000		944	56
2170	21.7000		947	53
2180	21.8000		945	55
2190	21.9000		945	55
2200	22.0000		944	56
2210	22.1000		945	55
2220	22.2000		943	57
2230	22.3000		944	56
2240	22.4000		942	58
2250	22.5000		940	60
2260	22.6000		942	58
2270	22.7000		941	59
2280	22.8000		943	57
2290	22.9000		944	56
2300	23.0000		949	51
2310	23.1000		952	48
2320	23.2000		949	51
2330	23.3000		949	51
2340	23.4000		949	51
2350	23.5000		948	52
2360	23.6000		951	49
2370	23.7000		948	52
2380	23.8000		943	57
2390	23.9000		937	63
2400	24.0000		940	60
2410	24.1000		942	58
2420	24.2000		937	63
2430	24.3000		936	64
2440	24.4000		941	59
2450	24.5000		937	63
2460	24.6000		931	69
2470	24.7000		929	71
2480	24.8000		925	75
2490	24.9000		931	69
2500	25.0000		930	70
2510	25.1000		924	76
2520	25.2000		923	77
2530	25.3000		924	76
2540	25.4000		936	64
2550	25.5000		935	65
2560	25.6000		934	66
2570	25.7000		936	64
2580	25.8000		937	63
2590	25.9000		935	65
2600	26.0000		931	69
2610	26.1000		932	68
2620	26.2000		930	70
2630	26.3000		928	72
2640	26.4000		930	70
2650	26.5000		932	68
2660	26.6000		932	68
2670	26.7000		932	68
2680	26.8000		935	65
2690	26.9000		938	62
2700	27.0000		932	68
2710	27.1000		938	62
2720	27.2000		936	64
2730	27.3000		937	63
2740	27.4000		935	65
2750	27.5000		936	64
2760	27.6000		928	72
2770	27.7000		928	72
2780	27.8000		930	70
2790	27.9000		928	72
2800	28.0000		927	73
2810	28.1000		936	64
2820	28.2000		934	66
2830	28.3000		935	65
2840	28.4000		933	67
2850	28.5000		933	67
2860	28.6000		934	66
2870	28.7000		933	67
2880	28.8000		930	70
2890	28.9000		928	72
2900	29.0000		930	70
2910	29.1000		929	71
2920	29.2000		927	73
2930	29.3000		924	76
2940	29.4000		929	71
2950	29.5000		932	68
2960	29.6000		934	66
2970	29.7000		937	63
2980	29.8000		935	65
2990	29.9000		937	63
3000	30.0000		935	65
3010	30.1000		936	64
3020	30.2000		934	66
3030	30.3000		936	64
3040	30.4000		938	62
3050	30.5000		935	65
3060	30.6000		935	65
3070	30.7000		937	63
3080	30.8000		940	60
3090	30.9000		939	61
3100	31.0000		937	63
3110	31.1000		932	68
3120	31.2000		932	68
3130	31.3000		930	70
3140	31.4000		933	67
3150	31.5000		936	64
3160	31.6000		935	65
3170	31.7000		936	64
3180	31.8000		938	62
3190	31.9000		937	63
3200	32.0000		936	64
3210	32.1000		936	64
3220	32.2000		935	65
3230	32.3000		940	60
3240	32.4000		938	62
3250	32.5000		938	62
3260	32.6000		934	66
3270	32.7000		932	68
3280	32.8000		931	69
3290	32.9000		927	73
3300	33.0000		924	76
3310	33.1000		920	80
3320	33.2000		920	80
3330	33.3000		918	82
3340	33.4000		922	78
3350	33.5000		916	84
3360	33.6000		917	83
3370	33.7000		921	79
3380	33.8000		918	82
3390	33.9000		920	80
3400	34.0000		921	79
3410	34.1000		918	82
3420	34.2000		919	81
3430	34.3000		926	74
3440	34.4000		925	75
3450	34.5000		924	76
3460	34.6000		930	70
3470	34.7000		929	71
3480	34.8000		926	74
3490	34.9000		923	77
3500	35.0000		926	74
3510	35.1000		926	74
3520	35.2000		922	78
3530	35.3000		926	74
3540	35.4000		930	70
3550	35.5000		929	71
3560	35.6000		929	71
3570	35.7000		930	70
3580	35.8000		927	73
3590	35.9000		919	81
3600	36.0000		919	81
3610	36.1000		924	76
3620	36.2000		917	83
3630	36.3000		921	79
3640	36.4000		924	76
3650	36.5000		927	73
3660	36.6000		925	75
3670	36.7000		922	78
3680	36.8000		924	76
3690	36.9000		925	75
3700	37.0000		923	77
3710	37.1000		929	71
3720	37.2000		927	73
3730	37.3000		924	76
3740	37.4000		919	81
3750	37.5000		922	78
3760	37.6000		921	79
3770	37.7000		924	76
3780	37.8000		926	74
3790	37.9000		925	75
3800	38.0000		928	72
3810	38.1000		929	71
3820	38.2000		926	74
3830	38.3000		927	73
3840	38.4000		929	71
3850	38.5000		929	71
3860	38.6000		929	71
3870	38.7000		933	67
3880	38.8000		934	66
