# Creating system...
# System created with N=1000 particles

# Initial state:
# Susceptibles: 999, Infected: 1

# Starting simulation...
# Step	Time		S	I
0	0.0000		999	1
10	0.1000		999	1
20	0.2000		998	2
30	0.3000		996	4
40	0.4000		996	4
50	0.5000		996	4
60	0.6000		996	4
70	0.7000		995	5
80	0.8000		993	7
90	0.9000		993	7
100	1.0000		993	7
110	1.1000		993	7
120	1.2000		992	8
130	1.3000		989	11
140	1.4000		987	13
150	1.5000		988	12
160	1.6000		987	13
170	1.7000		989	11
180	1.8000		989	11
190	1.9000		990	10
200	2.0000		990	10
210	2.1000		989	11
220	2.2000		988	12
230	2.3000		984	16
240	2.4000		987	13
250	2.5000		987	13
260	2.6000		985	15
270	2.7000		984	16
280	2.8000		986	14
290	2.9000		987	13
300	3.0000		989	11
310	3.1000		990	10
320	3.2000		988	12
330	3.3000		988	12
340	3.4000		988	12
350	3.5000		989	11
360	3.6000		989	11
370	3.7000		989	11
380	3.8000		987	13
390	3.9000		988	12
400	4.0000		989	11
410	4.1000		988	12
420	4.2000		990	10
430	4.3000		990	10
440	4.4000		991	9
450	4.5000		988	12
460	4.6000		986	14
470	4.7000		983	17
480	4.8000		981	19
490	4.9000		978	22
500	5.0000		979	21
510	5.1000		977	23
520	5.2000		979	21
530	5.3000		975	25
540	5.4000		973	27
550	5.5000		976	24
560	5.6000		974	26
570	5.7000		969	31
580	5.8000		967	33
590	5.9000		964	36
600	6.0000		965	35
610	6.1000		969	31
620	6.2000		970	30
630	6.3000		966	34
640	6.4000		965	35
650	6.5000		965	35
660	6.6000		960	40
670	6.7000		959	41
680	6.8000		961	39
690	6.9000		962	38
700	7.0000		963	37
710	7.1000		962	38
720	7.2000		956	44
730	7.3000		955	45
740	7.4000		961	39
750	7.5000		960	40
760	7.6000		962	38
770	7.7000		956	44
780	7.8000		956	44
790	7.9000		955	45
800	8.0000		957	43
810	8.1000		957	43
820	8.2000		957	43
830	8.3000		954	46
840	8.4000		954	46
850	8.5000		954	46
860	8.6000		951	49
870	8.7000		950	50
880	8.8000		949	51
890	8.9000		951	49
900	9.0000		952	48
910	9.1000		953	47
920	9.2000		952	48
930	9.3000		954	46
940	9.4000		953	47
950	9.5000		954	46
960	9.6000		957	43
970	9.7000		960	40
980	9.8000		957	43
990	9.9000		958	42
1000	10.0000		960	40
1010	10.1000		959	41
1020	10.2000		961	39
1030	10.3000		958	42
1040	10.4000		956	44
1050	10.5000		957	43
1060	10.6000		960	40
1070	10.7000		958	42
1080	10.8000		954	46
1090	10.9000		954	46
1100	11.0000		952	48
1110	11.1000		951	49
1120	11.2000		954	46
1130	11.3000		955	45
1140	11.4000		957	43
1150	11.5000		960	40
1160	11.6000		958	42
1170	11.7000		958	42
1180	11.8000		960	40
1190	11.9000		957	43
1200	12.0000		961	39
1210	12.1000		961	39
1220	12.2000		963	37
1230	12.3000		963	37
1240	12.4000		962	38
1250	12.5000		962	38
1260	12.6000		961	39
1270	12.7000		962	38
1280	12.8000		963	37
1290	12.9000		963	37
1300	13.0000		967	33
1310	13.1000		965	35
1320	13.2000		962	38
1330	13.3000		956	44
1340	13.4000		957	43
1350	13.5000		961	39
1360	13.6000		958	42
1370	13.7000		955	45
1380	13.8000		958	42
1390	13.9000		949	51
1400	14.0000		947	53
1410	14.1000		949	51
1420	14.2000		949	51
1430	14.3000		949	51
1440	14.4000		946	54
1450	14.5000		951	49
1460	14.6000		941	59
1470	14.7000		950	50
1480	14.8000		950	50
1490	14.9000		955	45
1500	15.0000		957	43
1510	15.1000		954	46
1520	15.2000		955	45
1530	15.3000		956	44
1540	15.4000		956	44
1550	15.5000		952	48
1560	15.6000		948	52
1570	15.7000		950	50
1580	15.8000		951	49
1590	15.9000		949	51
1600	16.0000		944	56
1610	16.1000		945	55
1620	16.2000		946	54
1630	16.3000		944	56
1640	16.4000		949	51
1650	16.5000		952	48
1660	16.6000		951	49
1670	16.7000		948	52
1680	16.8000		943	57
1690	16.9000		950	50
1700	17.0000		954	46
1710	17.1000		948	52
1720	17.2000		947	53
1730	17.3000		943	57
1740	17.4000		937	63
1750	17.5000		935	65
1760	17.6000		936	64
1770	17.7000		942	58
1780	17.8000		938	62
1790	17.9000		939	61
1800	18.0000		939	61
1810	18.1000		935	65
1820	18.2000		939	61
1830	18.3000		940	60
1840	18.4000		943	57
1850	18.5000		949	51
1860	18.6000		946	54
1870	18.7000		951	49
1880	18.8000		952	48
1890	18.9000		953	47
1900	19.0000		955	45
1910	19.1000		951	49
1920	19.2000		950	50
1930	19.3000		948	52
1940	19.4000		945	55
1950	19.5000		935	65
1960	19.6000		933	67
1970	19.7000		932	68
1980	19.8000		937	63
1990	19.9000		936	64
2000	20.0000		939	61
2010	20.1000		938	62
2020	20.2000		946	54
2030	20.3000		949	51
2040	20.4000		951	49
2050	20.5000		951	49
2060	20.6000		947	53
2070	20.7000		948	52
2080	20.8000		944	56
2090	20.9000		942	58
2100	21.0000		938	62
2110	21.1000		938	62
2120	21.2000		940	60
2130	21.3000		934	66
2140	21.4000		940	60
2150	21.5000		936	64
2160	21.6000		939	61
2170	21.7000		934	66
2180	21.8000		935	65
2190	21.9000		937	63
2200	22.0000		937	63
2210	22.1000		942	58
2220	22.2000		940	60
2230	22.3000		938	62
2240	22.4000		939	61
2250	22.5000		941	59
2260	22.6000		941	59
2270	22.7000		942	58
2280	22.8000		941	59
2290	22.9000		938	62
2300	23.0000		937	63
2310	23.1000		934	66
2320	23.2000		937	63
2330	23.3000		937	63
2340	23.4000		942	58
2350	23.5000		942	58
2360	23.6000		936	64
2370	23.7000		927	73
2380	23.8000		924	76
2390	23.9000		922	78
2400	24.0000		923	77
2410	24.1000		924	76
2420	24.2000		927	73
2430	24.3000		923	77
2440	24.4000		922	78
2450	24.5000		927	73
2460	24.6000		929	71
2470	24.7000		929	71
2480	24.8000		931	69
2490	24.9000		924	76
2500	25.0000		923	77
2510	25.1000		925	75
2520	25.2000		926	74
2530	25.3000		924	76
2540	25.4000		926	74
2550	25.5000		928	72
2560	25.6000		930	70
2570	25.7000		926	74
2580	25.8000		918	82
2590	25.9000		917	83
2600	26.0000		916	84
2610	26.1000		916	84
2620	26.2000		917	83
2630	26.3000		921	79
2640	26.4000		913	87
2650	26.5000		913	87
2660	26.6000		920	80
2670	26.7000		919	81
2680	26.8000		920	80
2690	26.9000		918	82
2700	27.0000		916	84
2710	27.1000		920	80
2720	27.2000		921	79
2730	27.3000		925	75
2740	27.4000		929	71
2750	27.5000		926	74
2760	27.6000		930	70
2770	27.7000		923	77
2780	27.8000		930	70
2790	27.9000		933	67
2800	28.0000		936	64
2810	28.1000		934	66
2820	28.2000		935	65
2830	28.3000		935	65
2840	28.4000		934	66
2850	28.5000		935	65
2860	28.6000		931	69
2870	28.7000		929	71
2880	28.8000		927	73
2890	28.9000		931	69
2900	29.0000		927	73
2910	29.1000		926	74
2920	29.2000		924	76
2930	29.3000		926	74
2940	29.4000		927	73
2950	29.5000		932	68
2960	29.6000		932	68
2970	29.7000		930	70
2980	29.8000		925	75
2990	29.9000		929	71
3000	30.0000		933	67
3010	30.1000		935	65
3020	30.2000		932	68
3030	30.3000		932	68
3040	30.4000		928	72
3050	30.5000		933	67
3060	30.6000		931	69
3070	30.7000		930	70
3080	30.8000		931	69
3090	30.9000		933	67
3100	31.0000		926	74
3110	31.1000		926	74
3120	31.2000		928	72
3130	31.3000		932	68
3140	31.4000		924	76
3150	31.5000		922	78
3160	31.6000		924	76
3170	31.7000		925	75
3180	31.8000		925	75
3190	31.9000		919	81
3200	32.0000		921	79
3210	32.1000		922	78
3220	32.2000		921	79
3230	32.3000		916	84
3240	32.4000		922	78
3250	32.5000		925	75
3260	32.6000		924	76
3270	32.7000		924	76
3280	32.8000		918	82
3290	32.9000		918	82
3300	33.0000		920	80
3310	33.1000		918	82
3320	33.2000		919	81
3330	33.3000		922	78
3340	33.4000		923	77
3350	33.5000		925	75
3360	33.6000		918	82
3370	33.7000		917	83
3380	33.8000		918	82
3390	33.9000		920	80
3400	34.0000		920	80
3410	34.1000		925	75
3420	34.2000		917	83
3430	34.3000		917	83
3440	34.4000		915	85
3450	34.5000		916	84
3460	34.6000		921	79
3470	34.7000		920	80
3480	34.8000		920	80
3490	34.9000		916	84
3500	35.0000		908	92
3510	35.1000		906	94
3520	35.2000		910	90
3530	35.3000		907	93
3540	35.4000		910	90
3550	35.5000		908	92
3560	35.6000		911	89
3570	35.7000		909	91
3580	35.8000		909	91
3590	35.9000		909	91
3600	36.0000		901	99
3610	36.1000		903	97
3620	36.2000		901	99
3630	36.3000		895	105
3640	36.4000		889	111
3650	36.5000		887	113
3660	36.6000		887	113
3670	36.7000		883	117
3680	36.8000		883	117
3690	36.9000		882	118
3700	37.0000		878	122
3710	37.1000		882	118
3720	37.2000		885	115
3730	37.3000		889	111
3740	37.4000		891	109
3750	37.5000		895	105
3760	37.6000		892	108
3770	37.7000		886	114
3780	37.8000		888	112
3790	37.9000		889	111
3800	38.0000		895	105
3810	38.1000		895	105
3820	38.2000		893	107
3830	38.3000		894	106
3840	38.4000		894	106
3850	38.5000		905	95
3860	38.6000		912	88
3870	38.7000		906	94
3880	38.8000		894	106
3890	38.9000		890	110
3900	39.0000		889	111
3910	39.1000		883	117
3920	39.2000		884	116
3930	39.3000		880	120
3940	39.4000		891	109
3950	39.5000		896	104
3960	39.6000		893	107
3970	39.7000		896	104
3980	39.8000		902	98
3990	39.9000		904	96
4000	40.0000		904	96
4010	40.1000		901	99
4020	40.2000		905	95
4030	40.3000		896	104
4040	40.4000		890	110
4050	40.5000		899	101
4060	40.6000		900	100
4070	40.7000		902	98
4080	40.8000		904	96
4090	40.9000		907	93
4100	41.0000		902	98
4110	41.1000		900	100
4120	41.2000		913	87
4130	41.3000		913	87
4140	41.4000		910	90
4150	41.5000		911	89
4160	41.6000		913	87
4170	41.7000		913	87
4180	41.8000		909	91
4190	41.9000		907	93
4200	42.0000		901	99
4210	42.1000		904	96
4220	42.2000		910	90
4230	42.3000		918	82
4240	42.4000		911	89
4250	42.5000		915	85
4260	42.6000		914	86
4270	42.7000		911	89
4280	42.8000		916	84
4290	42.9000		914	86
4300	43.0000		916	84
4310	43.1000		922	78
4320	43.2000		923	77
4330	43.3000		922	78
4340	43.4000		920	80
4350	43.5000		925	75
4360	43.6000		921	79
4370	43.7000		923	77
4380	43.8000		925	75
4390	43.9000		923	77
4400	44.0000		923	77
4410	44.1000		925	75
4420	44.2000		922	78
4430	44.3000		918	82
4440	44.4000		916	84
4450	44.5000		914	86
4460	44.6000		914	86
4470	44.7000		915	85
